"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.985084500E-1,-2.699690461E-1,-1.366144776E0,-1.135183930E0,1.796629453E0
2.009533980E-1,-2.663038671E-1,-1.379583836E0,-1.164505363E0,1.824895079E0
2.033991270E-1,-2.601952255E-1,-1.380805492E0,-1.184663892E0,1.837866671E0
2.058440750E-1,-2.241541892E-1,-1.356981874E0,-1.192605138E0,1.820426302E0
2.082882410E-1,-1.948326826E-1,-1.319719076E0,-1.184663892E0,1.784109512E0
2.107331890E-1,-1.361896694E-1,-1.243360996E0,-1.162672877E0,1.707718482E0
2.131789700E-1,-9.281828254E-2,-1.142568350E0,-1.127853513E0,1.608145271E0
2.156239180E-1,-3.417526558E-2,-1.003291130E0,-1.084482193E0,1.477789791E0
2.180680850E-1,2.202428877E-2,-8.603488207E-1,-1.038667321E0,1.348893979E0
2.205130330E-1,8.677595109E-2,-7.131304145E-1,-9.904088378E-1,1.223517356E0
2.229587620E-1,1.625231802E-1,-5.738532543E-1,-9.452048540E-1,1.117646437E0
2.254037100E-1,2.211661935E-1,-4.437390864E-1,-9.048877954E-1,1.031814317E0
2.278478770E-1,2.901938856E-1,-3.172900975E-1,-8.682358861E-1,9.688751473E-1
2.302928250E-1,3.280675113E-1,-2.195517272E-1,-8.419687152E-1,9.299153565E-1
2.327386060E-1,3.769366741E-1,-1.285328716E-1,-8.205884695E-1,9.121224653E-1
2.351835540E-1,3.915974498E-1,-6.927900016E-2,-8.083711863E-1,9.008951755E-1
2.376277200E-1,4.105342329E-1,-2.224241756E-2,-7.943212986E-1,8.944156790E-1
2.400726680E-1,4.160320163E-1,-7.581664715E-3,-7.766062021E-1,8.810546597E-1
2.425183980E-1,4.154211581E-1,-2.083883155E-3,-7.527824640E-1,8.598026048E-1
2.449633450E-1,4.215297997E-1,-6.970800925E-3,-7.204066515E-1,8.346985729E-1
2.474075120E-1,4.172537625E-1,-1.674463600E-2,-6.813113093E-1,7.991033634E-1
2.498524600E-1,4.325253665E-1,-1.369031332E-2,-6.306095123E-1,7.648097636E-1
2.522982410E-1,4.276384413E-1,-5.138205830E-3,-5.725773573E-1,7.146648639E-1
2.547431890E-1,4.484078586E-1,3.151367605E-2,-5.108800530E-1,6.804859646E-1
2.571873560E-1,4.532947838E-1,6.388950348E-2,-4.497936070E-1,6.417727936E-1
2.596323040E-1,4.752859175E-1,1.090935022E-1,-3.887071311E-1,6.236115212E-1
2.620780330E-1,4.856705964E-1,1.414693296E-1,-3.337292969E-1,6.060237149E-1
2.645229810E-1,4.991096258E-1,1.677365154E-1,-2.879144549E-1,6.001172307E-1
2.669671480E-1,5.070508718E-1,1.805646718E-1,-2.537060380E-1,5.950386047E-1
2.694120950E-1,4.893358052E-1,1.768994778E-1,-2.341583371E-1,5.705901176E-1
2.718578770E-1,4.783402383E-1,1.597952694E-1,-2.280496955E-1,5.534894537E-1
2.743028250E-1,4.306927919E-1,1.152021438E-1,-2.378235310E-1,5.052997594E-1
2.767469910E-1,3.946517706E-1,5.533739924E-2,-2.604255378E-1,4.760606144E-1
2.791919390E-1,3.323435485E-1,-4.606614634E-2,-2.940230966E-1,4.461209538E-1
2.816376680E-1,2.810309231E-1,-1.602978408E-1,-3.331184387E-1,4.643723417E-1
2.840826160E-1,2.223879248E-1,-3.062945306E-1,-3.722137809E-1,5.308632849E-1
2.865267830E-1,1.704644263E-1,-4.522911906E-1,-4.082548022E-1,6.326906237E-1
2.889717310E-1,1.325908154E-1,-5.891248584E-1,-4.351328611E-1,7.443043933E-1
2.914175120E-1,8.921940625E-2,-7.015239596E-1,-4.552913904E-1,8.410625533E-1
2.938624600E-1,7.150433213E-2,-7.681082487E-1,-4.626217484E-1,8.995121085E-1
2.963066270E-1,4.401541874E-2,-8.059818149E-1,-4.632326365E-1,9.306602594E-1
2.987515750E-1,4.951319844E-2,-7.949862480E-1,-4.559022486E-1,9.177698795E-1
3.011973040E-1,4.829147086E-2,-7.613887191E-1,-4.424632192E-1,8.819402179E-1
3.036422520E-1,7.333692163E-2,-6.886957884E-1,-4.259698689E-1,8.130993311E-1
3.060864180E-1,9.777151048E-2,-6.062290668E-1,-4.088656604E-1,7.377290004E-1
3.085313660E-1,1.338125318E-1,-5.017712116E-1,-3.917614520E-1,6.505053249E-1
3.109771480E-1,1.814599931E-1,-3.930373192E-1,-3.728246391E-1,5.713180155E-1
3.134220950E-1,2.187227309E-1,-2.775838673E-1,-3.563312888E-1,5.018609606E-1
3.158662620E-1,2.779766023E-1,-1.615195721E-1,-3.398379385E-1,4.678134116E-1
3.183112100E-1,3.127958775E-1,-5.339651927E-2,-3.282315135E-1,4.565395664E-1
3.207569390E-1,3.659411073E-1,6.144605204E-2,-3.154033720E-1,4.869987663E-1
3.232018870E-1,3.977060914E-1,1.585735381E-1,-3.025752008E-1,5.242780314E-1
3.256460540E-1,4.465752542E-1,2.520358264E-1,-2.903579175E-1,5.892870572E-1
3.280910020E-1,4.881140590E-1,3.247287273E-1,-2.744754255E-1,6.473336390E-1
3.305367830E-1,5.302637219E-1,4.041411281E-1,-2.543168962E-1,7.135732267E-1
3.329817310E-1,5.730242729E-1,4.866078794E-1,-2.292714268E-1,7.859449299E-1
3.354258980E-1,5.992914438E-1,5.825136900E-1,-1.981173158E-1,8.589079721E-1
3.378708450E-1,6.377758980E-1,6.912475824E-1,-1.590219736E-1,9.538706958E-1
3.403165750E-1,6.524366736E-1,8.024249673E-1,-1.156505942E-1,1.040641389E0
3.427615230E-1,6.903102994E-1,9.233762026E-1,-6.311622262E-2,1.154614905E0
3.452056890E-1,7.055819035E-1,1.031499267E0,-6.916671991E-3,1.249753736E0
3.476506370E-1,7.404012084E-1,1.144509196E0,5.661325902E-2,1.364294804E0
3.500964180E-1,7.636140585E-1,1.242247581E0,1.231975108E-1,1.463373879E0
3.525413660E-1,7.843834758E-1,1.339985967E0,1.928361058E-1,1.564610364E0
3.549855330E-1,8.088180423E-1,1.427339554E0,2.667507231E-1,1.662119363E0
3.574304810E-1,8.112614751E-1,1.510417223E0,3.382218778E-1,1.747540960E0
3.598762100E-1,8.253113627E-1,1.589829564E0,4.127473831E-1,1.838221230E0
3.623211580E-1,8.112614751E-1,1.646640062E0,4.836076796E-1,1.898274233E0
3.647653250E-1,8.112614751E-1,1.704061270E0,5.520245433E-1,1.966392913E0
3.672102730E-1,7.819399834E-1,1.734604478E0,6.112784743E-1,1.998485478E0
3.696560540E-1,7.593380213E-1,1.765758634E0,6.668671370E-1,2.034504746E0
3.721010020E-1,7.184100747E-1,1.769423842E0,7.163471580E-1,2.039638944E0
3.745451680E-1,6.768712401E-1,1.766369462E0,7.578859925E-1,2.037794624E0
3.769901160E-1,6.298346519E-1,1.745600104E0,7.920944095E-1,2.017727674E0
3.794358450E-1,5.663047433E-1,1.710780859E0,8.201941848E-1,1.979947148E0
3.818807930E-1,5.162138343E-1,1.670463681E0,8.440179229E-1,1.941466427E0
3.843249600E-1,4.404666126E-1,1.612431645E0,8.605112433E-1,1.880006981E0
3.867699080E-1,3.873213828E-1,1.559286356E0,8.794480562E-1,1.831616957E0
3.892156890E-1,3.127958775E-1,1.492702127E0,8.947196603E-1,1.768198001E0
3.916606370E-1,2.559854686E-1,1.444443822E0,9.118238688E-1,1.727243261E0
3.941048040E-1,1.863469034E-1,1.392520308E0,9.277063608E-1,1.683590529E0
3.965497520E-1,1.203735098E-1,1.358311892E0,9.448105693E-1,1.658965940E0
3.989954810E-1,5.989789963E-2,1.329601169E0,9.631365538E-1,1.642881325E0
4.014404290E-1,-1.035154238E-2,1.307610035E0,9.820733070E-1,1.635365139E0
4.038845950E-1,-6.044244766E-2,1.294171095E0,1.003453612E0,1.638734653E0
4.063295430E-1,-1.264158338E-1,1.275845170E0,1.021168590E0,1.639068989E0
4.087753250E-1,-1.661220342E-1,1.264238715E0,1.040716171E0,1.645899817E0
4.112202730E-1,-2.253759205E-1,1.245301843E0,1.057209611E0,1.649018844E0
4.136644390E-1,-2.614169419E-1,1.242858410E0,1.074924707E0,1.663880696E0
4.161093870E-1,-3.078426719E-1,1.231251955E0,1.094472289E0,1.675893218E0
4.185551160E-1,-3.432728350E-1,1.230641127E0,1.113409162E0,1.694695779E0
4.210000640E-1,-3.738160729E-1,1.230030298E0,1.135400295E0,1.715181279E0
4.234442310E-1,-4.092462063E-1,1.232473731E0,1.156780481E0,1.739142041E0
4.258891790E-1,-4.300156236E-1,1.245912790E0,1.181825995E0,1.770289468E0
4.283349600E-1,-4.691109657E-1,1.256908298E0,1.205649734E0,1.803739129E0
4.307799080E-1,-4.837717116E-1,1.278899431E0,1.230695128E0,1.839627496E0
4.332240750E-1,-5.216453075E-1,1.289284110E0,1.255129695E0,1.873424110E0
4.356690230E-1,-5.375277996E-1,1.313718796E0,1.280175209E0,1.911450176E0
4.381147520E-1,-5.674601793E-1,1.328990340E0,1.303998947E0,1.946442815E0
4.405597000E-1,-5.937273502E-1,1.357700944E0,1.329044342E0,1.990533316E0
4.430038660E-1,-6.132750511E-1,1.379692078E0,1.354089856E0,2.028106471E0
4.454488140E-1,-6.413748264E-1,1.398628950E0,1.375470042E0,2.063841672E0
4.478945950E-1,-6.542029381E-1,1.420009255E0,1.397461176E0,2.096975324E0
4.503395430E-1,-6.914657354E-1,1.435280800E0,1.416398048E0,2.131745592E0
4.527837100E-1,-7.042938471E-1,1.454217672E0,1.436556578E0,2.162053113E0
4.552286580E-1,-7.293393016E-1,1.432837367E0,1.455493331E0,2.168736861E0
4.576743870E-1,-7.183437347E-1,1.388244271E0,1.476873636E0,2.150440796E0
4.601193350E-1,-7.134568691E-1,1.306999207E0,1.501919150E0,2.114953608E0
4.625635020E-1,-6.932982802E-1,1.216591239E0,1.529407978E0,2.073606885E0
4.650084500E-1,-6.700854301E-1,1.106024742E0,1.557507753E0,2.024385244E0
4.674542310E-1,-6.627550721E-1,9.979016781E-1,1.582553267E0,1.984824146E0
4.698991790E-1,-6.621441841E-1,9.197109938E-1,1.606377006E0,1.965896822E0
4.723433450E-1,-7.116242647E-1,8.726744056E-1,1.616150856E0,1.969749553E0
4.747882930E-1,-7.690455317E-1,8.720635176E-1,1.617983341E0,1.992434667E0
4.772340230E-1,-8.710599542E-1,8.751178980E-1,1.599657416E0,2.020762388E0
4.796789700E-1,-9.571918845E-1,8.793939352E-1,1.563616395E0,2.033333772E0
4.821231370E-1,-1.043323755E0,8.262487054E-1,1.510471225E0,2.013140507E0
4.845680850E-1,-1.090971231E0,7.162930369E-1,1.445719600E0,1.947665039E0
4.870138660E-1,-1.099523306E0,5.336444974E-1,1.374859214E0,1.839555872E0
4.894588140E-1,-1.078143120E0,3.021267354E-1,1.307664156E0,1.721528012E0
4.919029810E-1,-1.021943569E0,7.366333902E-2,1.252075434E0,1.617865210E0
4.943479290E-1,-9.901785851E-1,-1.095960736E-1,1.209925771E0,1.567285966E0
4.967936580E-1,-9.620788097E-1,-2.012257874E-1,1.187323809E0,1.541371234E0
4.992386060E-1,-9.804047346E-1,-2.305472940E-1,1.175106525E0,1.547650104E0
5.016827730E-1,-9.944546223E-1,-2.073344290E-1,1.174495578E0,1.552857825E0
5.041277200E-1,-1.030495644E0,-1.792346537E-1,1.176939011E0,1.574557642E0
5.065735020E-1,-1.059817195E0,-1.511348784E-1,1.176939011E0,1.590987012E0
5.090184500E-1,-1.080586553E0,-1.657956243E-1,1.170219541E0,1.601427257E0
5.114626160E-1,-1.092193007E0,-2.336016148E-1,1.158613086E0,1.609297848E0
5.139075640E-1,-1.071423531E0,-3.582180440E-1,1.138454556E0,1.603853898E0
5.163532930E-1,-1.056151986E0,-5.420882702E-1,1.108522177E0,1.624234628E0
5.187982410E-1,-1.021943569E0,-7.296237350E-1,1.076757193E0,1.654123788E0
5.212424080E-1,-1.032939076E0,-9.000549912E-1,1.033385873E0,1.716085221E0
5.236873560E-1,-1.054930210E0,-1.008788943E0,9.808515906E-1,1.758579746E0
5.261331370E-1,-1.111129761E0,-1.099196911E0,9.179325104E-1,1.812579181E0
5.285780850E-1,-1.159999013E0,-1.167613745E0,8.440179229E-1,1.849671814E0
5.310222520E-1,-1.209478974E0,-1.226867676E0,7.652163506E-1,1.885099400E0
5.334672000E-1,-1.263845921E0,-1.252523899E0,6.772518158E-1,1.903888823E0
5.359129290E-1,-1.293778300E0,-1.251302242E0,5.837895274E-1,1.892202369E0
5.383578770E-1,-1.323099852E0,-1.242139220E0,4.836076796E-1,1.878131904E0
5.408020430E-1,-1.302941322E0,-1.210985184E0,3.858693242E-1,1.820174810E0
5.432469910E-1,-1.282171845E0,-1.171278954E0,2.881309688E-1,1.760363168E0
5.456927730E-1,-1.215587616E0,-1.098586082E0,2.013882101E-1,1.650788249E0
5.481377200E-1,-1.147781610E0,-1.011232376E0,1.244192421E-1,1.534755255E0
5.505818870E-1,-1.054930210E0,-8.890594244E-1,5.905672163E-2,1.380866433E0
5.530268350E-1,-9.523049593E-1,-7.534474730E-1,8.354946971E-3,1.214346588E0
5.554725640E-1,-8.447927833E-1,-6.056182384E-1,-2.890780196E-2,1.039848046E0
5.579175120E-1,-7.189546227E-1,-4.449608326E-1,-4.845546931E-2,8.468965844E-1
5.603616790E-1,-6.120532751E-1,-2.879685760E-1,-5.761844292E-2,6.788630180E-1
5.628066270E-1,-4.911020994E-1,-1.260894239E-1,-5.150979385E-2,5.096401414E-1
5.652524080E-1,-4.037484229E-1,1.563119330E-2,-4.051423073E-2,4.060769952E-1
5.676973560E-1,-3.053992093E-1,1.494105607E-1,-2.524261177E-2,3.409243056E-1
5.701415230E-1,-2.375932187E-1,2.422619909E-1,-1.241445355E-2,3.395519525E-1
5.725864700E-1,-1.685654968E-1,3.076245189E-1,-1.119272411E-2,3.509593258E-1
5.750322000E-1,-1.117550880E-1,3.308373690E-1,-1.852310263E-2,3.496936798E-1
5.774771480E-1,-6.655109674E-2,3.253395855E-1,-4.356855154E-2,3.349225479E-1
5.799213140E-1,-1.401673071E-2,3.002941310E-1,-7.960957289E-2,3.109834690E-1
5.823662620E-1,1.225045230E-2,2.575336099E-1,-1.297004670E-1,2.886101955E-1
5.848120430E-1,6.050876528E-2,2.178274244E-1,-1.865108907E-1,2.930808930E-1
5.872569910E-1,8.066730201E-2,1.659039110E-1,-2.506517172E-1,3.112195441E-1
5.897011580E-1,1.258713007E-1,1.310846210E-1,-3.154033720E-1,3.640138037E-1
5.921461060E-1,1.527493447E-1,9.626533091E-2,-3.862636685E-1,4.263789370E-1
5.945918350E-1,1.887903661E-1,8.588063717E-2,-4.546805322E-1,4.997516108E-1
5.970367830E-1,2.187227309E-1,7.671767473E-2,-5.237082243E-1,5.727089477E-1
5.994809500E-1,2.468225062E-1,7.488507032E-2,-5.927358866E-1,6.464247478E-1
6.019258980E-1,2.883613110E-1,7.427421212E-2,-6.599310637E-1,7.240013211E-1
6.043716790E-1,3.152393401E-1,5.961345136E-2,-7.252935767E-1,7.930828314E-1
6.068166270E-1,3.610542119E-1,5.472653359E-2,-7.918778062E-1,8.720238513E-1
6.092607930E-1,3.787692785E-1,3.884404898E-2,-8.590729237E-1,9.396708544E-1
6.117057410E-1,4.148102999E-1,3.578972816E-2,-9.232137203E-1,1.012754690E0
6.141514700E-1,4.300819039E-1,1.624205895E-2,-9.897980094E-1,1.079321244E0
6.165964180E-1,4.581816792E-1,-3.305612598E-3,-1.055771470E0,1.150910411E0
6.190405850E-1,4.826162755E-1,-3.507057950E-2,-1.116247058E0,1.216616583E0
6.214855330E-1,5.015531182E-1,-6.683553755E-2,-1.173057556E0,1.277531428E0
6.239313140E-1,5.290420055E-1,-9.554618597E-2,-1.222537518E0,1.335519561E0
6.263762620E-1,5.375940800E-1,-1.230351031E-1,-1.269574165E0,1.384183367E0
6.288204290E-1,5.675264597E-1,-1.364741176E-1,-1.302560806E0,1.427366849E0
6.312653770E-1,5.760785937E-1,-1.602978408E-1,-1.330660582E0,1.458841845E0
6.337111060E-1,6.102870107E-1,-1.700716764E-1,-1.347154021E0,1.488690219E0
6.361560540E-1,6.328889728E-1,-1.945062727E-1,-1.356927752E0,1.509845710E0
6.386002200E-1,6.701517701E-1,-2.061126977E-1,-1.355706096E0,1.526278106E0
6.410451680E-1,7.013058662E-1,-2.158865333E-1,-1.350208282E0,1.536717059E0
6.434909500E-1,7.214643955E-1,-2.079453021E-1,-1.342877865E0,1.538529520E0
6.459358980E-1,7.495641708E-1,-1.957280040E-1,-1.328827977E0,1.538161139E0
6.483800640E-1,7.611705661E-1,-1.963388622E-1,-1.313556433E0,1.530803737E0
6.508250120E-1,7.941572666E-1,-1.993931830E-1,-1.291565299E0,1.529243057E0
6.532707410E-1,8.014876842E-1,-2.201625854E-1,-1.270184994E0,1.517967058E0
6.557156890E-1,8.314200640E-1,-2.427645773E-1,-1.242696047E0,1.514756557E0
6.581598560E-1,8.405830264E-1,-2.898011804E-1,-1.214596272E0,1.505260327E0
6.606048040E-1,8.607415557E-1,-3.337834477E-1,-1.185274839E0,1.502386056E0
6.630505850E-1,8.717371225E-1,-3.899829984E-1,-1.157785892E0,1.500826613E0
6.654955330E-1,8.747914433E-1,-4.394630492E-1,-1.136405587E0,1.499935165E0
6.679397000E-1,8.833435178E-1,-4.852778912E-1,-1.119301438E0,1.506195908E0
6.703846480E-1,8.692936301E-1,-5.335361958E-1,-1.111971021E0,1.508910812E0
6.728303770E-1,8.735697269E-1,-5.683554411E-1,-1.113192797E0,1.524909892E0
6.752753250E-1,8.473024964E-1,-6.043964624E-1,-1.127853513E0,1.534688943E0
6.777194910E-1,8.369178176E-1,-6.208898425E-1,-1.146179438E0,1.549084547E0
6.801644390E-1,8.082071543E-1,-6.471570134E-1,-1.169392347E0,1.561886509E0
6.826102200E-1,7.959898710E-1,-6.630395055E-1,-1.191994309E0,1.579263023E0
6.850551680E-1,7.733879089E-1,-6.929718852E-1,-1.211542010E0,1.595673192E0
6.874993350E-1,7.654466629E-1,-7.198499441E-1,-1.222537518E0,1.612045445E0
6.899442830E-1,7.617814541E-1,-7.528365850E-1,-1.224370122E0,1.626700988E0
6.923900120E-1,7.617814541E-1,-7.723842859E-1,-1.215207219E0,1.628992650E0
6.948349600E-1,7.611705661E-1,-7.772712111E-1,-1.195659518E0,1.616518744E0
6.972791270E-1,7.617814541E-1,-7.656647563E-1,-1.169392347E0,1.591864305E0
6.997240750E-1,7.666683793E-1,-7.497822642E-1,-1.135183930E0,1.561600590E0
7.021698560E-1,7.764422297E-1,-7.265694141E-1,-1.097921133E0,1.528462124E0
7.046148040E-1,7.898812294E-1,-6.960262060E-1,-1.060658455E0,1.494443440E0
7.070589700E-1,8.039311171E-1,-6.599851847E-1,-1.021563053E0,1.457901491E0
7.095039180E-1,8.192027211E-1,-6.215006709E-1,-9.861328006E-1,1.424715439E0
7.119496480E-1,8.332526088E-1,-5.879031420E-1,-9.525352120E-1,1.395443781E0
7.143945950E-1,8.515785933E-1,-5.775184631E-1,-9.201593995E-1,1.380364805E0
7.168387620E-1,8.747914433E-1,-6.043964624E-1,-8.932813406E-1,1.388706847E0
7.192837100E-1,9.028912187E-1,-6.654829383E-1,-8.743445277E-1,1.422166814E0
7.217294910E-1,9.163302183E-1,-7.247368097E-1,-8.627381325E-1,1.452315943E0
7.241744390E-1,9.047238231E-1,-7.534474730E-1,-8.535751700E-1,1.454234803E0
7.266186060E-1,8.705154061E-1,-7.571126819E-1,-8.438013196E-1,1.429341580E0
7.290635540E-1,8.314200640E-1,-7.699408531E-1,-8.315840364E-1,1.405560475E0
7.315092830E-1,8.014876842E-1,-8.108687401E-1,-8.132580519E-1,1.400456811E0
7.339542310E-1,7.758313417E-1,-8.572944999E-1,-7.906560898E-1,1.400715954E0
7.363983980E-1,7.465098500E-1,-8.896703124E-1,-7.582802773E-1,1.387003677E0
7.388433450E-1,7.232969999E-1,-9.159374833E-1,-7.216283679E-1,1.372168913E0
7.412891270E-1,7.159665823E-1,-9.464807510E-1,-6.800895929E-1,1.367828868E0
7.437340750E-1,7.165774703E-1,-9.764130712E-1,-6.367181540E-1,1.368311282E0
7.461782410E-1,7.153557539E-1,-9.874086380E-1,-5.970119834E-1,1.357620338E0
7.486231890E-1,7.116905451E-1,-9.819108844E-1,-5.615817904E-1,1.336423033E0
7.510689180E-1,7.013058662E-1,-9.525893927E-1,-5.255407691E-1,1.294391583E0
7.535139180E-1,6.903102994E-1,-9.196026921E-1,-4.919432700E-1,1.250682055E0
7.559580330E-1,6.921429038E-1,-9.024984837E-1,-4.552913904E-1,1.225094104E0
7.584029810E-1,6.945863366E-1,-8.823399544E-1,-4.149743021E-1,1.197153977E0
7.608487620E-1,6.939754486E-1,-8.438554406E-1,-3.679377139E-1,1.152853889E0
7.632937100E-1,6.896994114E-1,-7.882667780E-1,-3.105164468E-1,1.092460642E0
7.657378770E-1,6.817581654E-1,-7.229042649E-1,-2.457647771E-1,1.023613745E0
7.681828250E-1,6.719843149E-1,-6.526548266E-1,-1.797913760E-1,9.538585750E-1
7.706285540E-1,6.634322405E-1,-5.891248584E-1,-1.144288629E-1,8.945973402E-1
7.730735540E-1,6.524366736E-1,-5.329253078E-1,-5.517498404E-2,8.442317665E-1
7.755176680E-1,6.377758980E-1,-4.907756746E-1,-4.473213106E-3,8.047601310E-1
7.779626160E-1,6.163956523E-1,-4.614541829E-1,3.767645359E-2,7.709105514E-1
7.804083980E-1,5.895175934E-1,-4.492368698E-1,7.005228102E-2,7.444810811E-1
7.828533450E-1,5.608069897E-1,-4.547346532E-1,9.509773552E-2,7.282387409E-1
7.852975120E-1,5.272094011E-1,-4.871104956E-1,1.164779961E-1,7.271818969E-1
7.877424600E-1,4.991096258E-1,-5.420882702E-1,1.360256821E-1,7.493150856E-1
7.901881890E-1,4.728424549E-1,-6.166138053E-1,1.561842114E-1,7.925819074E-1
7.926331890E-1,4.447426796E-1,-6.905283928E-1,1.751210243E-1,8.398171738E-1
7.950773040E-1,4.080907702E-1,-7.540583611E-1,1.928361058E-1,8.788218547E-1
7.975223040E-1,3.647193909E-1,-7.980406284E-1,2.099403143E-1,9.021995424E-1
7.999680330E-1,3.182936609E-1,-8.206425905E-1,2.233793437E-1,9.081098211E-1
8.024129810E-1,2.700353563E-1,-8.236969113E-1,2.288771123E-1,8.965380237E-1
8.048571480E-1,2.211661935E-1,-8.120905161E-1,2.319314480E-1,8.730393393E-1
8.073020950E-1,1.771839410E-1,-7.955971360E-1,2.264336646E-1,8.459557649E-1
8.097478250E-1,1.423646510E-1,-7.729951739E-1,2.148272246E-1,8.148251157E-1
8.121928250E-1,1.124322638E-1,-7.455062270E-1,2.001664788E-1,7.800558747E-1
8.146369390E-1,8.799767494E-2,-7.112978101E-1,1.830622703E-1,7.397296535E-1
8.170819390E-1,7.028260082E-2,-6.709807515E-1,1.616819948E-1,6.937549137E-1
8.195276680E-1,5.928703398E-2,-6.288310885E-1,1.427451968E-1,6.475489800E-1
8.219726160E-1,5.623271316E-2,-5.860705376E-1,1.238083690E-1,6.016388495E-1
8.244167830E-1,6.050876528E-2,-5.396448374E-1,1.073150337E-1,5.535290215E-1
8.268617310E-1,7.394778728E-2,-4.932191372E-1,9.693032503E-2,5.080638547E-1
8.293074600E-1,9.288459271E-2,-4.364087284E-1,9.204341471E-2,4.555788800E-1
8.317524600E-1,1.118214056E-1,-3.514985144E-1,9.204341471E-2,3.801673613E-1
8.341965750E-1,1.338125318E-1,-2.372668087E-1,1.005955189E-1,2.903804240E-1
8.366415750E-1,1.521384865E-1,-8.943753690E-2,1.183106005E-1,2.124678570E-1
8.390873040E-1,1.741296053E-1,8.832409978E-2,1.439669281E-1,2.425875974E-1
8.415322520E-1,1.985642016E-1,2.905203104E-1,1.775644869E-1,3.941559842E-1
8.439764180E-1,2.284965664E-1,5.031012297E-1,2.184924185E-1,5.941889137E-1
8.464213660E-1,2.682027519E-1,7.132387161E-1,2.624746561E-1,8.059374215E-1
8.488670950E-1,3.195154071E-1,9.093263149E-1,3.089003861E-1,1.012118516E0
8.513120950E-1,3.757149577E-1,1.091974854E0,3.608238995E-1,1.209861438E0
8.537562620E-1,4.313036501E-1,1.266071320E0,4.170234501E-1,1.401023905E0
8.562012100E-1,4.789510965E-1,1.430393934E0,4.793316424E-1,1.582775974E0
8.586469390E-1,5.180464387E-1,1.579444885E0,5.495811105E-1,1.750730606E0
8.610918870E-1,5.504222512E-1,1.709559083E0,6.241065860E-1,1.901332676E0
8.635360540E-1,5.711916685E-1,1.819514751E0,7.022972703E-1,2.032268513E0
