"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.229136453E1,-3.756486475E-1,-5.854596496E-1,-7.411760688E-1,1.016472760E0
3.229380874E1,-3.854224980E-1,-4.687845409E-1,-7.796605229E-1,9.880182077E-1
3.229625374E1,-3.903093934E-1,-3.643266857E-1,-8.132580519E-1,9.728638216E-1
3.229869958E1,-3.994723856E-1,-2.678100467E-1,-8.523533940E-1,9.786760017E-1
3.230114458E1,-3.964180648E-1,-1.725151390E-1,-8.883944154E-1,9.880047533E-1
3.230358880E1,-4.092462063E-1,-8.943753690E-2,-9.262680411E-1,1.016589403E0
3.230603385E1,-4.153548479E-1,-1.473019365E-3,-9.623090625E-1,1.048122393E0
3.230847963E1,-4.367351234E-1,7.060901821E-2,-9.952958226E-1,1.089190973E0
3.231092468E1,-4.465089738E-1,1.426910609E-1,-1.024006486E0,1.126197268E0
3.231336890E1,-4.636131823E-1,1.988906115E-1,-1.050884604E0,1.165698550E0
3.231581390E1,-4.752196074E-1,2.465380579E-1,-1.074097395E0,1.200124953E0
3.231825974E1,-4.978215992E-1,2.734161019E-1,-1.094255924E0,1.232874177E0
3.232070474E1,-5.124823451E-1,2.874659896E-1,-1.115025401E0,1.260379504E0
3.232314895E1,-5.344734788E-1,2.850225270E-1,-1.136405587E0,1.287756731E0
3.232559400E1,-5.564646125E-1,2.697508931E-1,-1.154731631E0,1.309894480E0
3.232803979E1,-5.723471045E-1,2.587553263E-1,-1.173057556E0,1.330638778E0
3.233048484E1,-5.857861042E-1,2.538684309E-1,-1.187718272E0,1.348432139E0
3.233292906E1,-5.949490666E-1,2.673074305E-1,-1.196881294E0,1.363063640E0
3.233537406E1,-6.016685963E-1,2.996832728E-1,-1.199935555E0,1.375376494E0
3.233781989E1,-6.077772379E-1,3.522176445E-1,-1.196270347E0,1.387268245E0
3.234026489E1,-6.083881259E-1,4.218562245E-1,-1.186496496E0,1.398525195E0
3.234270911E1,-6.138858795E-1,5.049338341E-1,-1.173057556E0,1.416996147E0
3.234515411E1,-6.163293719E-1,5.867897272E-1,-1.158396721E0,1.437382010E0
3.234759994E1,-6.199945211E-1,6.649804115E-1,-1.143736005E0,1.461069541E0
3.235004500E1,-6.267140508E-1,7.266777158E-1,-1.131518722E0,1.483632576E0
3.235248921E1,-6.297683716E-1,7.633296251E-1,-1.123577476E0,1.497233002E0
3.235493421E1,-6.346552968E-1,7.657730579E-1,-1.119301438E0,1.497341455E0
3.235738005E1,-6.370987296E-1,7.388950586E-1,-1.120523095E0,1.485743149E0
3.235982505E1,-6.377096176E-1,6.784194112E-1,-1.127242684E0,1.462054214E0
3.236226927E1,-6.401530504E-1,5.916766524E-1,-1.136405587E0,1.432234215E0
3.236471432E1,-6.425965428E-1,4.811100662E-1,-1.148622990E0,1.401332218E0
3.236716010E1,-6.462617517E-1,3.571045697E-1,-1.161451101E0,1.376279981E0
3.236960510E1,-6.389313340E-1,2.276012450E-1,-1.172446609E0,1.354498662E0
3.237204937E1,-6.193836927E-1,9.565447271E-2,-1.179777026E0,1.335911587E0
3.237449437E1,-5.833426714E-1,-1.491204090E-2,-1.184663892E0,1.320583045E0
3.237694020E1,-5.387495160E-1,-9.249186516E-2,-1.183442235E0,1.303587860E0
3.237938520E1,-4.880477488E-1,-1.279220134E-1,-1.176111817E0,1.279763124E0
3.238182942E1,-4.342916608E-1,-1.181481779E-1,-1.160840273E0,1.245037501E0
3.238427447E1,-3.762595057E-1,-6.194862723E-2,-1.136405587E0,1.198676982E0
3.238672026E1,-3.157839179E-1,3.456799686E-2,-1.102197170E0,1.147062784E0
3.238916526E1,-2.595843673E-1,1.640713215E-1,-1.056382298E0,1.100112268E0
3.239160953E1,-2.064391077E-1,3.198418021E-1,-1.000793695E0,1.070749226E0
3.239405453E1,-1.594025344E-1,4.890513122E-1,-9.323766828E-1,1.064850521E0
3.239650036E1,-1.135876775E-1,6.668130159E-1,-8.566294909E-1,1.091492484E0
3.239894536E1,-6.777282804E-2,8.457963467E-1,-7.723301649E-1,1.147370254E0
3.240138958E1,-2.379056811E-2,1.014394999E0,-6.825330257E-1,1.222871430E0
3.240383458E1,2.263515070E-2,1.164056897E0,-5.884598494E-1,1.304540457E0
3.240628041E1,7.089346647E-2,1.291727662E0,-4.919432700E-1,1.384050005E0
3.240872541E1,1.173191816E-1,1.390687704E0,-3.935940564E-1,1.450066330E0
3.241116963E1,1.619123220E-1,1.456661105E0,-2.952448130E-1,1.495074137E0
3.241361468E1,2.083380371E-1,1.487815142E0,-1.975064576E-1,1.515258207E0
3.241606052E1,2.517094314E-1,1.487815142E0,-9.854638577E-2,1.512171592E0
3.241850552E1,2.969134152E-1,1.458493710E0,-3.251483664E-3,1.488412594E0
3.242094974E1,3.390630782E-1,1.405348420E0,9.143254161E-2,1.448560618E0
3.242339474E1,3.842670619E-1,1.330212116E0,1.842840016E-1,1.396812816E0
3.242584057E1,4.270275831E-1,1.237360597E0,2.740810812E-1,1.337360924E0
3.242828557E1,4.679555297E-1,1.131681085E0,3.596021533E-1,1.276322124E0
3.243072984E1,5.064399838E-1,1.013173342E0,4.402363002E-1,1.215240584E0
3.243317484E1,5.375940800E-1,8.855025768E-1,5.141509771E-1,1.156491866E0
3.243562067E1,5.614178181E-1,7.462254167E-1,5.831786990E-1,1.100972177E0
3.243806567E1,5.754677057E-1,5.971744061E-1,6.418216825E-1,1.048673173E0
3.244050989E1,5.846306682E-1,4.407930374E-1,6.925234795E-1,1.007809649E0
3.244295489E1,5.913501978E-1,2.795247436E-1,7.352839708E-1,9.841095754E-1
3.244540072E1,5.962371230E-1,1.200890541E-1,7.664380670E-1,9.784413106E-1
3.244784572E1,6.066218019E-1,-3.812490404E-2,7.902618051E-1,9.969740414E-1
3.245028994E1,6.194499731E-1,-1.883976310E-1,8.030899763E-1,1.031583950E0
3.245273500E1,6.359433532E-1,-3.313399851E-1,8.091986179E-1,1.081208832E0
3.245518078E1,6.561018825E-1,-4.626758993E-1,8.073660135E-1,1.138586206E0
3.245762583E1,6.793147326E-1,-5.811836123E-1,7.982030511E-1,1.198486966E0
3.246007005E1,7.037492990E-1,-6.856414676E-1,7.853748798E-1,1.257847765E0
3.246251505E1,7.251296043E-1,-7.729951739E-1,7.688815594E-1,1.309394262E0
3.246496088E1,7.446772456E-1,-8.401902914E-1,7.523881793E-1,1.351499870E0
3.246740588E1,7.617814541E-1,-8.896703124E-1,7.328405380E-1,1.381622055E0
3.246985010E1,7.739987373E-1,-9.189918041E-1,7.139037251E-1,1.397597406E0
3.247229515E1,7.825508714E-1,-9.342634082E-1,6.980212331E-1,1.404445664E0
3.247474093E1,7.904921174E-1,-9.348742962E-1,6.827496290E-1,1.401789853E0
3.247718599E1,7.959898710E-1,-9.257113338E-1,6.717540622E-1,1.393482999E0
3.247963020E1,8.045420051E-1,-9.055528045E-1,6.632019281E-1,1.380996205E0
3.248207520E1,8.094289303E-1,-8.798964620E-1,6.589258909E-1,1.365128678E0
3.248452104E1,8.094289303E-1,-8.462989330E-1,6.564824581E-1,1.342522363E0
3.248696604E1,8.069854379E-1,-8.065927029E-1,6.577041745E-1,1.316963199E0
3.248941026E1,8.027094007E-1,-7.668864727E-1,6.607584953E-1,1.291920676E0
3.249185531E1,7.959898710E-1,-7.320672274E-1,6.662562490E-1,1.270204586E0
3.249430109E1,7.862160206E-1,-7.015239596E-1,6.766409874E-1,1.252243795E0
3.249674614E1,7.739987373E-1,-6.770893931E-1,6.894691586E-1,1.238100082E0
3.249919036E1,7.575054169E-1,-6.593742967E-1,7.065733671E-1,1.227939267E0
3.250163536E1,7.379577160E-1,-6.416592598E-1,7.297862172E-1,1.220203311E0
3.250408119E1,7.171883583E-1,-6.245549917E-1,7.578859925E-1,1.216067127E0
3.250652619E1,6.970297694E-1,-6.074507833E-1,7.951487303E-1,1.219470564E0
3.250897041E1,6.774821281E-1,-5.824053288E-1,8.348549604E-1,1.222767683E0
3.251141546E1,6.609888077E-1,-5.536947250E-1,8.745611310E-1,1.228145441E0
3.251386124E1,6.481606364E-1,-5.176537037E-1,9.173216820E-1,1.236752455E0
3.251630630E1,6.328889728E-1,-4.755040705E-1,9.564170241E-1,1.241525713E0
3.251875052E1,6.176173687E-1,-4.327435195E-1,9.918471575E-1,1.245985133E0
3.252119552E1,6.005131602E-1,-3.850960732E-1,1.023612022E0,1.247676486E0
3.252364135E1,5.864632726E-1,-3.319508433E-1,1.052933574E0,1.250119852E0
3.252608635E1,5.730242729E-1,-2.708643675E-1,1.077978969E0,1.250505090E0
3.252853057E1,5.589743853E-1,-1.987823248E-1,1.099359274E0,1.249222794E0
3.253097562E1,5.455353260E-1,-1.175373197E-1,1.116463423E0,1.248164407E0
3.253342140E1,5.302637219E-1,-2.102068998E-2,1.132345915E0,1.250531389E0
3.253586645E1,5.101051927E-1,8.771322668E-2,1.144563198E0,1.256155178E0
3.253831067E1,4.893358052E-1,2.153839618E-1,1.154947877E0,1.272691785E0
3.254075567E1,4.642903507E-1,3.613806069E-1,1.164721727E0,1.304890101E0
3.254320150E1,4.392448962E-1,5.275358558E-1,1.175106525E0,1.360920829E0
3.254564650E1,4.172537625E-1,7.132387161E-1,1.183047652E0,1.443056449E0
3.254809072E1,3.964843452E-1,9.172675610E-1,1.190988898E0,1.554681373E0
3.255053578E1,3.799909949E-1,1.132902741E0,1.196486712E0,1.690988536E0
3.255298156E1,3.616650701E-1,1.351592302E0,1.198319316E0,1.842165182E0
3.255542661E1,3.427282572E-1,1.562951565E0,1.196486712E0,1.997964140E0
3.255787083E1,3.262349069E-1,1.753541350E0,1.190988898E0,2.144712344E0
3.256031583E1,3.091306984E-1,1.914809585E0,1.176328182E0,2.268436802E0
3.256276166E1,2.944699526E-1,2.032095671E0,1.154337049E0,2.355550761E0
3.256520666E1,2.822526395E-1,2.101734161E0,1.120739460E0,2.398543303E0
3.256765088E1,2.712570727E-1,2.123114586E0,1.078589797E0,2.396779484E0
3.257009593E1,2.596506476E-1,2.091960430E0,1.027277231E0,2.344997955E0
3.257254171E1,2.443790585E-1,2.012547970E0,9.631365538E-1,2.244482675E0
3.257498677E1,2.297182977E-1,1.890375018E0,8.928871155E-1,2.103220294E0
3.257743098E1,2.126140893E-1,1.735215425E0,8.171398640E-1,1.929739589E0
3.257987598E1,1.918446869E-1,1.552566886E0,7.371165752E-1,1.729337782E0
3.258232182E1,1.722970158E-1,1.352814078E0,6.528172493E-1,1.511939997E0
3.258476682E1,1.533602029E-1,1.145120025E0,5.660744905E-1,1.286568907E0
3.258721104E1,1.386994570E-1,9.343717694E-1,4.793316424E-1,1.059267184E0
3.258965609E1,1.240386888E-1,7.285103202E-1,3.956431746E-1,8.382400638E-1
3.259210187E1,1.118214056E-1,5.324227810E-1,3.125655651E-1,6.274354763E-1
3.259454692E1,9.716064483E-2,3.509958982E-1,2.380400896E-1,4.350878023E-1
3.259699114E1,7.761297375E-2,1.860624552E-1,1.665689200E-1,2.615114071E-1
3.259943614E1,5.134579539E-2,4.373096675E-2,9.937378764E-2,1.200996995E-1
3.260188197E1,1.713737100E-2,-7.172246277E-2,3.706558794E-2,8.253277507E-2
3.260432697E1,-1.951451227E-2,-1.602978408E-1,-2.341002040E-2,1.631693691E-1
3.260677119E1,-5.922072008E-2,-2.201625854E-1,-8.083130419E-2,2.418932769E-1
3.260921624E1,-9.709433466E-2,-2.513166964E-1,-1.370308548E-1,3.022661855E-1
3.261166203E1,-1.300810128E-1,-2.562036216E-1,-1.938412637E-1,3.466061181E-1
3.261410708E1,-1.587916613E-1,-2.409319878E-1,-2.494299561E-1,3.814161997E-1
3.261655130E1,-1.850588471E-1,-2.103887498E-1,-3.080729842E-1,4.164362695E-1
3.261899630E1,-2.076608390E-1,-1.743477434E-1,-3.673268557E-1,4.565623490E-1
3.262144213E1,-2.284302413E-1,-1.376958489E-1,-4.308567941E-1,5.067327688E-1
3.262388713E1,-2.461453229E-1,-1.047091484E-1,-4.974410832E-1,5.648001036E-1
3.262633135E1,-2.644712627E-1,-8.149629831E-2,-5.652469993E-1,6.293575022E-1
3.262877640E1,-2.809646130E-1,-6.622467935E-2,-6.342747211E-1,6.968724731E-1
3.263122218E1,-2.986797094E-1,-5.767257512E-2,-7.039132714E-1,7.668308734E-1
3.263366724E1,-3.139513135E-1,-4.973133281E-2,-7.741627097E-1,8.368790437E-1
3.263611145E1,-3.286120594E-1,-4.362268373E-2,-8.419687152E-1,9.048757602E-1
3.263855645E1,-3.389967680E-1,-3.079452552E-2,-9.048877954E-1,9.667931702E-1
3.264100229E1,-3.469380140E-1,-8.803395554E-3,-9.641416669E-1,1.024701244E0
3.264344729E1,-3.506031930E-1,2.723762579E-2,-1.016676188E0,1.075776444E0
3.264589150E1,-3.524357975E-1,7.366333902E-2,-1.063712716E0,1.122996893E0
3.264833650E1,-3.518249393E-1,1.304737628E-1,-1.104029775E0,1.166055717E0
3.265078234E1,-3.487706184E-1,1.970580071E-1,-1.135794759E0,1.204368107E0
3.265322734E1,-3.475488722E-1,2.673074305E-1,-1.162672877E0,1.242598769E0
3.265567161E1,-3.469380140E-1,3.393894732E-1,-1.182220459E0,1.277965733E0
3.265811661E1,-3.475488722E-1,4.084171951E-1,-1.198102951E0,1.312648279E0
3.266056244E1,-3.475488722E-1,4.707253873E-1,-1.207265973E0,1.341590004E0
3.266300744E1,-3.469380140E-1,5.275358558E-1,-1.207876801E0,1.362947700E0
3.266545166E1,-3.426619470E-1,5.751832724E-1,-1.206044197E0,1.379418578E0
3.266789666E1,-3.328881264E-1,6.148895025E-1,-1.196881294E0,1.386155993E0
3.267034250E1,-3.200599551E-1,6.436001658E-1,-1.183442235E0,1.384628135E0
3.267278750E1,-3.041774929E-1,6.582608819E-1,-1.166948915E0,1.373899962E0
3.267523177E1,-2.834080756E-1,6.558174491E-1,-1.151066422E0,1.354758492E0
3.267767677E1,-2.577517629E-1,6.319937110E-1,-1.136405587E0,1.325620489E0
3.268012260E1,-2.327062935E-1,5.880114436E-1,-1.127242684E0,1.292511411E0
3.268256760E1,-2.143803537E-1,5.257032514E-1,-1.124188304E0,1.259413430E0
3.268501182E1,-2.046065181E-1,4.493451416E-1,-1.124799252E0,1.228392543E0
3.268745682E1,-2.058282495E-1,3.632132113E-1,-1.130907893E0,1.205504777E0
3.268990265E1,-2.107151598E-1,2.752486765E-1,-1.140070796E0,1.191605695E0
3.269234770E1,-2.192672640E-1,1.866733134E-1,-1.152288079E0,1.187725927E0
3.269479192E1,-2.320954353E-1,1.011522561E-1,-1.164505363E0,1.191710036E0
3.269723692E1,-2.516431212E-1,7.689954247E-3,-1.176722765E0,1.203353590E0
3.269968276E1,-2.699690461E-1,-1.053200215E-1,-1.191383481E0,1.226119974E0
3.270212776E1,-2.791320384E-1,-2.397102565E-1,-1.204822540E0,1.259751188E0
3.270457197E1,-2.803537548E-1,-3.875395358E-1,-1.217650652E0,1.308227132E0
3.270701697E1,-2.858515382E-1,-5.384231210E-1,-1.230478764E0,1.373203753E0
3.270946281E1,-2.999014258E-1,-6.917501688E-1,-1.242696047E0,1.453531089E0
3.271190781E1,-3.243360221E-1,-8.469097614E-1,-1.256745934E0,1.549793645E0
3.271435208E1,-3.548792601E-1,-1.002069473E0,-1.273239374E0,1.658680506E0
3.271679708E1,-3.817572892E-1,-1.149898648E0,-1.287900090E0,1.768245507E0
3.271924291E1,-4.129114151E-1,-1.286732435E0,-1.305615187E0,1.879044228E0
3.272168791E1,-4.397894442E-1,-1.403407574E0,-1.322108507E0,1.977609283E0
3.272413213E1,-4.605588615E-1,-1.497480750E0,-1.333104134E0,2.057116840E0
3.272657713E1,-4.697218239E-1,-1.559177995E0,-1.340434432E0,2.109132304E0
3.272902296E1,-4.678892195E-1,-1.593997359E0,-1.342267036E0,2.135750149E0
3.273146796E1,-4.550610781E-1,-1.608047247E0,-1.339823604E0,2.141967278E0
3.273391224E1,-4.306264818E-1,-1.598884225E0,-1.331271529E0,2.124653811E0
3.273635724E1,-4.055810273E-1,-1.568951845E0,-1.319665074E0,2.089885588E0
3.273880307E1,-3.860333562E-1,-1.514584899E0,-1.300728202E0,2.033441178E0
3.274124807E1,-3.787029684E-1,-1.434561610E0,-1.275682807E0,1.956719085E0
3.274369229E1,-3.805355728E-1,-1.330103755E0,-1.245139599E0,1.861278040E0
3.274613729E1,-3.866442144E-1,-1.193880916E0,-1.212763667E0,1.745176524E0
3.274858312E1,-3.921419978E-1,-1.027725816E0,-1.178555250E0,1.612137766E0
3.275102812E1,-3.927528560E-1,-8.304164410E-1,-1.140681744E0,1.464582231E0
3.275347239E1,-3.811464310E-1,-6.019530296E-1,-1.099753737E0,1.310373357E0
3.275591739E1,-3.603770435E-1,-3.490550518E-1,-1.054549813E0,1.167812635E0
3.275836322E1,-3.328881264E-1,-7.844197005E-2,-1.001404524E0,1.058195950E0
3.276080822E1,-3.005122840E-1,1.958362907E-1,-9.421505332E-1,1.008120584E0
3.276325244E1,-2.638604045E-1,4.621732831E-1,-8.749554157E-1,1.024096400E0
3.276569744E1,-2.204889953E-1,7.101843953E-1,-8.028733730E-1,1.094341320E0
3.276814328E1,-1.752850115E-1,9.300956726E-1,-7.252935767E-1,1.192415015E0
3.277058828E1,-1.337462068E-1,1.112744212E0,-6.452702880E-1,1.293236821E0
3.277303250E1,-9.098568559E-2,1.257519245E0,-5.615817904E-1,1.380219966E0
3.277547755E1,-4.639256001E-2,1.365031362E0,-4.772825241E-1,1.446810802E0
3.277792333E1,-5.777068436E-4,1.442000389E0,-3.899288476E-1,1.493790468E0
3.278036838E1,4.340455309E-2,1.496367335E0,-3.025752008E-1,1.527269102E0
3.278281260E1,7.883470505E-2,1.536684394E0,-2.115563452E-1,1.553180583E0
3.278525760E1,1.124322638E-1,1.567227602E0,-1.205375046E-1,1.575872032E0
3.278770343E1,1.435863823E-1,1.589829564E0,-2.951866388E-2,1.596573344E0
3.279014843E1,1.771839410E-1,1.609377265E0,6.272190809E-2,1.620315823E0
3.279259265E1,2.120032161E-1,1.624648929E0,1.525190324E-1,1.645506475E0
3.279503770E1,2.474333644E-1,1.638087869E0,2.435378730E-1,1.674474793E0
3.279748354E1,2.822526395E-1,1.646029115E0,3.290589154E-1,1.702162792E0
3.279992854E1,3.158501983E-1,1.644196510E0,4.145799875E-1,1.724824651E0
3.280237276E1,3.439499736E-1,1.628924966E0,4.976575673E-1,1.737630911E0
3.280481776E1,3.720497787E-1,1.597770810E0,5.770699978E-1,1.739052150E0
3.280726359E1,3.958734870E-1,1.551955938E0,6.503738165E-1,1.728661087E0
3.280970859E1,4.172537625E-1,1.485371709E0,7.163471580E-1,1.701053517E0
3.281215281E1,4.380231500E-1,1.402294159E0,7.762119174E-1,1.661564964E0
3.281459786E1,4.587925673E-1,1.308220983E0,8.263028264E-1,1.613911125E0
3.281704364E1,4.789510965E-1,1.200708747E0,8.702850938E-1,1.558361894E0
3.281948869E1,4.991096258E-1,1.084644437E0,9.044935107E-1,1.497889343E0
3.282193291E1,5.162138343E-1,9.624715447E-1,9.307606816E-1,1.434971653E0
3.282437791E1,5.345397592E-1,8.335790634E-1,9.454214573E-1,1.369090406E0
3.282682374E1,5.528657436E-1,7.034648657E-1,9.539735317E-1,1.307894815E0
3.282926874E1,5.711916685E-1,5.733506680E-1,9.521409869E-1,1.249625292E0
3.283171296E1,5.913501978E-1,4.456799328E-1,9.472540617E-1,1.202337688E0
3.283415802E1,6.108978987E-1,3.253395855E-1,9.356476068E-1,1.163820662E0
3.283660380E1,6.249477863E-1,2.153839618E-1,9.179325104E-1,1.131171994E0
3.283904885E1,6.334998608E-1,1.176456064E-1,8.953305483E-1,1.103077220E0
3.284149307E1,6.377758980E-1,3.212454170E-2,8.672307730E-1,1.076976924E0
3.284393807E1,6.377758980E-1,-4.362268373E-2,8.397418261E-1,1.055380201E0
3.284638390E1,6.322781444E-1,-1.102069318E-1,8.085877299E-1,1.032344582E0
3.284882890E1,6.261695027E-1,-1.615195721E-1,7.768228054E-1,1.010757384E0
3.285127317E1,6.182282567E-1,-2.006149143E-1,7.493338585E-1,9.919444302E-1
3.285371817E1,6.127304435E-1,-2.299364209E-1,7.212340832E-1,9.739034638E-1
3.285616395E1,6.096761227E-1,-2.525384426E-1,6.974104047E-1,9.601364029E-1
3.285860901E1,6.127304435E-1,-2.714752257E-1,6.772518158E-1,9.527892823E-1
3.286105322E1,6.176173687E-1,-2.879685760E-1,6.570932865E-1,9.466513096E-1
3.286349822E1,6.182282567E-1,-3.050728142E-1,6.369347572E-1,9.385954849E-1
3.286594406E1,6.127304435E-1,-3.215661347E-1,6.167762280E-1,9.269607816E-1
3.286838906E1,5.980697274E-1,-3.307291269E-1,5.978394151E-1,9.080094275E-1
3.287083328E1,5.797437429E-1,-3.319508433E-1,5.795134902E-1,8.843811708E-1
3.287327833E1,5.571417809E-1,-3.221770227E-1,5.672962070E-1,8.579218987E-1
3.287572411E1,5.351506472E-1,-3.007967472E-1,5.599657893E-1,8.309191197E-1
3.287816916E1,5.223224759E-1,-2.641448677E-1,5.624092817E-1,8.117250028E-1
3.288061338E1,5.137704015E-1,-2.152756751E-1,5.770699978E-1,8.020682166E-1
3.288305838E1,5.107160807E-1,-1.529674679E-1,6.027263403E-1,8.046794409E-1
3.288550421E1,5.094943047E-1,-7.966370136E-2,6.430433989E-1,8.242788148E-1
3.288794921E1,5.058291554E-1,1.581305172E-3,6.955778003E-1,8.600547141E-1
3.289039343E1,4.966661930E-1,8.954583108E-2,7.627729177E-1,9.146137366E-1
3.289283848E1,4.820054173E-1,1.866733134E-1,8.391309977E-1,9.855541484E-1
3.289528427E1,4.557382464E-1,2.923528850E-1,9.264846444E-1,1.073098949E0
3.289772932E1,4.190863371E-1,4.102497995E-1,1.019946814E0,1.176532940E0
3.290017354E1,3.757149577E-1,5.385314226E-1,1.119517803E0,1.297882096E0
3.290261854E1,3.299000859E-1,6.753650904E-1,1.221532226E0,1.434256968E0
3.290506437E1,2.871395648E-1,8.164748549E-1,1.319881439E0,1.578343224E0
3.290750937E1,2.474333644E-1,9.600280523E-1,1.410900235E0,1.724388763E0
3.290995359E1,2.175009996E-1,1.091364026E0,1.495199561E0,1.863867981E0
3.291239864E1,1.967316121E-1,1.212315202E0,1.564227343E0,1.988773153E0
3.291484447E1,1.826817244E-1,1.314329624E0,1.616150856E0,2.091118974E0
3.291728947E1,1.765730679E-1,1.389465928E0,1.654635310E0,2.167858765E0
3.291973369E1,1.790165305E-1,1.426728725E0,1.671739459E0,2.205065666E0
3.292217869E1,1.900120974E-1,1.420620084E0,1.670517802E0,2.201112389E0
3.292462453E1,1.991750598E-1,1.366253138E0,1.651580930E0,2.152681562E0
3.292706953E1,2.034511119E-1,1.262406111E0,1.612485647E0,2.057953232E0
3.292951374E1,2.058945745E-1,1.113355160E0,1.556896925E0,1.925066316E0
3.293195880E1,2.071163058E-1,9.245979190E-1,1.485425711E0,1.761893305E0
3.293440458E1,2.034511119E-1,7.046866417E-1,1.401126385E0,1.581496369E0
3.293684963E1,1.979533285E-1,4.615624249E-1,1.304609776E0,1.397938503E0
3.293929385E1,1.881794930E-1,2.043883950E-1,1.197097540E0,1.228913609E0
3.294173885E1,1.735187471E-1,-5.645084381E-2,1.079200745E0,1.094518022E0
3.294418468E1,1.551928073E-1,-3.099597096E-1,9.558061361E-1,1.016722774E0
3.294662968E1,1.386994570E-1,-5.481969118E-1,8.250811100E-1,1.000258082E0
3.294907390E1,1.240386888E-1,-7.638321519E-1,6.949669123E-1,1.040098150E0
3.295151895E1,1.044910252E-1,-9.409829378E-1,5.642418861E-1,1.102150702E0
3.295396474E1,8.005643636E-2,-1.079649210E0,4.365711212E-1,1.167324202E0
3.295640979E1,4.890233651E-2,-1.169446349E0,3.131764233E-1,1.211641727E0
3.295885400E1,8.585263975E-3,-1.209152579E0,1.977230161E-1,1.225242041E0
3.296129900E1,-3.967304900E-2,-1.199378729E0,9.082168341E-2,1.203466603E0
3.296374484E1,-9.159655124E-2,-1.145011783E0,-9.360130876E-3,1.148707762E0
3.296618984E1,-1.422983110E-1,-1.050327778E0,-1.028224379E-1,1.064898917E0
3.296863406E1,-1.911674887E-1,-9.202135205E-1,-1.852891594E-1,9.579509406E-1
3.297107911E1,-2.375932187E-1,-7.638321519E-1,-2.592038214E-1,8.408785375E-1
3.297352494E1,-2.846298218E-1,-5.903465748E-1,-3.221228719E-1,7.302645811E-1
3.297596994E1,-3.280012012E-1,-4.083089530E-1,-3.783224225E-1,6.460873350E-1
3.297841416E1,-3.756486475E-1,-2.299364209E-1,-4.271916151E-1,6.135758633E-1
3.298085916E1,-4.220743775E-1,-6.500294805E-2,-4.711738527E-1,6.359064105E-1
3.298330500E1,-4.660566449E-1,8.038285375E-2,-5.127126575E-1,6.975273963E-1
3.298575000E1,-5.106497407E-1,2.013340741E-1,-5.505862236E-1,7.774598103E-1
3.298819427E1,-5.521885753E-1,2.935746312E-1,-5.866272449E-1,8.574554282E-1
3.299063927E1,-5.863969922E-1,3.577154279E-1,-6.238900423E-1,9.279334807E-1
3.299308505E1,-6.157184839E-1,3.986433446E-1,-6.587092876E-1,9.858619038E-1
3.299553010E1,-6.377096176E-1,4.163584411E-1,-6.941394806E-1,1.030464714E0
3.299797432E1,-6.517595053E-1,4.151366949E-1,-7.277370095E-1,1.061475428E0
3.300041932E1,-6.584790349E-1,4.010868073E-1,-7.576693892E-1,1.080984815E0
3.300286515E1,-6.603116393E-1,3.766522408E-1,-7.857691646E-1,1.093303046E0
3.300531015E1,-6.578681469E-1,3.473307192E-1,-8.095929027E-1,1.099486151E0
3.300775437E1,-6.542029381E-1,3.106788397E-1,-8.291405439E-1,1.100898209E0
3.301019942E1,-6.456508636E-1,2.691400349E-1,-8.450230360E-1,1.096980094E0
3.301264526E1,-6.370987296E-1,2.245469242E-1,-8.560186028E-1,1.090451265E0
3.301509026E1,-6.291574836E-1,1.799537987E-1,-8.639598489E-1,1.083812313E0
3.301753447E1,-6.199945211E-1,1.310846210E-1,-8.694576621E-1,1.075887081E0
3.301997947E1,-6.126641631E-1,7.916112244E-2,-8.725119829E-1,1.069065489E0
3.302242531E1,-6.022794843E-1,2.418330126E-2,-8.755663037E-1,1.062987188E0
3.302487031E1,-5.937273502E-1,-3.507057950E-2,-8.761771321E-1,1.058975202E0
3.302731453E1,-5.839534998E-1,-1.077634841E-1,-8.767880201E-1,1.058948483E0
3.302975958E1,-5.784557462E-1,-1.877867579E-1,-8.810640574E-1,1.070583388E0
3.303220541E1,-5.796774626E-1,-2.812490761E-1,-8.865618706E-1,1.095955726E0
3.303465041E1,-5.839534998E-1,-3.808200359E-1,-8.932813406E-1,1.133127152E0
3.303709463E1,-5.955599546E-1,-4.895539582E-1,-9.067203999E-1,1.190166636E0
3.303953963E1,-6.108315587E-1,-6.025639176E-1,-9.226028919E-1,1.259918475E0
3.304198546E1,-6.206054091E-1,-7.204607725E-1,-9.421505332E-1,1.338604656E0
3.304443046E1,-6.242706180E-1,-8.377467990E-1,-9.671959877E-1,1.423728058E0
3.304687474E1,-6.199945211E-1,-9.538111091E-1,-9.904088378E-1,1.508329707E0
3.304931974E1,-6.120532751E-1,-1.067431927E0,-1.013621807E0,1.594192365E0
3.305176557E1,-6.028903127E-1,-1.177998424E0,-1.033780336E0,1.679243520E0
3.305421057E1,-5.943382382E-1,-1.282456279E0,-1.050273657E0,1.760967576E0
3.305665479E1,-5.906730294E-1,-1.375307798E0,-1.063101888E0,1.835906259E0
3.305909979E1,-5.900621414E-1,-1.458996177E0,-1.069210529E0,1.902644037E0
3.306154562E1,-5.925056338E-1,-1.525580525E0,-1.069821358E0,1.955243362E0
