"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.751225844E1,2.761439979E-1,8.526977897E-2,9.460323453E-1,9.891934296E-1
3.751470339E1,2.565963268E-1,3.762232512E-2,9.332041740E-1,9.685696386E-1
3.751714917E1,2.333834916E-1,-5.749071483E-3,9.118238688E-1,9.412351851E-1
3.751959417E1,2.065054476E-1,-4.789873958E-2,8.831132650E-1,9.082003237E-1
3.752203833E1,1.784056574E-1,-8.882667124E-2,8.470722437E-1,8.702012079E-1
3.752448333E1,1.496950239E-1,-1.321980655E-1,8.018682599E-1,8.263641056E-1
3.752692906E1,1.209843755E-1,-1.786237955E-1,7.499447465E-1,7.803594058E-1
3.752937406E1,9.349545836E-2,-2.287146896E-1,6.906908751E-1,7.335568791E-1
3.753181823E1,6.906086951E-2,-2.824707925E-1,6.253283620E-1,6.896337525E-1
3.753426323E1,4.951319844E-2,-3.386703730E-1,5.563006401E-1,6.531612209E-1
3.753670901E1,3.363071755E-2,-4.009785652E-1,4.836076796E-1,6.291194026E-1
3.753915396E1,1.896996424E-2,-4.681736827E-1,4.066387415E-1,6.204043220E-1
3.754159813E1,5.530940369E-3,-5.396448374E-1,3.272263110E-1,6.311293056E-1
3.754404313E1,-1.035154238E-2,-6.172246337E-1,2.435378730E-1,6.636144200E-1
3.754648891E1,-2.867748588E-2,-7.003022432E-1,1.592385471E-1,7.187506834E-1
3.754893386E1,-4.700342566E-2,-7.925428152E-1,7.371747494E-2,7.973504261E-1
3.755137807E1,-6.899455935E-2,-8.884485960E-1,-1.485791244E-2,8.912473924E-1
3.755382302E1,-9.220741689E-2,-9.898521304E-1,-1.040441692E-1,9.995672248E-1
3.755626880E1,-1.154202744E-1,-1.096142530E0,-1.926195323E-1,1.118906864E0
3.755871380E1,-1.416874528E-1,-1.201822162E0,-2.781406045E-1,1.241698046E0
3.756115797E1,-1.667329073E-1,-1.306280017E0,-3.612182140E-1,1.365520393E0
3.756360297E1,-1.917783618E-1,-1.404018402E0,-4.387980402E-1,1.483438685E0
3.756604870E1,-2.143803537E-1,-1.489539504E0,-5.084365606E-1,1.588456674E0
3.756849370E1,-2.327062935E-1,-1.559788942E0,-5.713556409E-1,1.677361330E0
3.757093787E1,-2.498105019E-1,-1.611712456E0,-6.257225871E-1,1.746868937E0
3.757338286E1,-2.638604045E-1,-1.644088268E0,-6.697048545E-1,1.794757125E0
3.757582865E1,-2.766885757E-1,-1.650807738E0,-7.051350474E-1,1.816297936E0
3.757827360E1,-2.901276052E-1,-1.637368679E0,-7.295696139E-1,1.815880514E0
3.758071781E1,-3.041774929E-1,-1.603771210E0,-7.454521060E-1,1.794520795E0
3.758316276E1,-3.176164925E-1,-1.553680301E0,-7.564476728E-1,1.756990551E0
3.758560854E1,-3.273903430E-1,-1.491982937E0,-7.588911057E-1,1.705612274E0
3.758805349E1,-3.359424472E-1,-1.419900894E0,-7.570585012E-1,1.643810649E0
3.759049771E1,-3.438836932E-1,-1.344764471E0,-7.515607476E-1,1.578445765E0
3.759294266E1,-3.524357975E-1,-1.269017339E0,-7.399542928E-1,1.510678110E0
3.759538844E1,-3.615987599E-1,-1.195102692E0,-7.271261811E-1,1.444900201E0
3.759783344E1,-3.695400059E-1,-1.126074910E0,-7.124654055E-1,1.382827348E0
3.760027760E1,-3.805355728E-1,-1.060712457E0,-6.984155178E-1,1.325783720E0
3.760272261E1,-3.903093934E-1,-9.996259809E-1,-6.825330257E-1,1.271788054E0
3.760516833E1,-4.025267065E-1,-9.415938258E-1,-6.703157425E-1,1.223907626E0
3.760761333E1,-4.141331315E-1,-8.847833872E-1,-6.611527801E-1,1.179606244E0
3.761005750E1,-4.239069521E-1,-8.249186277E-1,-6.544332504E-1,1.135108244E0
3.761250250E1,-4.336808026E-1,-7.632213235E-1,-6.532115340E-1,1.094198855E0
3.761494828E1,-4.410111904E-1,-6.978588104E-1,-6.562658548E-1,1.054600712E0
3.761739323E1,-4.501741529E-1,-6.239441633E-1,-6.666505337E-1,1.018030462E0
3.761983745E1,-4.575045109E-1,-5.469751954E-1,-6.813113093E-1,9.862440581E-1
3.762228240E1,-4.654457569E-1,-4.687845409E-1,-6.978046298E-1,9.609006191E-1
3.762472818E1,-4.721652865E-1,-3.893721402E-1,-7.179631591E-1,9.434096773E-1
3.762717313E1,-4.794956446E-1,-3.093488514E-1,-7.423977852E-1,9.363585085E-1
3.762961734E1,-4.831608534E-1,-2.348233461E-1,-7.711083889E-1,9.397843165E-1
3.763206229E1,-4.843825698E-1,-1.621304452E-1,-7.973756194E-1,9.469533429E-1
3.763450807E1,-4.801065326E-1,-9.371358901E-2,-8.248645067E-1,9.590025932E-1
3.763695307E1,-4.727761447E-1,-2.651847154E-2,-8.517425656E-1,9.745182966E-1
3.763939724E1,-4.617805779E-1,3.945491463E-2,-8.780097365E-1,9.928237960E-1
3.764184224E1,-4.446763694E-1,1.048174351E-1,-9.006117582E-1,1.009864004E0
3.764428797E1,-4.251286983E-1,1.726234257E-1,-9.171050787E-1,1.025482805E0
3.764673297E1,-4.019158483E-1,2.440945953E-1,-9.293223619E-1,1.041517438E0
3.764917714E1,-3.787029684E-1,3.106788397E-1,-9.287115335E-1,1.049972567E0
3.765162214E1,-3.573227227E-1,3.772630990E-1,-9.201593995E-1,1.056740410E0
3.765406792E1,-3.334989846E-1,4.334626496E-1,-8.987791538E-1,1.052100475E0
3.765651286E1,-3.121187091E-1,4.768340290E-1,-8.706793785E-1,1.040611051E0
3.765895703E1,-2.901276052E-1,5.043230057E-1,-8.328057528E-1,1.015913945E0
3.766140203E1,-2.718016505E-1,5.171511173E-1,-7.906560898E-1,9.830861955E-1
3.766384781E1,-2.546974421E-1,5.128750801E-1,-7.472847104E-1,9.414595441E-1
3.766629276E1,-2.388149351E-1,4.921056330E-1,-7.008589506E-1,8.890465657E-1
3.766873698E1,-2.247650474E-1,4.597298205E-1,-6.538223624E-1,8.302737597E-1
3.767118193E1,-2.082716972E-1,4.169692993E-1,-6.073966622E-1,7.656181827E-1
3.767362771E1,-1.868914366E-1,3.674892485E-1,-5.585274696E-1,6.942115608E-1
3.767607271E1,-1.618459821E-1,3.125114441E-1,-5.127126575E-1,6.218776356E-1
3.767851688E1,-1.325244755E-1,2.520358264E-1,-4.687304199E-1,5.484459872E-1
3.768096188E1,-1.044247076E-1,1.848407239E-1,-4.314676523E-1,4.808689507E-1
3.768340760E1,-7.999011874E-2,1.109260917E-1,-4.021461606E-1,4.247641127E-1
3.768585260E1,-5.799899250E-2,2.723762579E-2,-3.838202059E-1,3.891320108E-1
3.768829677E1,-3.784045577E-2,-6.194862723E-2,-3.734354973E-1,3.804255553E-1
3.769074177E1,-2.317970246E-2,-1.596869826E-1,-3.746572435E-1,4.079280343E-1
3.769318755E1,-1.157327183E-2,-2.604796588E-1,-3.844310641E-1,4.645113953E-1
3.769563250E1,-3.632030450E-3,-3.673810065E-1,-4.045896232E-1,5.465114443E-1
3.769807667E1,4.920075648E-3,-4.797801077E-1,-4.296350777E-1,6.440492675E-1
3.770052167E1,1.408304740E-2,-5.946226716E-1,-4.595674276E-1,7.516493028E-1
3.770296745E1,2.324601635E-2,-7.076326013E-1,-4.925541282E-1,8.624928086E-1
3.770541240E1,3.546331078E-2,-8.181991577E-1,-5.267625451E-1,9.737485749E-1
3.770785662E1,4.584801197E-2,-9.238787293E-1,-5.621926785E-1,1.082457646E0
3.771030156E1,5.440011621E-2,-1.020395398E0,-5.976228118E-1,1.183773275E0
3.771274735E1,6.295222044E-2,-1.107138157E0,-6.306095123E-1,1.275690494E0
3.771519235E1,7.516951859E-2,-1.187772274E0,-6.599310637E-1,1.360868267E0
3.771763651E1,8.677595109E-2,-1.257410884E0,-6.849764585E-1,1.434505122E0
3.772008151E1,9.838237613E-2,-1.314832211E0,-7.051350474E-1,1.495218469E0
3.772252724E1,1.099888086E-1,-1.360646963E0,-7.191849351E-1,1.542946748E0
3.772497224E1,1.234278306E-1,-1.389968514E0,-7.283478975E-1,1.574083086E0
3.772741641E1,1.399211884E-1,-1.402185798E0,-7.320130467E-1,1.587937672E0
3.772986141E1,1.594688594E-1,-1.398520589E0,-7.301805019E-1,1.585702910E0
3.773230719E1,1.814599931E-1,-1.376529455E0,-7.246826887E-1,1.566182004E0
3.773475214E1,2.095597684E-1,-1.339266777E0,-7.130762935E-1,1.531675095E0
3.773719630E1,2.394921333E-1,-1.280623674E0,-6.941394806E-1,1.476205641E0
3.773964130E1,2.730896771E-1,-1.203654766E0,-6.690940261E-1,1.403940734E0
3.774208708E1,3.085198402E-1,-1.108359933E0,-6.379399300E-1,1.315527874E0
3.774453203E1,3.457825780E-1,-9.984042048E-1,-6.000663042E-1,1.215095106E0
3.774697625E1,3.848779202E-1,-8.756204247E-1,-5.573057532E-1,1.106992251E0
3.774942120E1,4.209189415E-1,-7.436736226E-1,-5.059931278E-1,9.931023400E-1
3.775186698E1,4.581816792E-1,-6.068399549E-1,-4.552913904E-1,8.862705186E-1
3.775431198E1,4.881140590E-1,-4.693953991E-1,-4.003135562E-1,7.866627731E-1
3.775675615E1,5.156029463E-1,-3.392812312E-1,-3.422814012E-1,7.057724206E-1
3.775920110E1,5.400375724E-1,-2.183299959E-1,-2.836383879E-1,6.478883405E-1
3.776164688E1,5.644721389E-1,-1.071526110E-1,-2.268279642E-1,6.177065670E-1
3.776409188E1,5.882958770E-1,-9.414259344E-3,-1.712392718E-1,6.127834490E-1
3.776653604E1,6.090652943E-1,6.816555560E-2,-1.193157732E-1,6.243743504E-1
3.776898104E1,6.286129355E-1,1.261977106E-1,-7.044661045E-2,6.450138059E-1
3.777142682E1,6.481606364E-1,1.646821797E-1,-2.463174798E-2,6.692078555E-1
3.777387177E1,6.677082777E-1,1.823972613E-1,1.446359418E-2,6.923238408E-1
3.777631599E1,6.872559786E-1,1.787320673E-1,5.172634125E-2,7.119982769E-1
3.777876094E1,7.074145079E-1,1.597952694E-1,8.715648949E-2,7.304560683E-1
3.778120672E1,7.263513207E-1,1.286411732E-1,1.219757795E-1,7.476716414E-1
3.778365167E1,7.428446412E-1,8.954583108E-2,1.549624950E-1,7.641007733E-1
3.778609589E1,7.562837005E-1,4.800702631E-2,1.879491806E-1,7.807653967E-1
3.778854083E1,7.642248869E-1,5.246491637E-3,2.233793437E-1,7.962195267E-1
3.779098662E1,7.703335881E-1,-3.201625496E-2,2.581986189E-1,8.130838852E-1
3.779343162E1,7.733879089E-1,-6.561380625E-2,2.960722148E-1,8.307182348E-1
3.779587578E1,7.739987373E-1,-9.127013385E-2,3.357784450E-1,8.486173736E-1
3.779832073E1,7.715553045E-1,-1.102069318E-1,3.773172200E-1,8.659165319E-1
3.780076651E1,7.685009837E-1,-1.193699092E-1,4.212994874E-1,8.844977079E-1
3.780321151E1,7.666683793E-1,-1.218133718E-1,4.628382921E-1,9.037910079E-1
3.780565568E1,7.642248869E-1,-1.169264466E-1,5.049880147E-1,9.234307590E-1
3.780810068E1,7.642248869E-1,-1.083743423E-1,5.428615808E-1,9.436542650E-1
3.781054646E1,7.642248869E-1,-9.371358901E-2,5.795134902E-1,9.636689265E-1
3.781299141E1,7.654466629E-1,-7.538764179E-2,6.100566983E-1,9.817133316E-1
3.781543557E1,7.636140585E-1,-5.156392604E-2,6.314370036E-1,9.922086264E-1
3.781788057E1,7.526184916E-1,-2.407501265E-2,6.454868913E-1,9.918001447E-1
3.782032636E1,7.397903204E-1,4.024764057E-3,6.509846449E-1,9.854374281E-1
3.782277130E1,7.202426791E-1,3.395713121E-2,6.485412121E-1,9.697980756E-1
3.782521552E1,7.006949782E-1,6.633296609E-2,6.387673616E-1,9.504721233E-1
3.782766047E1,6.811473370E-1,9.993052483E-2,6.247174740E-1,9.296341897E-1
3.783010625E1,6.652648449E-1,1.378041357E-1,6.033372283E-1,9.086160381E-1
3.783255125E1,6.548801064E-1,1.756777465E-1,5.819569230E-1,8.935348257E-1
3.783499542E1,6.475497484E-1,2.178274244E-1,5.587440729E-1,8.825896003E-1
3.783744042E1,6.444954276E-1,2.648639977E-1,5.330877900E-1,8.773311150E-1
3.783988615E1,6.414411068E-1,3.167874813E-1,5.086531639E-1,8.777978372E-1
3.784233115E1,6.334998608E-1,3.699327111E-1,4.823859632E-1,8.779911741E-1
3.784477531E1,6.200608611E-1,4.249105453E-1,4.591731131E-1,8.808316473E-1
3.784722031E1,6.017348766E-1,4.768340290E-1,4.396254420E-1,8.847180806E-1
3.784966610E1,5.773003101E-1,5.299792886E-1,4.225212336E-1,8.903245965E-1
3.785211104E1,5.498114228E-1,5.819028020E-1,4.109147787E-1,8.998635602E-1
3.785455526E1,5.235441923E-1,6.307719946E-1,4.041952789E-1,9.139724580E-1
3.785700021E1,4.991096258E-1,6.820846200E-1,4.017518163E-1,9.358174872E-1
3.785944599E1,4.771184921E-1,7.395058870E-1,4.084713459E-1,9.702370086E-1
3.786189099E1,4.618468881E-1,8.024249673E-1,4.182451665E-1,1.015931787E0
3.786433516E1,4.477970004E-1,8.714526892E-1,4.384036958E-1,1.073382385E0
3.786678011E1,4.355796874E-1,9.471998811E-1,4.603948295E-1,1.139684464E0
3.786922589E1,4.282493293E-1,1.026612282E0,4.854402840E-1,1.213664919E0
3.787167089E1,4.209189415E-1,1.110911608E0,5.147618055E-1,1.294711192E0
3.787411505E1,4.117559791E-1,1.198265314E0,5.471376777E-1,1.380124048E0
3.787656005E1,4.007604122E-1,1.286840677E0,5.819569230E-1,1.468074146E0
3.787900578E1,3.842670619E-1,1.377859592E0,6.179979444E-1,1.558229666E0
3.788145078E1,3.610542119E-1,1.472543597E0,6.534281373E-1,1.650973386E0
3.788389495E1,3.360087574E-1,1.565394998E0,6.876365542E-1,1.742471639E0
3.788633995E1,3.054655194E-1,1.657635570E0,7.224558592E-1,1.833850412E0
3.788878573E1,2.706462145E-1,1.749265313E0,7.572751045E-1,1.925264681E0
3.789123068E1,2.352160811E-1,1.837840676E0,7.914835215E-1,2.014802998E0
3.789367490E1,2.022293955E-1,1.921529174E0,8.244702220E-1,2.100695657E0
3.789611984E1,1.729078740E-1,1.999719858E0,8.586786389E-1,2.183141234E0
3.789856563E1,1.448080987E-1,2.073023558E0,8.898327351E-1,2.260574784E0
3.790101057E1,1.197626442E-1,2.138386011E0,9.173216820E-1,2.329917786E0
3.790345479E1,9.532805532E-2,2.191531420E0,9.429779649E-1,2.387698650E0
3.790589974E1,7.211519778E-2,2.231237650E0,9.631365538E-1,2.431307071E0
3.790834552E1,4.829147086E-2,2.259337425E0,9.820733070E-1,2.464022250E0
3.791079052E1,2.263515070E-2,2.269111156E0,9.955123663E-1,2.477987623E0
3.791323469E1,-4.853759892E-3,2.269111156E0,1.004675388E0,2.481584501E0
3.791567969E1,-3.295353800E-2,2.250785112E0,1.007729530E0,2.466300542E0
3.791812542E1,-6.410763413E-2,2.219020367E0,1.009562135E0,2.438724437E0
3.792057042E1,-9.281828254E-2,2.172594547E0,1.005286217E0,2.395700874E0
3.792301458E1,-1.209180579E-1,2.111508131E0,9.942906499E-1,2.337028382E0
3.792545958E1,-1.435200423E-1,2.036982536E0,9.777972698E-1,2.264063461E0
3.792790536E1,-1.642894447E-1,1.947796345E0,9.570279121E-1,2.176420007E0
3.793035031E1,-1.813936532E-1,1.845781922E0,9.283172488E-1,2.074026875E0
3.793279453E1,-1.954435408E-1,1.726663351E0,8.941088319E-1,1.954224938E0
3.793523948E1,-2.070499808E-1,1.593494773E0,8.537917733E-1,1.819630643E0
3.793768526E1,-2.162129432E-1,1.444443822E0,8.079769015E-1,1.669129313E0
3.794013026E1,-2.259867787E-1,1.281953812E0,7.578859925E-1,1.506275797E0
3.794257443E1,-2.333171517E-1,1.111522555E0,7.022972703E-1,1.335342930E0
3.794501938E1,-2.424801290E-1,9.300956726E-1,6.436542869E-1,1.156790998E0
3.794746516E1,-2.522539794E-1,7.468363047E-1,5.795134902E-1,9.783825537E-1
3.794991016E1,-2.614169419E-1,5.599116683E-1,5.123183727E-1,8.026892355E-1
3.795235432E1,-2.718016505E-1,3.735978901E-1,4.402363002E-1,6.381688811E-1
3.795479932E1,-2.846298218E-1,1.915602386E-1,3.620456159E-1,4.987850123E-1
3.795724511E1,-3.017340302E-1,1.074427553E-2,2.801897526E-1,4.119043116E-1
3.795969005E1,-3.194490969E-1,-1.676282287E-1,1.922252327E-1,4.087755969E-1
3.796213422E1,-3.402184844E-1,-3.447790146E-1,9.937378764E-2,4.944657073E-1
3.796457922E1,-3.579335809E-1,-5.170428157E-1,2.857164014E-3,6.288544227E-1
3.796702500E1,-3.787029684E-1,-6.838089228E-1,-9.732465446E-2,7.877072232E-1
3.796946995E1,-4.013049603E-1,-8.408011198E-1,-1.975064576E-1,9.523659984E-1
3.797191417E1,-4.263504148E-1,-9.867978096E-1,-3.025752008E-1,1.116734680E0
3.797435912E1,-4.556719363E-1,-1.115079403E0,-4.070330560E-1,1.271501041E0
3.797680490E1,-4.856043160E-1,-1.222591639E0,-5.133234859E-1,1.412105827E0
3.797924990E1,-5.185909867E-1,-1.308112621E0,-6.141161919E-1,1.535328609E0
3.798169406E1,-5.534102917E-1,-1.365533948E0,-7.124654055E-1,1.636628506E0
3.798413906E1,-5.863969922E-1,-1.393022895E0,-8.040950894E-1,1.711999746E0
3.798658479E1,-6.163293719E-1,-1.389968514E0,-8.883944154E-1,1.760999433E0
3.798902979E1,-6.419856548E-1,-1.353316665E0,-9.629199505E-1,1.780681445E0
3.799147396E1,-6.578681469E-1,-1.286732435E0,-1.029504299E0,1.774359028E0
3.799391896E1,-6.670311093E-1,-1.192659259E0,-1.085093021E0,1.744933659E0
3.799636474E1,-6.700854301E-1,-1.077205777E0,-1.127242684E0,1.697074789E0
3.799880969E1,-6.713072062E-1,-9.495350718E-1,-1.158396721E0,1.641387578E0
3.800125386E1,-6.713072062E-1,-8.175882697E-1,-1.175500989E0,1.581425471E0
3.800369886E1,-6.725289226E-1,-6.862523556E-1,-1.180387855E0,1.522022646E0
3.800614464E1,-6.774158478E-1,-5.622467995E-1,-1.170003176E0,1.464213484E0
3.800858958E1,-6.835244894E-1,-4.522911906E-1,-1.148622990E0,1.411066200E0
3.801103380E1,-6.926874518E-1,-3.618832231E-1,-1.116247058E0,1.362638201E0
3.801347875E1,-6.957417727E-1,-2.940772474E-1,-1.077762604E0,1.316096604E0
3.801592453E1,-6.932982802E-1,-2.519275546E-1,-1.030115128E0,1.266991387E0
3.801836953E1,-6.884114146E-1,-2.329907566E-1,-9.794132710E-1,1.219608676E0
3.802081370E1,-6.798592806E-1,-2.372668087E-1,-9.256572127E-1,1.172751233E0
3.802325865E1,-6.682528257E-1,-2.629231215E-1,-8.712902069E-1,1.129086813E0
3.802570443E1,-6.554247141E-1,-3.069053888E-1,-8.144798279E-1,1.089564070E0
3.802814943E1,-6.383205056E-1,-3.673810065E-1,-7.595019937E-1,1.057953284E0
3.803059360E1,-6.132750511E-1,-4.412956238E-1,-7.063567638E-1,1.034305561E0
3.803303860E1,-5.839534998E-1,-5.292600989E-1,-6.562658548E-1,1.025574383E0
3.803548438E1,-5.540211797E-1,-6.215006709E-1,-6.122835875E-1,1.033486208E0
3.803792932E1,-5.259213448E-1,-7.131304145E-1,-5.762425661E-1,1.056978592E0
3.804037349E1,-5.020976663E-1,-7.992623448E-1,-5.518079996E-1,1.093350095E0
3.804281849E1,-4.825499654E-1,-8.750095367E-1,-5.408124328E-1,1.136210476E0
3.804526427E1,-4.685000777E-1,-9.409829378E-1,-5.420341492E-1,1.182684333E0
3.804770922E1,-4.593371153E-1,-9.947390556E-1,-5.566949248E-1,1.228985604E0
3.805015344E1,-4.544501901E-1,-1.033834338E0,-5.841838121E-1,1.271459453E0
3.805259839E1,-4.495632946E-1,-1.059490681E0,-6.196139455E-1,1.307114800E0
3.805504417E1,-4.471198320E-1,-1.064377666E0,-6.599310637E-1,1.329783805E0
3.805748917E1,-4.428437650E-1,-1.052771211E0,-6.996372342E-1,1.339376751E0
3.805993333E1,-4.385677278E-1,-1.021617174E0,-7.381217480E-1,1.334491295E0
3.806237833E1,-4.318481982E-1,-9.672501087E-1,-7.717192769E-1,1.310578606E0
3.806482406E1,-4.220743775E-1,-8.896703124E-1,-8.028733730E-1,1.270537563E0
3.806726906E1,-4.086353481E-1,-7.919319272E-1,-8.254753947E-1,1.214721636E0
3.806971323E1,-3.933637440E-1,-6.789219975E-1,-8.413578272E-1,1.150457782E0
3.807215823E1,-3.780921102E-1,-5.549164414E-1,-8.499099612E-1,1.083158734E0
3.807460401E1,-3.585444391E-1,-4.235805571E-1,-8.529642820E-1,1.017606343E0
3.807704896E1,-3.396076262E-1,-2.928555012E-1,-8.462447524E-1,9.577201394E-1
3.807949313E1,-3.170056343E-1,-1.651847661E-1,-8.315840364E-1,9.051577700E-1
3.808193813E1,-2.974579632E-1,-4.545528069E-2,-8.108146191E-1,8.648512987E-1
3.808438391E1,-2.779102921E-1,6.511123478E-2,-7.851582766E-1,8.354322969E-1
3.808682886E1,-2.608060837E-1,1.659039110E-1,-7.497281432E-1,8.109477232E-1
3.808927307E1,-2.437018603E-1,2.569227517E-1,-7.081893682E-1,7.917904258E-1
3.809171802E1,-2.198781371E-1,3.400003314E-1,-6.611527801E-1,7.752867980E-1
3.809416380E1,-1.917783618E-1,4.108606577E-1,-6.080075502E-1,7.584580418E-1
3.809660880E1,-1.545156091E-1,4.750014246E-1,-5.493645072E-1,7.424976691E-1
3.809905297E1,-1.135876775E-1,5.269249678E-1,-4.907215238E-1,7.289442338E-1
3.810149797E1,-6.716196239E-2,5.751832724E-1,-4.284133315E-1,7.203363857E-1
3.810394375E1,-2.317970246E-2,6.118351817E-1,-3.673268557E-1,7.140088284E-1
3.810638870E1,1.774823293E-2,6.429892778E-1,-3.086838424E-1,7.134675366E-1
3.810883287E1,5.501098186E-2,6.655912995E-1,-2.530951500E-1,7.142094518E-1
3.811127787E1,8.738680929E-2,6.839172244E-1,-1.999499202E-1,7.178852240E-1
3.811372365E1,1.142648607E-1,6.949127913E-1,-1.492481381E-1,7.198855830E-1
3.811616860E1,1.380885988E-1,6.973562241E-1,-9.915724397E-2,7.177787426E-1
3.811861276E1,1.637449116E-1,6.973562241E-1,-4.967720062E-2,7.180431210E-1
3.812105776E1,1.875686347E-1,6.949127913E-1,3.468028735E-3,7.197901134E-1
3.812350354E1,2.107814997E-1,6.955236197E-1,5.966758355E-2,7.292065322E-1
3.812594854E1,2.370486706E-1,7.010214329E-1,1.158671379E-1,7.490315850E-1
3.812839271E1,2.633158565E-1,7.107952833E-1,1.726775616E-1,7.774205524E-1
3.813083766E1,2.914156318E-1,7.266777158E-1,2.300988436E-1,8.160447603E-1
3.813328344E1,3.213479817E-1,7.456145287E-1,2.869092524E-1,8.611169896E-1
3.813572844E1,3.494477570E-1,7.645513415E-1,3.412761986E-1,9.072606750E-1
3.813817260E1,3.726606369E-1,7.773795128E-1,3.944214582E-1,9.480311935E-1
3.814061760E1,3.897648454E-1,7.798229456E-1,4.414580166E-1,9.772029685E-1
3.814306333E1,4.044255912E-1,7.657730579E-1,4.903272092E-1,9.951830019E-1
3.814550833E1,4.160320163E-1,7.352298498E-1,5.336986184E-1,9.992396039E-1
3.814795250E1,4.245841205E-1,6.881932616E-1,5.734048486E-1,9.912995315E-1
3.815039750E1,4.337471128E-1,6.228307486E-1,6.106675863E-1,9.741507071E-1
3.815284328E1,4.368014336E-1,5.483052731E-1,6.467086077E-1,9.537642204E-1
3.815528823E1,4.422992170E-1,4.646167457E-1,6.778627038E-1,9.332712162E-1
3.815773245E1,4.441317916E-1,3.717653155E-1,7.065733671E-1,9.136237854E-1
3.816017740E1,4.459643960E-1,2.752486765E-1,7.303970456E-1,8.989582419E-1
3.816262318E1,4.496295750E-1,1.781212091E-1,7.499447465E-1,8.923626184E-1
3.816506818E1,4.545165002E-1,8.099372685E-2,7.646055222E-1,8.931779427E-1
3.816751235E1,4.575708210E-1,-1.857723109E-2,7.774336338E-1,9.022855561E-1
3.816995729E1,4.630686045E-1,-1.138721257E-1,7.810988426E-1,9.151583444E-1
3.817240307E1,4.649012089E-1,-2.073344290E-1,7.804879546E-1,9.318165843E-1
3.817484807E1,4.661229253E-1,-2.946881056E-1,7.798771262E-1,9.551544341E-1
3.817729224E1,4.630686045E-1,-3.722679317E-1,7.737684846E-1,9.755683539E-1
3.817973724E1,4.557382464E-1,-4.406847656E-1,7.676598430E-1,9.955913049E-1
3.818218302E1,4.465752542E-1,-4.950517416E-1,7.597185969E-1,1.010780902E0
3.818462797E1,4.429100752E-1,-5.378122330E-1,7.523881793E-1,1.025426402E0
3.818707214E1,4.404666126E-1,-5.671337247E-1,7.456687093E-1,1.035216558E0
3.818951714E1,4.380231500E-1,-5.830162168E-1,7.395600677E-1,1.038615079E0
3.819196292E1,4.355796874E-1,-5.793510079E-1,7.328405380E-1,1.030743668E0
3.819440786E1,4.313036501E-1,-5.622467995E-1,7.273427248E-1,1.015466268E0
3.819685208E1,4.245841205E-1,-5.262057781E-1,7.230666876E-1,9.899442565E-1
3.819929703E1,4.178646207E-1,-4.767257869E-1,7.175689340E-1,9.574881159E-1
3.820174281E1,4.093125165E-1,-4.119741321E-1,7.132928371E-1,9.198076392E-1
3.820418781E1,4.007604122E-1,-3.295073807E-1,7.120711207E-1,8.810387636E-1
3.820663198E1,3.983169496E-1,-2.384885252E-1,7.120711207E-1,8.500461458E-1
3.820907693E1,4.007604122E-1,-1.401393116E-1,7.126820087E-1,8.295562550E-1
3.821152271E1,4.044255912E-1,-4.301182181E-2,7.132928371E-1,8.210948466E-1
3.821396771E1,4.111451209E-1,4.434183240E-2,7.157363296E-1,8.266105504E-1
3.821641188E1,4.184754789E-1,1.188673228E-1,7.163471580E-1,8.380957091E-1
3.821885688E1,4.196972251E-1,1.756777465E-1,7.145146132E-1,8.470770707E-1
3.822130266E1,4.184754789E-1,2.135513574E-1,7.096276879E-1,8.510566163E-1
3.822374760E1,4.099233747E-1,2.269903868E-1,7.022972703E-1,8.442649256E-1
3.822619177E1,4.001495540E-1,2.227143198E-1,6.943560243E-1,8.317761852E-1
3.822863677E1,3.873213828E-1,1.982797384E-1,6.906908751E-1,8.163250536E-1
3.823108255E1,3.677737117E-1,1.604061276E-1,6.913017035E-1,7.993032428E-1
3.823352750E1,3.586107492E-1,1.225325167E-1,6.967995167E-1,7.931868970E-1
3.823597172E1,3.366196156E-1,7.305248082E-2,7.102385163E-1,7.893593482E-1
3.823841667E1,3.256240487E-1,3.578972816E-2,7.310079336E-1,8.010521361E-1
3.824086245E1,3.048546314E-1,-3.305612598E-3,7.572751045E-1,8.163411403E-1
3.824330745E1,2.883613110E-1,-2.285328321E-2,7.902618051E-1,8.415392081E-1
3.824575162E1,2.688136399E-1,-2.957279421E-2,8.287463188E-1,8.717544288E-1
3.824819662E1,2.456007898E-1,-1.796636544E-2,8.702850938E-1,9.044549092E-1
3.825064234E1,2.272748351E-1,1.074427553E-2,9.130456448E-1,9.409684583E-1
3.825308735E1,1.967316121E-1,4.739616066E-2,9.515300989E-1,9.728099775E-1
3.825553151E1,1.753513366E-1,1.011522561E-1,9.863494039E-1,1.006908644E0
3.825797651E1,1.374777257E-1,1.524648964E-1,1.013227344E0,1.033815902E0
3.826042229E1,1.154865921E-1,2.111079097E-1,1.030942440E0,1.058652926E0
3.826286724E1,8.311075717E-2,2.599770725E-1,1.035218477E0,1.070594588E0
3.826531146E1,6.050876528E-2,3.094570935E-1,1.028498888E0,1.075748561E0
3.826775641E1,3.790676966E-2,3.412220776E-1,1.008340359E0,1.065185293E0
3.827020219E1,1.225045230E-2,3.632132113E-1,9.729103446E-1,1.038570387E0
