"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
7.671052730E-1,3.186853790E1,2.722061920E1,1.237617493E1,4.370052086E1
7.771052730E-1,3.233076859E1,2.707326508E1,1.192508698E1,4.382291613E1
7.871052730E-1,3.110167694E1,2.688864899E1,1.065853882E1,4.247255823E1
7.971052730E-1,3.233508301E1,2.629220963E1,8.993713379E0,4.263478346E1
8.071052730E-1,3.233508301E1,2.629220963E1,8.993713379E0,4.263478346E1
8.171052730E-1,3.418476868E1,2.627158356E1,5.789909363E0,4.350077657E1
8.271052730E-1,3.418476868E1,2.627158356E1,5.789909363E0,4.350077657E1
8.371052730E-1,3.357053375E1,2.682640076E1,4.065799713E0,4.316442101E1
8.471052730E-1,3.279655457E1,2.832588196E1,6.505409241E0,4.382111283E1
8.571052730E-1,3.295277405E1,2.858597183E1,4.030056000E0,4.380963883E1
8.671052730E-1,3.495903015E1,2.693923187E1,3.846817017E-1,4.413619810E1
8.771052730E-1,3.449170685E1,2.831218338E1,3.916740417E0,4.479507143E1
8.871052730E-1,3.218372726E1,2.784883499E1,4.793285370E0,4.282902632E1
8.971052730E-1,3.325917053E1,2.889703751E1,4.807895660E0,4.432072948E1
9.071052730E-1,3.295076752E1,2.817848587E1,6.356189728E0,4.381987327E1
9.171052730E-1,3.402802277E1,2.790001297E1,6.386211395E0,4.446460112E1
9.271052730E-1,3.325762177E1,2.790455627E1,7.450347900E0,4.404817079E1
9.371052730E-1,3.233388519E1,2.804489899E1,7.890037537E0,4.352297305E1
9.471052730E-1,3.294600677E1,2.766297531E1,1.131450272E1,4.448255318E1
9.571052730E-1,3.124972916E1,2.812584305E1,1.436223984E1,4.442839804E1
9.671052730E-1,3.109761810E1,2.723210907E1,1.390451431E1,4.361175454E1
9.771052730E-1,3.017273331E1,2.608515167E1,1.699007797E1,4.335310511E1
9.871052730E-1,3.186649323E1,2.522174454E1,1.673267746E1,4.394988376E1
9.971052730E-1,3.217698288E1,2.316268921E1,1.676424408E1,4.304542111E1
1.007105273E0,3.140546799E1,2.448464203E1,1.719403839E1,4.337552387E1
1.017105273E0,3.294746017E1,2.272286987E1,1.616944313E1,4.316613069E1
1.027105273E0,3.310031891E1,2.331715775E1,1.632113075E1,4.365432700E1
1.037105273E0,3.510472107E1,2.140571213E1,1.469071198E1,4.366191672E1
1.047105273E0,3.525685883E1,2.302259064E1,1.421147919E1,4.444155617E1
1.057105273E0,3.510825348E1,2.106919861E1,1.190893936E1,4.264180377E1
1.067105273E0,3.634086227E1,2.193063736E1,9.143859863E0,4.341913517E1
1.077105273E0,3.803748322E1,2.059489441E1,6.880065918E0,4.379880263E1
1.087105273E0,3.696292877E1,2.127158737E1,3.904975891E0,4.282507874E1
1.097105273E0,3.804445648E1,2.223871994E1,-1.496074677E0,4.409285172E1
1.107105273E0,3.697261810E1,2.143205643E1,-5.072978973E0,4.303536508E1
1.117105273E0,3.697340393E1,2.185575867E1,-6.315979004E0,4.341196121E1
1.127105273E0,3.620350647E1,2.286668015E1,-6.965896606E0,4.338320709E1
1.137105273E0,3.620350647E1,2.286668015E1,-6.965896606E0,4.338320709E1
1.147105273E0,3.666436386E1,2.172452545E1,-4.929267883E0,4.290137836E1
1.157105273E0,3.666436386E1,2.172452545E1,-4.929267883E0,4.290137836E1
1.167105273E0,3.820282745E1,2.029925919E1,-3.172088623E0,4.337716099E1
1.177105273E0,3.712011337E1,2.282129669E1,-1.061523438E0,4.358716820E1
1.187105273E0,3.757976532E1,2.256359482E1,9.648323059E-1,4.384387613E1
1.197105273E0,3.634519196E1,2.288605881E1,4.025676727E0,4.313873827E1
1.207105273E0,3.634519196E1,2.288605881E1,4.025676727E0,4.313873827E1
1.217105273E0,3.695809174E1,2.480940247E1,3.863887787E0,4.468038299E1
1.227105273E0,3.618520355E1,2.513655472E1,6.781398773E0,4.457805187E1
1.237105273E0,3.418480682E1,2.424491882E1,8.289611816E0,4.272159607E1
1.247105273E0,3.448922729E1,2.400341034E1,1.155003357E1,4.357836370E1
1.257105273E0,3.341125870E1,2.530448151E1,1.088909531E1,4.330359556E1
1.267105273E0,3.340814590E1,2.433284378E1,1.492414474E1,4.394225296E1
1.277105273E0,3.279327011E1,2.460673904E1,1.413185501E1,4.336587941E1
1.287105273E0,3.402574158E1,2.344382858E1,1.402121353E1,4.363437426E1
1.297105273E0,3.294838715E1,2.242110062E1,1.570866966E1,4.283765016E1
1.307105273E0,3.325878525E1,2.267889786E1,1.292764282E1,4.228005621E1
1.317105273E0,3.510665131E1,2.311671066E1,1.080183792E1,4.339975784E1
1.327105273E0,3.464655304E1,2.207784653E1,1.080242157E1,4.247949219E1
1.337105273E0,3.711362457E1,2.044737244E1,7.787380219E0,4.308316909E1
1.347105273E0,3.634531403E1,2.042411804E1,6.994716644E0,4.227354386E1
1.357105273E0,3.896559143E1,1.938330078E1,3.821891785E0,4.368794481E1
1.367105273E0,3.696731567E1,1.918700790E1,2.536342621E0,4.172717022E1
1.377105273E0,3.927946854E1,1.959476852E1,-2.053798676E0,4.394371048E1
1.387105273E0,3.712774658E1,2.098290253E1,-5.682975769E0,4.302380711E1
1.397105273E0,3.851515961E1,1.951824188E1,-6.405326843E0,4.365097362E1
1.407105273E0,3.743992615E1,1.919086456E1,-7.511631012E0,4.273712617E1
1.417105273E0,3.605540466E1,1.916985321E1,-7.545825958E0,4.152607575E1
1.427105273E0,3.666949463E1,2.122206879E1,-8.947196960E0,4.330219825E1
1.437105273E0,3.789727783E1,2.098994064E1,-5.973445892E0,4.373171997E1
1.447105273E0,3.958885956E1,2.058960724E1,-4.843383789E0,4.488505424E1
1.457105273E0,3.743385696E1,2.100841522E1,-4.282775879E0,4.313918551E1
1.467105273E0,3.743385696E1,2.100841522E1,-4.282775879E0,4.313918551E1
1.477105273E0,3.742827225E1,2.209586716E1,-5.811653137E-1,4.346769676E1
1.487105273E0,3.742827225E1,2.209586716E1,-5.811653137E-1,4.346769676E1
1.497105273E0,3.650406647E1,2.195298767E1,6.356201172E-1,4.260146182E1
1.507105273E0,3.650406647E1,2.195298767E1,6.356201172E-1,4.260146182E1
1.517105273E0,3.665119171E1,2.349195099E1,4.800094604E0,4.379751732E1
1.527105273E0,3.665119171E1,2.349195099E1,4.800094604E0,4.379751732E1
1.537105273E0,3.649301147E1,2.441576004E1,7.571224213E0,4.455550091E1
1.547105273E0,3.510732651E1,2.412078094E1,8.933052063E0,4.352167123E1
1.557105273E0,3.402565765E1,2.387910843E1,1.355187988E1,4.372196984E1
1.567105273E0,3.310033798E1,2.505363846E1,1.413431931E1,4.385312026E1
1.577105273E0,3.433271790E1,2.345776367E1,1.464774513E1,4.408580987E1
1.587105273E0,3.387127686E1,2.402881622E1,1.385583115E1,4.377934972E1
1.597105273E0,3.417873383E1,2.331265259E1,1.495512581E1,4.399228801E1
1.607105273E0,3.448854828E1,2.299933624E1,1.341881561E1,4.357171149E1
1.617105273E0,3.556757355E1,2.255261230E1,1.205794525E1,4.380715299E1
1.627105273E0,3.556922913E1,2.021490860E1,1.347793961E1,4.307513722E1
1.637105273E0,3.711184692E1,1.974738693E1,1.027167130E1,4.327534753E1
1.647105273E0,3.695825195E1,2.032079315E1,9.332626343E0,4.319658477E1
1.657105273E0,3.727065277E1,1.823625565E1,7.662124634E0,4.219443958E1
1.667105273E0,3.896390533E1,1.911627960E1,5.682113647E0,4.377104614E1
1.677105273E0,3.742858505E1,1.861827469E1,3.482990265E0,4.194842491E1
1.687105273E0,3.743241119E1,1.856731796E1,7.886123657E-2,4.178441005E1
1.697105273E0,3.743540573E1,1.925108719E1,-3.488567352E0,4.223960301E1
1.707105273E0,3.820498657E1,1.896794510E1,-3.466144562E0,4.279507096E1
1.717105273E0,3.805255127E1,1.981531525E1,-5.801216125E0,4.329315748E1
1.727105273E0,3.912743378E1,2.014732742E1,-4.385444641E0,4.422785323E1
1.737105273E0,3.743284988E1,2.174546051E1,-4.291336060E0,4.350286046E1
1.747105273E0,3.850821686E1,2.134737015E1,-2.402805328E0,4.409497082E1
1.757105273E0,3.666319275E1,2.058230972E1,-2.439838409E0,4.211619626E1
1.767105273E0,3.850618744E1,2.108498383E1,-2.331161499E-1,4.390167830E1
1.777105273E0,3.958277130E1,2.067067719E1,5.722808838E-1,4.465870782E1
1.787105273E0,3.850334930E1,2.141222382E1,1.929725647E0,4.409892377E1
1.797105273E0,3.711734772E1,2.184502411E1,2.664062500E0,4.315089581E1
1.807105273E0,3.711734772E1,2.184502411E1,2.664062500E0,4.315089581E1
1.817105273E0,3.634223557E1,2.292543793E1,6.656143188E0,4.348146769E1
1.827105273E0,3.634223557E1,2.292543793E1,6.656143188E0,4.348146769E1
1.837105273E0,3.402890778E1,2.412528229E1,1.029905701E1,4.296587466E1
1.847105273E0,3.402890778E1,2.412528229E1,1.029905701E1,4.296587466E1
1.857105273E0,3.402459717E1,2.490633774E1,1.323042679E1,4.419324683E1
1.867105273E0,3.248459625E1,2.345754242E1,1.645895386E1,4.331746128E1
1.877105273E0,3.110411072E1,2.135659409E1,1.536559296E1,4.073906309E1
1.887105273E0,3.248424911E1,2.346217728E1,1.676841927E1,4.343823302E1
1.897105273E0,3.402371216E1,2.318143845E1,1.619090462E1,4.423954645E1
1.907105273E0,3.402371216E1,2.318143845E1,1.619090462E1,4.423954645E1
1.917105273E0,3.433447647E1,2.242126846E1,1.435026550E1,4.344536424E1
1.927105273E0,3.464502335E1,2.007202148E1,1.469472122E1,4.265089121E1
1.937105273E0,3.603143311E1,2.021265030E1,1.287040329E1,4.327196188E1
1.947105273E0,3.634428787E1,1.942468262E1,9.172966003E0,4.221811058E1
1.957105273E0,3.742330170E1,1.810971069E1,8.905506134E0,4.251791588E1
1.967105273E0,3.619736481E1,1.773830414E1,5.010200500E0,4.062017678E1
1.977105273E0,3.727569580E1,1.816908264E1,3.174861908E0,4.158933529E1
1.987105273E0,3.928035736E1,1.856985474E1,-1.577613831E0,4.347729114E1
1.997105273E0,3.851502228E1,1.749389267E1,-3.750896454E0,4.246778127E1
2.007105273E0,3.867327118E1,1.801637268E1,-8.395942688E0,4.348221984E1
2.017105273E0,3.989910507E1,1.983638382E1,-6.219821930E0,4.499007550E1
2.027105273E0,3.897654724E1,1.923737335E1,-5.926303864E0,4.386762868E1
2.037105273E0,3.912581635E1,2.045836258E1,-3.305736542E0,4.427529783E1
2.047105273E0,3.758455276E1,2.018420410E1,-4.003715515E-1,4.266334491E1
2.057105273E0,3.850268936E1,2.214463806E1,1.611701965E0,4.444591844E1
2.067105273E0,3.758076096E1,2.095831299E1,2.066795349E0,4.307941643E1
2.077105273E0,3.865769958E1,2.053937531E1,2.562728882E0,4.385032787E1
2.087105273E0,3.742385101E1,2.070748138E1,5.161087036E0,4.308110060E1
2.097105273E0,3.849907684E1,2.016661453E1,7.360797882E0,4.408007038E1
2.107105273E0,3.803558350E1,1.960704041E1,9.831977844E0,4.390682673E1
2.117105273E0,3.741897964E1,2.077233505E1,9.493618011E0,4.383832483E1
2.127105273E0,3.757063675E1,2.036950684E1,1.197829056E1,4.438410751E1
2.137105273E0,3.757063675E1,2.036950684E1,1.197829056E1,4.438410751E1
2.147105273E0,3.725958633E1,2.171236420E1,1.334788132E1,4.514276762E1
2.157105273E0,3.725958633E1,2.171236420E1,1.334788132E1,4.514276762E1
2.167105273E0,3.602906036E1,2.082312775E1,1.425615692E1,4.398788299E1
2.177105273E0,3.602906036E1,2.082312775E1,1.425615692E1,4.398788299E1
2.187105273E0,3.448941803E1,2.023794556E1,1.608181000E1,4.310126459E1
2.197105273E0,3.448941803E1,2.023794556E1,1.608181000E1,4.310126459E1
2.207105273E0,3.541490173E1,2.007442856E1,1.409478760E1,4.307970501E1
2.217105273E0,3.618520355E1,1.963693237E1,1.365472031E1,4.337544761E1
2.227105273E0,3.710975647E1,1.977518463E1,1.212847137E1,4.376404655E1
2.237105273E0,3.865063858E1,1.933081818E1,1.046953583E1,4.446530754E1
2.247105273E0,3.804049301E1,1.751551437E1,7.999149323E0,4.263635470E1
2.257105273E0,3.788790131E1,1.735187149E1,7.068664551E0,4.226755881E1
2.267105273E0,3.958193970E1,1.865559387E1,3.845649719E0,4.392664516E1
2.277105273E0,3.989308167E1,1.774569321E1,1.851985931E0,4.370122932E1
2.287105273E0,3.805210876E1,1.663717651E1,-1.431018829E0,4.155486059E1
2.297105273E0,3.790181732E1,1.716656876E1,-5.310001373E0,4.194561901E1
2.307105273E0,3.943949127E1,1.806742096E1,-5.746475220E0,4.375988059E1
2.317105273E0,3.851859283E1,1.788052750E1,-7.469627380E0,4.311833242E1
2.327105273E0,3.820926285E1,2.021355438E1,-8.897216797E0,4.413270913E1
2.337105273E0,3.944063568E1,1.935472870E1,-8.392353058E0,4.472807682E1
2.347105273E0,3.927983475E1,2.132661438E1,-4.550075531E0,4.492697504E1
2.357105273E0,3.836001205E1,1.909915543E1,-4.701923370E0,4.310888941E1
2.367105273E0,3.820073700E1,2.032705307E1,-1.315288544E0,4.329220920E1
2.377105273E0,3.820087433E1,1.960158920E1,-5.330619812E-1,4.293964664E1
2.387105273E0,3.696549988E1,2.051369476E1,2.520935059E0,4.235109169E1
2.397105273E0,3.712038803E1,2.137036896E1,5.029296875E-1,4.283536874E1
2.407105273E0,3.804139709E1,2.097689819E1,2.851860046E0,4.353517264E1
2.417105273E0,3.742616653E1,2.038718414E1,3.462448120E0,4.275913663E1
2.427105273E0,3.526725769E1,2.216046906E1,5.864440918E0,4.206254297E1
2.437105273E0,3.618503571E1,2.238905716E1,1.037279129E1,4.379750551E1
2.447105273E0,3.587668228E1,2.138032532E1,1.223397827E1,4.351924708E1
2.457105273E0,3.556447601E1,2.331745148E1,1.390618515E1,4.474279252E1
2.467105273E0,3.556447601E1,2.331745148E1,1.390618515E1,4.474279252E1
2.477105273E0,3.340986633E1,2.257320023E1,1.556362343E1,4.322030670E1
2.487105273E0,3.340986633E1,2.257320023E1,1.556362343E1,4.322030670E1
2.497105273E0,3.310010529E1,2.259632874E1,1.741282272E1,4.369688132E1
2.507105273E0,3.310010529E1,2.259632874E1,1.741282272E1,4.369688132E1
2.517105273E0,3.233086014E1,2.200659943E1,1.817433929E1,4.312634397E1
2.527105273E0,3.233086014E1,2.200659943E1,1.817433929E1,4.312634397E1
2.537105273E0,3.418085861E1,2.125819016E1,1.559802818E1,4.316874132E1
2.547105273E0,3.341268539E1,2.050947189E1,1.558759117E1,4.219027117E1
2.557105273E0,3.403084183E1,2.033665848E1,1.328350067E1,4.181063577E1
2.567105273E0,3.526399231E1,2.017781448E1,1.130407333E1,4.217197440E1
2.577105273E0,3.649662018E1,2.002591705E1,9.788848877E0,4.276519847E1
2.587105273E0,3.865759659E1,1.923816681E1,4.280204773E0,4.339166958E1
2.597105273E0,3.789223480E1,1.830730057E1,1.950481415E0,4.212817454E1
2.607105273E0,3.897308731E1,1.827037048E1,-1.581787109E0,4.307214904E1
2.617105273E0,3.697711182E1,1.876711273E1,-5.815826416E0,4.187284508E1
2.627105273E0,3.912911987E1,2.041435242E1,-6.245666504E0,4.457400764E1
2.637105273E0,3.866359329E1,2.147395325E1,-3.948051453E0,4.440260380E1
2.647105273E0,3.912562561E1,2.147400665E1,-4.400852203E0,4.484768713E1
2.657105273E0,3.650609589E1,2.221537399E1,-1.534069061E0,4.276179658E1
2.667105273E0,3.650588989E1,2.149454117E1,-4.423789978E-1,4.236615390E1
2.677105273E0,3.696685791E1,2.252182770E1,-1.216629028E0,4.330428954E1
2.687105273E0,3.804136658E1,2.300355911E1,3.521614075E-1,4.445709528E1
2.697105273E0,3.634743500E1,2.386928558E1,7.642974854E-1,4.349095280E1
2.707105273E0,3.511225510E1,2.376573563E1,4.913410187E0,4.268280974E1
2.717105273E0,3.649845886E1,2.405377197E1,3.087383270E0,4.382069581E1
2.727105273E0,3.588169098E1,2.333981705E1,5.247009277E0,4.312509610E1
2.737105273E0,3.511009216E1,2.234723663E1,8.644130707E0,4.250692358E1
2.747105273E0,3.341271973E1,2.398243713E1,1.121396637E1,4.263003838E1
2.757105273E0,3.341044235E1,2.502588272E1,1.197565079E1,4.342774086E1
2.767105273E0,3.294734192E1,2.518481064E1,1.320040512E1,4.352071601E1
2.777105273E0,3.233040619E1,2.534141541E1,1.442136383E1,4.353640125E1
2.787105273E0,3.309898376E1,2.579531860E1,1.443522644E1,4.437698672E1
2.797105273E0,3.140425110E1,2.450085831E1,1.827717209E1,4.382435469E1
2.807105273E0,3.140425110E1,2.450085831E1,1.827717209E1,4.382435469E1
2.817105273E0,3.109632111E1,2.493378448E1,1.795497131E1,4.371562409E1
2.827105273E0,3.109632111E1,2.493378448E1,1.795497131E1,4.371562409E1
2.837105273E0,3.294306946E1,2.393920135E1,1.863148117E1,4.478239919E1
2.847105273E0,3.294306946E1,2.393920135E1,1.863148117E1,4.478239919E1
2.857105273E0,3.048280716E1,2.258443451E1,1.920503044E1,4.252165811E1
2.867105273E0,3.248397064E1,2.216329193E1,1.864062691E1,4.351887900E1
2.877105273E0,3.156220245E1,2.198797607E1,1.769114113E1,4.233934565E1
2.887105273E0,3.387247467E1,2.227611542E1,1.495951080E1,4.321292425E1
2.897105273E0,3.495054245E1,2.227624512E1,1.390297318E1,4.371572002E1
2.907105273E0,3.526070404E1,2.195830536E1,1.205719757E1,4.325344422E1
2.917105273E0,3.603636932E1,2.072584534E1,7.757362366E0,4.228897315E1
2.927105273E0,3.788444138E1,2.188449478E1,4.539855957E0,4.398604668E1
2.937105273E0,3.711638641E1,2.142364120E1,4.061794281E0,4.304760987E1
2.947105273E0,3.619493103E1,2.327036285E1,3.031463623E-1,4.303109013E1
2.957105273E0,3.650347137E1,2.326345062E1,-4.629211426E-1,4.328863423E1
2.967105273E0,3.557820129E1,2.414780045E1,4.324073792E-1,4.300129823E1
2.977105273E0,3.542385101E1,2.502064896E1,-2.005958557E-1,4.336960149E1
2.987105273E0,3.449755859E1,2.490556335E1,2.872985840E0,4.264531255E1
2.997105273E0,3.603450775E1,2.596076965E1,2.898994446E0,4.450675767E1
3.007105273E0,3.341201019E1,2.775484467E1,7.146392822E0,4.402004950E1
3.017105273E0,3.326172638E1,2.640266800E1,5.610668182E0,4.283600024E1
3.027105273E0,3.295066452E1,2.687728882E1,8.073661804E0,4.328185488E1
3.037105273E0,3.187381363E1,2.686094666E1,8.047065735E0,4.245239354E1
3.047105273E0,3.233097839E1,2.779409409E1,1.083339310E1,4.399052439E1
3.057105273E0,3.202122116E1,2.781722260E1,1.268259430E1,4.427194005E1
3.067105273E0,3.217446899E1,2.724845123E1,1.393111038E1,4.440439602E1
3.077105273E0,3.078837967E1,2.724828720E1,1.528951263E1,4.386527869E1
3.087105273E0,2.986546326E1,2.578566742E1,1.698590279E1,4.295774009E1
3.097105273E0,3.017163467E1,2.638923645E1,1.760558510E1,4.377985799E1
3.107105273E0,2.740134048E1,2.650852203E1,1.846388435E1,4.236095167E1
3.117105273E0,2.724620056E1,2.608943558E1,2.016728783E1,4.277538535E1
3.127105273E0,2.816930389E1,2.653641129E1,1.956601524E1,4.336496003E1
3.137105273E0,2.816930389E1,2.653641129E1,1.956601524E1,4.336496003E1
3.147105273E0,2.817045975E1,2.594213486E1,1.926339722E1,4.286779252E1
3.157105273E0,2.817045975E1,2.594213486E1,1.926339722E1,4.286779252E1
3.167105273E0,2.986174011E1,2.713782501E1,1.867256165E1,4.446177715E1
3.177105273E0,2.986174011E1,2.713782501E1,1.867256165E1,4.446177715E1
3.187105273E0,3.048485947E1,2.458330154E1,1.484853172E1,4.188250549E1
3.197105273E0,3.217920685E1,2.240942764E1,1.568967247E1,4.223564399E1
3.207105273E0,3.387287903E1,2.198130035E1,1.496293640E1,4.306319733E1
3.217105273E0,3.433609772E1,2.211023712E1,1.327055359E1,4.294109669E1
3.227105273E0,3.541766357E1,2.105070496E1,1.036920547E1,4.248603882E1
3.237105273E0,3.541896439E1,2.059921646E1,9.755405426E0,4.211886385E1
3.247105273E0,3.818993378E1,2.148399353E1,7.028327942E0,4.437826510E1
3.257105273E0,3.804240417E1,2.023985291E1,2.860420227E0,4.318631919E1
3.267105273E0,3.835406113E1,1.845476151E1,1.495967865E0,4.258931964E1
3.277105273E0,3.743312454E1,2.029453278E1,-2.726882935E0,4.266781883E1
3.287105273E0,3.743264008E1,2.102463150E1,-3.199645996E0,4.305200817E1
3.297105273E0,3.743041229E1,2.177788925E1,-2.125072479E0,4.335698511E1
3.307105273E0,3.727715302E1,2.147842026E1,-2.280178070E0,4.308257056E1
3.317105273E0,3.665975189E1,2.135178375E1,-2.821350098E-1,4.242541312E1
3.327105273E0,3.742508698E1,2.242774963E1,1.891147614E0,4.367170168E1
3.337105273E0,3.819285583E1,2.347128677E1,1.898159027E0,4.486868114E1
3.347105273E0,3.511563873E1,2.328644943E1,2.442813873E0,4.220585446E1
3.357105273E0,3.588346481E1,2.403980255E1,2.762718201E0,4.328010820E1
3.367105273E0,3.588008881E1,2.538732910E1,4.139911652E0,4.414788919E1
3.377105273E0,3.742023468E1,2.422908783E1,4.036865234E0,4.476180226E1
3.387105273E0,3.526519012E1,2.392474747E1,5.534431458E0,4.297274843E1
3.397105273E0,3.588029861E1,2.335834503E1,6.484878540E0,4.330198334E1
3.407105273E0,3.357175064E1,2.406037140E1,6.419326782E0,4.179918264E1
3.417105273E0,3.710681915E1,2.430085754E1,9.135467529E0,4.528691281E1
3.427105273E0,3.618240356E1,2.343713760E1,1.144393921E1,4.460302110E1
3.437105273E0,3.464526367E1,2.339757538E1,1.032281494E1,4.306159933E1
