"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.415399704E1,-2.510186768E1,1.287140656E1,3.018473625E1,4.131458786E1
1.416399704E1,-2.602384949E1,1.197525787E1,3.032694435E1,4.171775518E1
1.417399704E1,-2.464105225E1,1.288767624E1,3.081506729E1,4.150713224E1
1.418399704E1,-2.556410217E1,1.301875687E1,3.063582420E1,4.197100279E1
1.419399704E1,-2.448274231E1,1.123839569E1,2.882616615E1,3.945445556E1
1.420399704E1,-2.633078766E1,1.268447113E1,2.876345253E1,4.100661395E1
1.421399704E1,-2.464352417E1,1.494676590E1,3.048163223E1,4.195043501E1
1.422399704E1,-2.494859314E1,1.403911972E1,2.924643898E1,4.092533904E1
1.423399704E1,-2.510205841E1,1.388705444E1,2.908961868E1,4.085547127E1
1.424399704E1,-2.418122101E1,1.537747192E1,2.925002670E1,4.094828634E1
1.425399704E1,-2.664013672E1,1.328102493E1,2.952267075E1,4.192458224E1
1.426399704E1,-2.525727844E1,1.477149582E1,2.923027992E1,4.135863232E1
1.427399704E1,-2.356769562E1,1.396367645E1,3.268647766E1,4.264770051E1
1.428399704E1,-2.433571625E1,1.422597122E1,3.127145767E1,4.210118059E1
1.429399704E1,-2.356808472E1,1.599497604E1,3.049624443E1,4.172906421E1
1.430399704E1,-2.449073029E1,1.583124161E1,3.032042503E1,4.206842349E1
1.431399704E1,-2.310190582E1,1.333472061E1,2.961005783E1,3.985308459E1
1.432399704E1,-2.264321136E1,1.540544891E1,2.959748840E1,4.032436233E1
1.433399704E1,-2.418000793E1,1.536125565E1,2.816689491E1,4.017480464E1
1.434399704E1,-2.418000793E1,1.536125565E1,2.816689491E1,4.017480464E1
1.435399704E1,-2.433563995E1,1.567226791E1,2.939753723E1,4.125601227E1
1.436399704E1,-2.433563995E1,1.567226791E1,2.939753723E1,4.125601227E1
1.437399704E1,-2.233943176E1,1.763283539E1,3.035307312E1,4.160860660E1
1.438399704E1,-2.233943176E1,1.763283539E1,3.035307312E1,4.160860660E1
1.439399704E1,-2.403100586E1,1.701983643E1,3.047286034E1,4.237640017E1
1.440399704E1,-2.233479309E1,1.511066818E1,2.929904366E1,3.981970912E1
1.441399704E1,-2.233668518E1,1.687262726E1,2.881430054E1,4.017308764E1
1.442399704E1,-2.556887054E1,1.713462830E1,2.981422043E1,4.285149201E1
1.443399704E1,-2.264710236E1,1.762816620E1,3.034547424E1,4.176710782E1
1.444399704E1,-2.464371490E1,1.596242142E1,2.938651466E1,4.154129061E1
1.445399704E1,-2.356504822E1,1.465208054E1,2.942851830E1,4.044790045E1
1.446399704E1,-2.495010376E1,1.376977921E1,3.095192909E1,4.207298910E1
1.447399704E1,-2.448684692E1,1.274028015E1,3.066584396E1,4.125911289E1
1.448399704E1,-2.386907959E1,1.098071289E1,3.070158768E1,4.040911409E1
1.449399704E1,-2.494962311E1,1.303967667E1,3.142468834E1,4.219037684E1
1.450399704E1,-2.633105469E1,1.225382614E1,2.954225349E1,4.142735132E1
1.451399704E1,-2.494627380E1,1.096900558E1,3.098445702E1,4.126344916E1
1.452399704E1,-2.817269897E1,1.014123917E1,2.812803078E1,4.108201328E1
1.453399704E1,-2.802105713E1,1.075173950E1,2.936284828E1,4.198757440E1
1.454399704E1,-2.832752228E1,1.073085403E1,2.827211571E1,4.143564013E1
1.455399704E1,-2.863600159E1,1.131582260E1,2.825766945E1,4.179191681E1
1.456399704E1,-2.863345337E1,1.070302200E1,2.671718407E1,4.059848835E1
1.457399704E1,-2.802083588E1,1.234081268E1,2.717774963E1,4.094011451E1
1.458399704E1,-2.802224731E1,1.337267303E1,2.716576576E1,4.125595179E1
1.459399704E1,-2.740926361E1,1.297916031E1,2.981656456E1,4.252944693E1
1.460399704E1,-2.433397675E1,1.420280838E1,2.972412491E1,4.095590057E1
1.461399704E1,-2.648779297E1,1.388225937E1,3.013855553E1,4.245765927E1
1.462399704E1,-2.310432434E1,1.510362625E1,2.958951378E1,4.046564784E1
1.463399704E1,-2.495342255E1,1.757693481E1,2.920534897E1,4.224422259E1
1.464399704E1,-2.418621826E1,1.790426636E1,3.061352158E1,4.292695669E1
1.465399704E1,-2.264739227E1,1.821085358E1,2.987442589E1,4.167758255E1
1.466399704E1,-2.295387268E1,1.833506393E1,2.862724876E1,4.101919322E1
1.467399704E1,-2.295387268E1,1.833506393E1,2.862724876E1,4.101919322E1
1.468399704E1,-2.203189087E1,1.923121262E1,2.848504066E1,4.082451831E1
1.469399704E1,-2.203189087E1,1.923121262E1,2.848504066E1,4.082451831E1
1.470399704E1,-2.203211212E1,1.764213562E1,3.067013931E1,4.168112713E1
1.471399704E1,-2.203211212E1,1.764213562E1,3.067013931E1,4.168112713E1
1.472399704E1,-2.049314880E1,1.722325134E1,3.071326828E1,4.074204687E1
1.473399704E1,-2.326358032E1,1.806800461E1,3.078934097E1,4.261021565E1
1.474399704E1,-2.495276642E1,1.684452057E1,2.952337646E1,4.216643432E1
1.475399704E1,-2.387525940E1,1.612844849E1,2.986800003E1,4.150002756E1
1.476399704E1,-2.418112183E1,1.479710007E1,2.987580872E1,4.118549222E1
1.477399704E1,-2.510604095E1,1.567680740E1,3.046167374E1,4.247339343E1
1.478399704E1,-2.556464386E1,1.403904343E1,2.985017395E1,4.173342355E1
1.479399704E1,-2.325583649E1,1.289942169E1,3.023032761E1,4.026290747E1
1.480399704E1,-2.525379944E1,1.197534943E1,2.957227516E1,4.069008280E1
1.481399704E1,-2.463867188E1,1.314543152E1,2.833591080E1,3.978429794E1
1.482399704E1,-2.694676971E1,1.239421463E1,2.968007851E1,4.196012410E1
1.483399704E1,-2.602297974E1,1.196367645E1,2.955327797E1,4.115484500E1
1.484399704E1,-2.633293152E1,1.300245285E1,3.030735970E1,4.220216954E1
1.485399704E1,-2.709632874E1,1.088768005E1,2.768186569E1,4.023727496E1
1.486399704E1,-2.632795715E1,1.148898697E1,2.769401550E1,3.990133637E1
1.487399704E1,-2.694353485E1,1.177215195E1,2.752066040E1,4.027312231E1
1.488399704E1,-2.710102844E1,1.370003510E1,2.842300415E1,4.159355562E1
1.489399704E1,-2.710037231E1,1.296761703E1,2.874103165E1,4.157687063E1
1.490399704E1,-2.694849396E1,1.415385437E1,2.904059982E1,4.207029068E1
1.491399704E1,-2.787359619E1,1.503588486E1,2.978119850E1,4.347338246E1
1.492399704E1,-2.341274261E1,1.539840698E1,2.988795853E1,4.097020282E1
1.493399704E1,-2.325898743E1,1.670426178E1,2.832901573E1,4.028083899E1
1.494399704E1,-2.464532471E1,1.800992966E1,2.827941322E1,4.161099384E1
1.495399704E1,-2.541403198E1,1.828149414E1,2.748332596E1,4.165836357E1
1.496399704E1,-2.510542297E1,1.697106552E1,2.827999878E1,4.144945909E1
1.497399704E1,-2.449544525E1,1.965692902E1,2.981171227E1,4.330311634E1
1.498399704E1,-2.418377686E1,1.787184143E1,2.844725609E1,4.139449430E1
1.499399704E1,-2.464659119E1,1.831632996E1,2.904965591E1,4.227085176E1
1.500399704E1,-2.464659119E1,1.831632996E1,2.904965591E1,4.227085176E1
1.501399704E1,-2.341595459E1,1.862519073E1,2.876716042E1,4.150607398E1
1.502399704E1,-2.341595459E1,1.862519073E1,2.876716042E1,4.150607398E1
1.503399704E1,-2.464855194E1,1.950023651E1,2.934542656E1,4.299958601E1
1.504399704E1,-2.464855194E1,1.950023651E1,2.934542656E1,4.299958601E1
1.505399704E1,-2.233573151E1,1.642576599E1,2.850996971E1,3.976819160E1
1.506399704E1,-2.402911377E1,1.800768661E1,2.752094460E1,4.073177479E1
1.507399704E1,-2.556716156E1,1.638832092E1,2.920384789E1,4.213219131E1
1.508399704E1,-2.417961121E1,1.506643677E1,2.817031860E1,4.006517147E1
1.509399704E1,-2.556575012E1,1.535646057E1,2.921583176E1,4.174917108E1
1.510399704E1,-2.310554504E1,1.511983871E1,3.067264748E1,4.127089819E1
1.511399704E1,-2.633293152E1,1.300245285E1,3.030735970E1,4.220216954E1
1.512399704E1,-2.633293152E1,1.300245285E1,3.030735970E1,4.220216954E1
1.513399704E1,-2.525596619E1,1.330666733E1,2.986633301E1,4.131499813E1
1.514399704E1,-2.448583984E1,1.200323486E1,3.067440414E1,4.104330725E1
1.515399704E1,-2.494929504E1,1.404838181E1,2.986537170E1,4.137347921E1
1.516399704E1,-2.617845917E1,1.241746902E1,3.047274208E1,4.204870118E1
1.517399704E1,-2.710118866E1,1.268901062E1,2.982758713E1,4.225127656E1
1.518399704E1,-2.556516266E1,1.404599380E1,3.031437302E1,4.206933200E1
1.519399704E1,-2.648626709E1,1.313826370E1,2.968291664E1,4.189524863E1
1.520399704E1,-2.648828125E1,1.461235428E1,2.966579628E1,4.236991161E1
1.521399704E1,-2.510205841E1,1.388705444E1,2.908961868E1,4.085547127E1
1.522399704E1,-2.310594177E1,1.541465759E1,3.066922379E1,4.137749994E1
1.523399704E1,-2.387263489E1,1.508037186E1,2.879685211E1,4.033086911E1
1.524399704E1,-2.618202209E1,1.564888382E1,2.966141129E1,4.254627087E1
1.525399704E1,-2.449044800E1,1.713012695E1,2.844821739E1,4.126165733E1
1.526399704E1,-2.433610535E1,1.625727463E1,2.908122253E1,4.125848405E1
1.527399704E1,-2.464425659E1,1.698270416E1,2.860086250E1,4.139759606E1
1.528399704E1,-2.264454651E1,1.788360596E1,2.771158409E1,4.000663372E1
1.529399704E1,-2.234024048E1,1.822247314E1,3.034622383E1,4.185735506E1
1.530399704E1,-2.433718109E1,1.829783630E1,2.750992203E1,4.103541162E1
1.531399704E1,-2.403548431E1,2.055302048E1,3.012230492E1,4.367475713E1
1.532399704E1,-2.310774231E1,1.760958099E1,2.956040955E1,4.144735106E1
1.533399704E1,-2.310774231E1,1.760958099E1,2.956040955E1,4.144735106E1
1.534399704E1,-2.541425323E1,1.669242477E1,2.966842461E1,4.248219310E1
1.535399704E1,-2.541425323E1,1.669242477E1,2.966842461E1,4.248219310E1
1.536399704E1,-2.340942383E1,1.434106445E1,2.819787598E1,3.935463712E1
1.537399704E1,-2.340942383E1,1.434106445E1,2.819787598E1,3.935463712E1
1.538399704E1,-2.541242981E1,1.623398590E1,2.859042549E1,4.155413718E1
1.539399704E1,-2.341252899E1,1.611923981E1,2.879626465E1,4.046234377E1
1.540399704E1,-2.433154297E1,1.417037964E1,2.755785751E1,3.939872020E1
1.541399704E1,-2.402590179E1,1.391266251E1,2.973514748E1,4.068150846E1
1.542399704E1,-2.402590179E1,1.391266251E1,2.973514748E1,4.068150846E1
1.543399704E1,-2.633140564E1,1.225845718E1,2.985172081E1,4.165018524E1
1.544399704E1,-2.633341980E1,1.373255157E1,2.983460045E1,4.209673806E1
1.545399704E1,-2.632983398E1,1.223761368E1,2.845912170E1,4.065637655E1
1.546399704E1,-2.802246857E1,1.178360748E1,2.935086441E1,4.225618761E1
1.547399704E1,-2.802246857E1,1.178360748E1,2.935086441E1,4.225618761E1
1.548399704E1,-2.817586517E1,1.220959854E1,2.841352844E1,4.183637500E1
1.549399704E1,-2.786920166E1,1.295131302E1,2.841256714E1,4.185334970E1
1.550399704E1,-2.817424774E1,1.189856339E1,2.733382034E1,4.101831031E1
1.551399704E1,-2.648573303E1,1.211798096E1,3.046856689E1,4.215060006E1
1.552399704E1,-2.694721985E1,1.384745789E1,2.827035904E1,4.143812191E1
1.553399704E1,-2.602423859E1,1.400656128E1,2.813670921E1,4.080587161E1
1.554399704E1,-2.433449554E1,1.420975876E1,3.018832397E1,4.129672895E1
1.555399704E1,-2.387713623E1,1.687707520E1,3.063310623E1,4.234785117E1
1.556399704E1,-2.356773376E1,1.599034500E1,3.018677711E1,4.150145444E1
1.557399704E1,-2.310760498E1,1.688411713E1,3.034263611E1,4.170983559E1
1.558399704E1,-2.418399048E1,1.715100861E1,2.953894997E1,4.185178678E1
1.559399704E1,-2.218469238E1,1.834673691E1,2.864624596E1,4.061244561E1
1.560399704E1,-2.218415833E1,1.732645416E1,2.943189812E1,4.072566170E1
1.561399704E1,-2.326281738E1,1.950503159E1,2.829648781E1,4.150055604E1
1.562399704E1,-2.403119659E1,1.803548431E1,2.937774277E1,4.202176667E1
1.563399704E1,-2.249297333E1,1.878429413E1,2.863351059E1,4.097147158E1
1.564399704E1,-2.387651062E1,1.817133331E1,2.845143127E1,4.134935375E1
1.565399704E1,-2.433905792E1,1.904646301E1,2.827502823E1,4.188836014E1
1.566399704E1,-2.433905792E1,1.904646301E1,2.827502823E1,4.188836014E1
1.567399704E1,-2.356752777E1,1.671117401E1,2.909508324E1,4.100262883E1
1.568399704E1,-2.356752777E1,1.671117401E1,2.909508324E1,4.100262883E1
1.569399704E1,-2.541194916E1,1.463564682E1,3.015659142E1,4.206410969E1
1.570399704E1,-2.541194916E1,1.463564682E1,3.015659142E1,4.206410969E1
1.571399704E1,-2.448844910E1,1.478779984E1,2.955874252E1,4.113492947E1
1.572399704E1,-2.448844910E1,1.478779984E1,2.955874252E1,4.113492947E1
1.573399704E1,-2.433308411E1,1.317789841E1,3.020030785E1,4.096113503E1
1.574399704E1,-2.463853455E1,1.241996765E1,2.911813736E1,4.011457222E1
1.575399704E1,-2.525474548E1,1.329045486E1,2.878320122E1,4.053283894E1
1.576399704E1,-2.617771149E1,1.211801910E1,3.016670036E1,4.173905577E1
1.577399704E1,-2.618033600E1,1.316609573E1,3.123784828E1,4.283175499E1
1.578399704E1,-2.617765808E1,1.182783508E1,3.047958946E1,4.188284660E1
1.579399704E1,-2.632917786E1,1.150519943E1,2.877714920E1,4.066595058E1
1.580399704E1,-2.694501495E1,1.135771942E1,2.938259697E1,4.145321008E1
1.581399704E1,-2.740844727E1,1.325777054E1,2.873000908E1,4.186173531E1
1.582399704E1,-2.648350525E1,1.136472321E1,2.939399529E1,4.116479008E1
1.583399704E1,-2.463954163E1,1.315701294E1,2.910957718E1,4.034329541E1
1.584399704E1,-2.387068176E1,1.302822495E1,2.959448433E1,4.019176030E1
1.585399704E1,-2.263917542E1,1.332551193E1,2.853832436E1,3.878836796E1
1.586399704E1,-2.218370056E1,1.674145126E1,2.974821281E1,4.071055056E1
1.587399704E1,-2.449383545E1,1.760941696E1,3.091881371E1,4.319736776E1
1.588399704E1,-2.341567993E1,1.717426300E1,3.033161354E1,4.199114378E1
1.589399704E1,-2.203317261E1,1.866936493E1,3.034868813E1,4.189330201E1
1.590399704E1,-2.341722870E1,1.893159485E1,2.953740120E1,4.218091930E1
1.591399704E1,-2.233921814E1,1.922190857E1,2.816797447E1,4.076710956E1
1.592399704E1,-2.203324890E1,1.997288895E1,2.878594780E1,4.138853876E1
1.593399704E1,-2.218711090E1,2.011564255E1,2.862570190E1,4.142870713E1
1.594399704E1,-2.341500092E1,1.817833710E1,2.846282959E1,4.109558219E1
1.595399704E1,-2.064762115E1,1.780824280E1,3.054788780E1,4.094668753E1
1.596399704E1,-2.064438629E1,1.631793976E1,2.948187637E1,3.951767804E1
1.597399704E1,-2.403186035E1,1.876789474E1,2.905971718E1,4.212162565E1
1.598399704E1,-2.233608246E1,1.643039703E1,2.881943703E1,3.999273030E1
1.599399704E1,-2.233608246E1,1.643039703E1,2.881943703E1,3.999273030E1
1.600399704E1,-2.402919006E1,1.569314957E1,3.048826981E1,4.187136867E1
1.601399704E1,-2.402919006E1,1.569314957E1,3.048826981E1,4.187136867E1
1.602399704E1,-2.387214661E1,1.435027695E1,2.926960945E1,4.040445358E1
1.603399704E1,-2.387214661E1,1.435027695E1,2.926960945E1,4.040445358E1
1.604399704E1,-2.587254333E1,1.345863342E1,3.077782249E1,4.240044422E1
1.605399704E1,-2.310366821E1,1.437121201E1,2.990754128E1,4.043231683E1
1.606399704E1,-2.432907104E1,9.361473083E0,3.132795525E1,4.075514270E1
1.607399704E1,-2.432907104E1,9.361473083E0,3.132795525E1,4.075514270E1
1.608399704E1,-2.448396301E1,1.125460815E1,2.990929794E1,4.025787815E1
1.609399704E1,-2.525439453E1,1.328582382E1,2.847373390E1,4.031192231E1
1.610399704E1,-2.540711975E1,1.109783173E1,3.019768143E1,4.099492123E1
1.611399704E1,-2.617630005E1,1.108615875E1,3.017868423E1,4.145907117E1
1.612399704E1,-2.556274414E1,1.227708054E1,3.033491707E1,4.152574849E1
1.613399704E1,-2.509864044E1,1.138109970E1,2.911872292E1,4.009203420E1
1.614399704E1,-2.648437500E1,1.137630463E1,3.016766167E1,4.172445610E1
1.615399704E1,-2.540906525E1,1.314997482E1,2.940004539E1,4.102322639E1
1.616399704E1,-2.433134460E1,1.315473557E1,2.865297508E1,3.982529823E1
1.617399704E1,-2.341239166E1,1.539377594E1,2.957849121E1,4.074304313E1
1.618399704E1,-2.295173645E1,1.526726913E1,3.052000237E1,4.112593169E1
1.619399704E1,-2.310816193E1,1.616791916E1,3.174379730E1,4.246242368E1
1.620399704E1,-2.418176270E1,1.639775085E1,2.846437645E1,4.079049653E1
1.621399704E1,-2.433639526E1,1.597172165E1,2.970358086E1,4.158916617E1
1.622399704E1,-2.356921387E1,1.832572556E1,2.861205101E1,4.135201957E1
1.623399704E1,-2.387860107E1,1.819912720E1,3.030822945E1,4.266127743E1
1.624399704E1,-2.295500946E1,1.878423691E1,2.908631325E1,4.154267245E1
1.625399704E1,-2.326302338E1,1.878420258E1,2.938817978E1,4.192469003E1
1.626399704E1,-2.187714386E1,1.806353378E1,2.912146950E1,4.065661892E1
1.627399704E1,-2.310713959E1,1.716735077E1,2.956554604E1,4.126474700E1
1.628399704E1,-2.295469666E1,1.805645752E1,2.971380615E1,4.166370162E1
1.629399704E1,-2.341374969E1,1.613545227E1,2.987939835E1,4.124724161E1
1.630399704E1,-2.449201965E1,1.715097046E1,2.984081650E1,4.224321417E1
1.631399704E1,-2.433740234E1,1.670876694E1,2.969502068E1,4.187226168E1
1.632399704E1,-2.525965118E1,1.538197327E1,3.061603165E1,4.256755188E1
1.633399704E1,-2.525965118E1,1.538197327E1,3.061603165E1,4.256755188E1
1.634399704E1,-2.587224579E1,1.461242676E1,2.906206131E1,4.156319917E1
1.635399704E1,-2.587224579E1,1.461242676E1,2.906206131E1,4.156319917E1
1.636399704E1,-2.433590698E1,1.524162674E1,3.017634010E1,4.165519243E1
1.637399704E1,-2.433590698E1,1.524162674E1,3.017634010E1,4.165519243E1
1.638399704E1,-2.295254517E1,1.498866272E1,3.160655975E1,4.183842682E1
1.639399704E1,-2.402690887E1,1.464970779E1,2.972658730E1,4.093380364E1
1.640399704E1,-2.433216858E1,1.287612915E1,2.973953247E1,4.052516405E1
1.641399704E1,-2.633341980E1,1.373255157E1,2.983460045E1,4.209673806E1
1.642399704E1,-2.602406311E1,1.125442505E1,3.141863632E1,4.232073549E1
1.643399704E1,-2.602439117E1,1.299554062E1,2.954129219E1,4.145890684E1
1.644399704E1,-2.709800720E1,1.148889542E1,2.844868469E1,4.093439108E1
1.645399704E1,-2.817809296E1,1.296285629E1,2.948810005E1,4.279706311E1
1.646399704E1,-2.725306702E1,1.338434601E1,2.718476295E1,4.075391658E1
1.647399704E1,-2.710068512E1,1.369540024E1,2.811353683E1,4.138093855E1
1.648399704E1,-2.633271790E1,1.372328949E1,2.921566772E1,4.165688355E1
1.649399704E1,-2.587178040E1,1.489566040E1,2.828496933E1,4.112504358E1
1.650399704E1,-2.602756500E1,1.506389999E1,2.982679176E1,4.235555135E1
1.651399704E1,-2.295187378E1,1.599273300E1,2.973777580E1,4.082758049E1
1.652399704E1,-2.433811951E1,1.773136520E1,2.906410217E1,4.185053653E1
1.653399704E1,-2.402851105E1,1.669722366E1,2.861948395E1,4.092971393E1
1.654399704E1,-2.295299530E1,1.731014633E1,2.910343361E1,4.090832442E1
1.655399704E1,-2.233695221E1,1.644197845E1,2.959310341E1,4.055896768E1
1.656399704E1,-2.418453217E1,1.817129517E1,2.875329971E1,4.173535442E1
1.657399704E1,-2.218656921E1,1.909536362E1,2.941135216E1,4.149583595E1
1.658399704E1,-2.264839935E1,1.894789886E1,2.986586571E1,4.199931903E1
1.659399704E1,-2.310746765E1,1.890847015E1,2.768820190E1,4.072004211E1
1.660399704E1,-2.326206970E1,1.833734131E1,2.908384895E1,4.151207346E1
1.661399704E1,-2.310537720E1,1.613085938E1,2.926806259E1,4.062859298E1
1.662399704E1,-2.449025726E1,1.611447906E1,2.954333496E1,4.162040097E1
1.663399704E1,-2.310565186E1,1.758178711E1,2.770360947E1,4.013079071E1
1.664399704E1,-2.541329956E1,1.624556732E1,2.936409378E1,4.209518091E1
1.665399704E1,-2.418521118E1,1.716722107E1,3.062208176E1,4.263038600E1
1.666399704E1,-2.418521118E1,1.716722107E1,3.062208176E1,4.263038600E1
1.667399704E1,-2.387406158E1,1.437575531E1,3.097167778E1,4.166386902E1
1.668399704E1,-2.387406158E1,1.437575531E1,3.097167778E1,4.166386902E1
1.669399704E1,-2.433397675E1,1.420280838E1,2.972412491E1,4.095590057E1
1.670399704E1,-2.433397675E1,1.420280838E1,2.972412491E1,4.095590057E1
1.671399704E1,-2.233601379E1,1.512688065E1,3.038217735E1,4.062999792E1
1.672399704E1,-2.510261536E1,1.317085648E1,3.049077797E1,4.163292326E1
1.673399704E1,-2.387170410E1,1.202878952E1,3.177273560E1,4.152176250E1
1.674399704E1,-2.448467255E1,1.227721024E1,2.927838135E1,4.009305046E1
1.675399704E1,-2.556571960E1,1.332979584E1,3.171553421E1,4.286215797E1
1.676399704E1,-2.617502594E1,1.077975464E1,2.940844154E1,4.081900938E1
1.677399704E1,-2.540892792E1,1.242451096E1,3.018227196E1,4.136365108E1
1.678399704E1,-2.648470306E1,1.311741638E1,2.829031754E1,4.091268966E1
1.679399704E1,-2.833020782E1,1.206911850E1,2.903037453E1,4.232052625E1
1.680399704E1,-2.602736664E1,1.404825592E1,3.092190933E1,4.278950555E1
1.681399704E1,-2.602742767E1,1.433843613E1,3.060901833E1,4.266063460E1
1.682399704E1,-2.587265015E1,1.490724182E1,2.905863571E1,4.166562365E1
1.683399704E1,-2.510367584E1,1.419808578E1,3.016932678E1,4.173689566E1
1.684399704E1,-2.402750397E1,1.596017838E1,2.862804413E1,4.064004369E1
1.685399704E1,-2.449414062E1,1.920544052E1,2.919791603E1,4.267704501E1
1.686399704E1,-2.203007507E1,1.790452576E1,2.850044823E1,4.022650618E1
1.687399704E1,-2.218582916E1,1.879590988E1,2.910531044E1,4.114141879E1
1.688399704E1,-2.311172485E1,2.026757431E1,2.983905983E1,4.284035347E1
1.689399704E1,-2.218591309E1,1.836294937E1,2.972937965E1,4.139140809E1
1.690399704E1,-2.387564087E1,1.815975189E1,2.767776489E1,4.081521144E1
1.691399704E1,-2.157032776E1,1.894802856E1,2.880932999E1,4.067289417E1
1.692399704E1,-2.233780670E1,1.819004440E1,2.817996025E1,4.029845510E1
1.693399704E1,-2.295166016E1,1.671356583E1,2.864608002E1,4.033261567E1
1.694399704E1,-2.325939178E1,1.699908066E1,2.832559204E1,4.040182191E1
1.695399704E1,-2.356793213E1,1.700599289E1,2.909165955E1,4.112147704E1
1.696399704E1,-2.587446594E1,1.623392868E1,2.904322815E1,4.214899203E1
1.697399704E1,-2.356732941E1,1.569552231E1,3.019020081E1,4.139102150E1
1.698399704E1,-2.540986633E1,1.460784912E1,2.829979324E1,4.074222454E1
1.699399704E1,-2.540986633E1,1.460784912E1,2.829979324E1,4.074222454E1
1.700399704E1,-2.633271790E1,1.372328949E1,2.921566772E1,4.165688355E1
1.701399704E1,-2.618153381E1,1.491878891E1,3.013417053E1,4.261585631E1
1.702399704E1,-2.618153381E1,1.491878891E1,3.013417053E1,4.261585631E1
1.703399704E1,-2.617663574E1,1.282726669E1,2.830134010E1,4.062906449E1
1.704399704E1,-2.510417938E1,1.319170380E1,3.188337708E1,4.267072305E1
1.705399704E1,-2.586952209E1,1.211573792E1,2.971009827E1,4.121544877E1
1.706399704E1,-2.587052917E1,1.285278320E1,2.970153809E1,4.143259201E1
1.707399704E1,-2.648242950E1,1.207397079E1,2.752863503E1,4.006152256E1
1.708399704E1,-2.648490906E1,1.239658737E1,2.938200951E1,4.145392947E1
1.709399704E1,-2.632949066E1,1.223297882E1,2.814965439E1,4.043873009E1
1.710399704E1,-2.756103516E1,1.309412766E1,2.779952049E1,4.127808350E1
1.711399704E1,-2.556282806E1,1.271235657E1,2.986558151E1,4.131603983E1
1.712399704E1,-2.541033936E1,1.345637131E1,3.017028809E1,4.167739865E1
1.713399704E1,-2.556307220E1,1.401819992E1,2.845757294E1,4.074081549E1
1.714399704E1,-2.648786926E1,1.518577957E1,2.857581329E1,4.181856316E1
1.715399704E1,-2.341143799E1,1.581515503E1,2.818075562E1,3.990450531E1
1.716399704E1,-2.433724976E1,1.771978378E1,2.829043579E1,4.131151438E1
1.717399704E1,-2.403013611E1,1.700825500E1,2.969919395E1,4.181830103E1
1.718399704E1,-2.310235596E1,1.478796387E1,2.820033836E1,3.934033312E1
1.719399704E1,-2.510757446E1,1.830237961E1,2.857405663E1,4.221189532E1
1.720399704E1,-2.326080322E1,1.803094101E1,2.831360817E1,4.083919940E1
1.721399704E1,-2.326161194E1,1.775234222E1,2.940016556E1,4.148033244E1
1.722399704E1,-2.218670654E1,1.982082748E1,2.862912560E1,4.128852119E1
1.723399704E1,-2.187889099E1,1.910003281E1,2.941895103E1,4.133971219E1
1.724399704E1,-2.311037445E1,1.865765381E1,3.063155746E1,4.266719777E1
1.725399704E1,-2.141765594E1,1.954462814E1,2.911574745E1,4.109057343E1
1.726399704E1,-2.233937073E1,1.821089172E1,2.957255745E1,4.129431215E1
1.727399704E1,-2.295279694E1,1.629450226E1,3.019855118E1,4.128309805E1
1.728399704E1,-2.387531281E1,1.641863251E1,2.955510902E1,4.138969104E1
1.729399704E1,-2.418199158E1,1.480868149E1,3.064947510E1,4.175471336E1
1.730399704E1,-2.402798462E1,1.394046021E1,3.159194565E1,4.206817687E1
1.731399704E1,-2.464216614E1,1.420508957E1,3.018072510E1,4.147164199E1
1.732399704E1,-2.464216614E1,1.420508957E1,3.018072510E1,4.147164199E1
1.733399704E1,-2.587306976E1,1.346557999E1,3.124202347E1,4.274109982E1
1.734399704E1,-2.587306976E1,1.346557999E1,3.124202347E1,4.274109982E1
1.735399704E1,-2.525366211E1,1.124988556E1,3.035450172E1,4.105731543E1
1.736399704E1,-2.525366211E1,1.124988556E1,3.035450172E1,4.105731543E1
1.737399704E1,-2.648356628E1,1.078666687E1,3.017450905E1,4.157201537E1
1.738399704E1,-2.617665100E1,1.109078979E1,3.048814964E1,4.168632803E1
1.739399704E1,-2.617699432E1,1.109542465E1,3.079761696E1,4.191463575E1
1.740399704E1,-2.694386292E1,1.076344681E1,2.907997704E1,4.107880963E1
1.741399704E1,-2.555778503E1,9.895374298E0,2.881497955E1,3.976709513E1
1.742399704E1,-2.864084625E1,1.311716080E1,3.040339088E1,4.378040839E1
1.743399704E1,-2.663796997E1,1.194970703E1,2.922861290E1,4.131208969E1
1.744399704E1,-2.556051636E1,1.152382278E1,2.926034546E1,4.052537852E1
1.745399704E1,-2.494899750E1,1.433393478E1,2.924301338E1,4.102521169E1
1.746399704E1,-2.648573303E1,1.211798096E1,3.046856689E1,4.215060006E1
1.747399704E1,-2.463941956E1,1.344488144E1,2.864195251E1,4.010270910E1
1.748399704E1,-2.648868561E1,1.490716934E1,2.966237259E1,4.247034861E1
1.749399704E1,-2.310533142E1,1.584067154E1,2.958095360E1,4.074083984E1
1.750399704E1,-2.403044891E1,1.773603439E1,2.907170105E1,4.167964963E1
1.751399704E1,-2.341467285E1,1.643721771E1,3.034017372E1,4.170078144E1
1.752399704E1,-2.295415497E1,1.703617859E1,3.049945641E1,4.180121353E1
1.753399704E1,-2.387949371E1,1.922404099E1,2.983204651E1,4.277551836E1
1.754399704E1,-2.233528137E1,1.584076309E1,2.882628632E1,3.975863871E1
