"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.638342672E1,-1.823644257E1,2.692217636E1,2.689431953E1,4.219805494E1
1.639342672E1,-1.977336884E1,2.572187424E1,2.702475357E1,4.222485328E1
1.640342672E1,-1.762027740E1,2.532854462E1,2.816621399E1,4.177732589E1
1.641342672E1,-1.977691650E1,2.707171631E1,2.855667877E1,4.403962026E1
1.642342672E1,-1.977498627E1,2.603290558E1,2.810446167E1,4.311175038E1
1.643342672E1,-1.854063416E1,2.412136841E1,2.722871399E1,4.082889166E1
1.644342672E1,-1.854069519E1,2.441154861E1,2.691582489E1,4.079390535E1
1.645342672E1,-1.869712830E1,2.531220245E1,2.813961792E1,4.221526141E1
1.646342672E1,-2.054154205E1,2.497315598E1,2.701431656E1,4.213533871E1
1.647342672E1,-2.007981873E1,2.381941605E1,2.827727890E1,4.207336691E1
1.648342672E1,-2.085015869E1,2.353377533E1,2.965430450E1,4.321973478E1
1.649342672E1,-2.130963898E1,2.292091370E1,2.856661987E1,4.237358575E1
1.650342672E1,-2.284635925E1,2.157320786E1,2.869876671E1,4.255559468E1
1.651342672E1,-2.238651276E1,2.116809464E1,3.072683525E1,4.351301631E1
1.652342672E1,-2.253848267E1,2.229870605E1,2.761467361E1,4.204504360E1
1.653342672E1,-2.238334656E1,2.184954834E1,2.700467682E1,4.132395838E1
1.654342672E1,-2.238334656E1,2.184954834E1,2.700467682E1,4.132395838E1
1.655342672E1,-2.222940063E1,2.127151489E1,2.763425636E1,4.135547997E1
1.656342672E1,-2.222940063E1,2.127151489E1,2.763425636E1,4.135547997E1
1.657342672E1,-2.330715942E1,2.054360580E1,2.931828690E1,4.271797475E1
1.658342672E1,-2.330715942E1,2.054360580E1,2.931828690E1,4.271797475E1
1.659342672E1,-2.146197510E1,2.231968307E1,2.795073509E1,4.171364549E1
1.660342672E1,-2.146197510E1,2.231968307E1,2.795073509E1,4.171364549E1
1.661342672E1,-2.161700439E1,2.218846512E1,2.918651581E1,4.256143287E1
1.662342672E1,-1.777113342E1,2.239192581E1,2.912505531E1,4.081029737E1
1.663342672E1,-1.777113342E1,2.239192581E1,2.912505531E1,4.081029737E1
1.664342672E1,-1.823570251E1,2.488624573E1,2.877508545E1,4.218852469E1
1.665342672E1,-1.761946869E1,2.473891068E1,2.817306137E1,4.142681215E1
1.666342672E1,-1.762190247E1,2.477133942E1,3.033932877E1,4.294910445E1
1.667342672E1,-1.715946960E1,2.447657013E1,2.988995171E1,4.227243896E1
1.668342672E1,-1.700700378E1,2.710215759E1,2.785140228E1,4.242011001E1
1.669342672E1,-1.531413269E1,2.451385117E1,3.055447769E1,4.205981058E1
1.670342672E1,-1.670026398E1,2.654035568E1,2.941318130E1,4.299330798E1
1.671342672E1,-1.439281464E1,2.614241028E1,3.009424210E1,4.238209688E1
1.672342672E1,-1.562225342E1,2.596242523E1,2.913715935E1,4.203660763E1
1.673342672E1,-1.546810913E1,2.610522079E1,2.867504692E1,4.174929064E1
1.674342672E1,-1.669863892E1,2.622932434E1,2.833347321E1,4.206670537E1
1.675342672E1,-1.670119476E1,2.597387695E1,3.096736145E1,4.373270705E1
1.676342672E1,-1.777349854E1,2.387064743E1,2.941740227E1,4.184601074E1
1.677342672E1,-1.731185913E1,2.503376389E1,2.786777115E1,4.126745049E1
1.678342672E1,-1.915823364E1,2.501038361E1,2.813164330E1,4.223679153E1
1.679342672E1,-1.946475983E1,2.354320526E1,2.891483307E1,4.206217969E1
1.680342672E1,-1.854338074E1,2.488157654E1,2.876748657E1,4.231451410E1
1.681342672E1,-1.931044769E1,2.281544113E1,2.939139175E1,4.192006266E1
1.682342672E1,-1.976712036E1,2.115219116E1,2.707782745E1,3.964042101E1
1.683342672E1,-2.038857269E1,2.310549545E1,3.013503838E1,4.310079297E1
1.684342672E1,-2.069415283E1,2.307303238E1,2.827064133E1,4.195047015E1
1.685342672E1,-2.223210907E1,2.275487137E1,2.823607063E1,4.253617907E1
1.686342672E1,-2.269396973E1,2.188425827E1,2.962754250E1,4.326347531E1
1.687342672E1,-2.269396973E1,2.188425827E1,2.962754250E1,4.326347531E1
1.688342672E1,-2.346046448E1,2.140255737E1,2.775688171E1,4.217709495E1
1.689342672E1,-2.346046448E1,2.140255737E1,2.775688171E1,4.217709495E1
1.690342672E1,-2.330518341E1,2.022794342E1,2.792911148E1,4.162134713E1
1.691342672E1,-2.330518341E1,2.022794342E1,2.792911148E1,4.162134713E1
1.692342672E1,-2.315414429E1,2.214890671E1,2.806538773E1,4.259523981E1
1.693342672E1,-2.315414429E1,2.214890671E1,2.806538773E1,4.259523981E1
1.694342672E1,-2.238355255E1,2.112871933E1,2.809636879E1,4.167555812E1
1.695342672E1,-2.238355255E1,2.112871933E1,2.809636879E1,4.167555812E1
1.696342672E1,-2.269557953E1,2.393177032E1,2.852044106E1,4.360314804E1
1.697342672E1,-1.930841064E1,2.307783127E1,2.722170067E1,4.057612605E1
1.698342672E1,-2.177051544E1,2.232659531E1,2.871680260E1,4.239206237E1
1.699342672E1,-1.961817169E1,2.310095596E1,2.907090187E1,4.199576363E1
1.700342672E1,-1.915877533E1,2.603066254E1,2.734599304E1,4.233742316E1
1.701342672E1,-1.915877533E1,2.603066254E1,2.734599304E1,4.233742316E1
1.702342672E1,-1.869754028E1,2.473878098E1,2.922960091E1,4.261425660E1
1.703342672E1,-1.762255096E1,2.637199020E1,2.892789650E1,4.292853789E1
1.704342672E1,-1.762255096E1,2.637199020E1,2.892789650E1,4.292853789E1
1.705342672E1,-1.746787262E1,2.650783920E1,2.800158501E1,4.233061393E1
1.706342672E1,-1.577713013E1,2.684223175E1,2.896835327E1,4.252750559E1
1.707342672E1,-1.577504730E1,2.681443405E1,2.711155510E1,4.126623815E1
1.708342672E1,-1.577450562E1,2.579415512E1,2.789720535E1,4.113912411E1
1.709342672E1,-1.716115570E1,2.695936584E1,2.831351471E1,4.269622685E1
1.710342672E1,-1.469878387E1,2.814124298E1,2.603960991E1,4.106147937E1
1.711342672E1,-1.531552887E1,2.728219986E1,2.835568428E1,4.222474020E1
1.712342672E1,-1.577678680E1,2.683759689E1,2.865888786E1,4.231424657E1
1.713342672E1,-1.531578064E1,2.771979523E1,2.804108047E1,4.229967350E1
1.714342672E1,-1.900830841E1,2.824876404E1,2.763357925E1,4.385114777E1
1.715342672E1,-1.808144379E1,2.531690598E1,2.784535027E1,4.175221993E1
1.716342672E1,-1.746625519E1,2.619680405E1,2.692187691E1,4.142620027E1
1.717342672E1,-1.854326630E1,2.516944122E1,2.829986382E1,4.216913312E1
1.718342672E1,-1.777373505E1,2.517648315E1,2.800939369E1,4.164477274E1
1.719342672E1,-1.762088013E1,2.577077484E1,2.816107750E1,4.204372175E1
1.720342672E1,-1.762088013E1,2.577077484E1,2.816107750E1,4.204372175E1
1.721342672E1,-1.854076385E1,2.383349609E1,2.769633865E1,4.097417034E1
1.722342672E1,-1.854076385E1,2.383349609E1,2.769633865E1,4.097417034E1
1.723342672E1,-1.915634155E1,2.324842072E1,2.861638832E1,4.154939432E1
1.724342672E1,-1.915634155E1,2.324842072E1,2.861638832E1,4.154939432E1
1.725342672E1,-2.008068848E1,2.383099747E1,2.905094337E1,4.260408197E1
1.726342672E1,-2.008068848E1,2.383099747E1,2.905094337E1,4.260408197E1
1.727342672E1,-1.823520660E1,2.314281464E1,3.049769783E1,4.240545015E1
1.728342672E1,-2.085131836E1,2.325980377E1,3.105032730E1,4.404450901E1
1.729342672E1,-1.823451233E1,2.313354874E1,2.987876320E1,4.195710914E1
1.730342672E1,-2.146764374E1,2.384241486E1,3.118301392E1,4.474037137E1
1.731342672E1,-1.823754120E1,2.447644043E1,3.094648743E1,4.346710399E1
1.732342672E1,-1.869962311E1,2.476657867E1,3.108639908E1,4.392520383E1
1.733342672E1,-1.746485901E1,2.342845917E1,2.912067032E1,4.125442327E1
1.734342672E1,-1.900539398E1,2.386818695E1,3.047014046E1,4.311988878E1
1.735342672E1,-1.746591949E1,2.445568848E1,2.879921913E1,4.162371998E1
1.736342672E1,-1.761939240E1,2.430363083E1,2.864239883E1,4.149092034E1
1.737342672E1,-1.869846344E1,2.504055023E1,2.969037628E1,4.310661358E1
1.738342672E1,-2.085130310E1,2.499628448E1,2.886351776E1,4.350510012E1
1.739342672E1,-1.916004181E1,2.633706284E1,2.811623573E1,4.302639646E1
1.740342672E1,-1.623641968E1,2.608196640E1,2.788238335E1,4.148876470E1
1.741342672E1,-1.808103943E1,2.502209091E1,2.784877396E1,4.157623397E1
1.742342672E1,-1.823740387E1,2.650079727E1,2.829205513E1,4.284081628E1
1.743342672E1,-1.823751831E1,2.621292877E1,2.875967789E1,4.297492037E1
1.744342672E1,-1.670055389E1,2.900461578E1,2.659887695E1,4.275133322E1
1.745342672E1,-1.670056915E1,2.726813889E1,2.878568840E1,4.302413584E1
1.746342672E1,-1.424008942E1,2.833040237E1,2.837029648E1,4.254721574E1
1.747342672E1,-1.546965027E1,2.786254883E1,2.788083649E1,4.234350895E1
1.748342672E1,-1.624010468E1,2.815727234E1,2.863208008E1,4.331707510E1
1.749342672E1,-1.454524994E1,2.698978806E1,2.775917244E1,4.135921433E1
1.750342672E1,-1.670086670E1,2.698258209E1,2.940804482E1,4.326444019E1
1.751342672E1,-1.531626129E1,2.656831741E1,2.991157532E1,4.283883388E1
1.752342672E1,-1.516178131E1,2.685157013E1,2.898355293E1,4.231941365E1
1.753342672E1,-1.516178131E1,2.685157013E1,2.898355293E1,4.231941365E1
1.754342672E1,-1.700737000E1,2.537031174E1,3.034767914E1,4.305676464E1
1.755342672E1,-1.700737000E1,2.537031174E1,3.034767914E1,4.305676464E1
1.756342672E1,-1.777354431E1,2.416083527E1,2.910451126E1,4.179374850E1
1.757342672E1,-1.777354431E1,2.416083527E1,2.910451126E1,4.179374850E1
1.758342672E1,-1.869396210E1,2.324384308E1,2.785412025E1,4.081167082E1
1.759342672E1,-1.869396210E1,2.324384308E1,2.785412025E1,4.081167082E1
1.760342672E1,-2.023146820E1,2.147243118E1,2.922927094E1,4.152984332E1
1.761342672E1,-2.023146820E1,2.147243118E1,2.922927094E1,4.152984332E1
1.762342672E1,-1.931378174E1,2.488611603E1,2.983162308E1,4.338509734E1
1.763342672E1,-2.008317566E1,2.415361023E1,3.090431976E1,4.406594844E1
1.764342672E1,-2.069496918E1,2.279442978E1,2.935719681E1,4.254071911E1
1.765342672E1,-1.961801147E1,2.411197281E1,2.766631889E1,4.161344504E1
1.766342672E1,-2.054055023E1,2.249962997E1,2.920968819E1,4.220608294E1
1.767342672E1,-1.808232880E1,2.359201050E1,3.080582619E1,4.280832280E1
1.768342672E1,-1.900408936E1,2.341669464E1,2.985634232E1,4.243699066E1
1.769342672E1,-1.869693756E1,2.429655457E1,2.923473549E1,4.236233937E1
1.770342672E1,-1.900598907E1,2.517864990E1,2.937159729E1,4.310316414E1
1.771342672E1,-1.700708771E1,2.478762436E1,3.081872749E1,4.305184454E1
1.772342672E1,-1.823868561E1,2.593894958E1,3.015570068E1,4.375894242E1
1.773342672E1,-1.839079285E1,2.504521942E1,2.969797516E1,4.298201957E1
1.774342672E1,-1.823580170E1,2.445327759E1,2.939915466E1,4.236528701E1
1.775342672E1,-1.562312317E1,2.597400665E1,2.991082573E1,4.258389948E1
1.776342672E1,-1.577793121E1,2.743186569E1,2.896150589E1,4.289777607E1
1.777342672E1,-1.531574249E1,2.656136703E1,2.944737625E1,4.251148262E1
1.778342672E1,-1.639360046E1,2.728207016E1,2.941222000E1,4.333751462E1
1.779342672E1,-1.531842804E1,2.703139114E1,3.129903984E1,4.410193011E1
1.780342672E1,-1.500764465E1,2.800770187E1,2.727158928E1,4.187362349E1
1.781342672E1,-1.331736755E1,2.719061661E1,3.010885429E1,4.269923907E1
1.782342672E1,-1.454667664E1,2.628517151E1,2.993399620E1,4.240943493E1
1.783342672E1,-1.424001312E1,2.702688599E1,2.993303490E1,4.276934788E1
1.784342672E1,-1.500772095E1,2.656140518E1,2.914550781E1,4.219242300E1
1.785342672E1,-1.500994873E1,2.731466293E1,3.022008133E1,4.341247157E1
1.786342672E1,-1.500994873E1,2.731466293E1,3.022008133E1,4.341247157E1
1.787342672E1,-1.454602051E1,2.555275726E1,3.025202370E1,4.218666915E1
1.788342672E1,-1.454602051E1,2.555275726E1,3.025202370E1,4.218666915E1
1.789342672E1,-1.454393005E1,2.552496338E1,2.839522552E1,4.085753896E1
1.790342672E1,-1.454393005E1,2.552496338E1,2.839522552E1,4.085753896E1
1.791342672E1,-1.669891357E1,2.493043518E1,3.020568085E1,4.257656008E1
1.792342672E1,-1.669891357E1,2.493043518E1,3.020568085E1,4.257656008E1
1.793342672E1,-1.777551270E1,2.447649765E1,3.049368668E1,4.295267996E1
1.794342672E1,-1.854312897E1,2.444397736E1,2.908209038E1,4.227438517E1
1.795342672E1,-1.900550079E1,2.444855499E1,2.984435844E1,4.300728581E1
1.796342672E1,-1.808099365E1,2.299542236E1,3.034847450E1,4.215141380E1
1.797342672E1,-1.946482086E1,2.296514511E1,2.969534683E1,4.228582227E1
1.798342672E1,-1.946416473E1,2.223273087E1,3.001337433E1,4.211829376E1
1.799342672E1,-2.115486908E1,2.160815048E1,2.935949516E1,4.214760502E1
1.800342672E1,-2.238508606E1,2.187271118E1,2.855200958E1,4.236419270E1
1.801342672E1,-2.023591614E1,2.297895050E1,3.137841415E1,4.384209556E1
1.802342672E1,-2.054000854E1,2.147934341E1,2.999533844E1,4.222528239E1
1.803342672E1,-2.007801819E1,2.162449265E1,2.938609123E1,4.164478184E1
1.804342672E1,-2.115357208E1,2.028842163E1,2.983910179E1,4.182661425E1
1.805342672E1,-2.038446808E1,2.160361099E1,2.829536057E1,4.102279825E1
1.806342672E1,-2.084688568E1,2.088504028E1,2.999458694E1,4.207674888E1
1.807342672E1,-2.053939056E1,2.190536118E1,2.890706825E1,4.168129086E1
1.808342672E1,-1.977237701E1,2.324834824E1,2.922012520E1,4.225219882E1
1.809342672E1,-1.915486908E1,2.192637253E1,2.894126320E1,4.105205887E1
1.810342672E1,-2.008438873E1,2.416982651E1,3.198745346E1,4.484150269E1
1.811342672E1,-1.854434967E1,2.446018982E1,3.016522217E1,4.303643130E1
1.812342672E1,-1.854232788E1,2.385434341E1,2.908893776E1,4.194059994E1
1.813342672E1,-1.838973236E1,2.401798630E1,3.001942635E1,4.261703744E1
1.814342672E1,-1.731086731E1,2.256023788E1,3.006314087E1,4.138143182E1
1.815342672E1,-1.869780731E1,2.430813599E1,3.000840187E1,4.290684859E1
1.816342672E1,-1.716244507E1,2.552928543E1,3.127056694E1,4.386504636E1
1.817342672E1,-1.823692322E1,2.490245819E1,2.985821915E1,4.294451121E1
1.818342672E1,-1.854216766E1,2.486536026E1,2.768435478E1,4.157549305E1
1.819342672E1,-1.854216766E1,2.486536026E1,2.768435478E1,4.157549305E1
1.820342672E1,-1.916037750E1,2.532836151E1,2.967555428E1,4.346590025E1
1.821342672E1,-1.916037750E1,2.532836151E1,2.967555428E1,4.346590025E1
1.822342672E1,-1.716096497E1,2.594371033E1,2.940863037E1,4.280703639E1
1.823342672E1,-1.716096497E1,2.594371033E1,2.940863037E1,4.280703639E1
1.824342672E1,-1.869773102E1,2.575443268E1,2.813448143E1,4.247875932E1
1.825342672E1,-1.869773102E1,2.575443268E1,2.813448143E1,4.247875932E1
1.826342672E1,-1.838919067E1,2.574752045E1,2.736841393E1,4.183452191E1
1.827342672E1,-1.838919067E1,2.574752045E1,2.736841393E1,4.183452191E1
1.828342672E1,-1.716082764E1,2.521824646E1,3.019085693E1,4.291784946E1
1.829342672E1,-1.915985870E1,2.532141113E1,2.921135330E1,4.314599876E1
1.830342672E1,-1.854380798E1,2.343991089E1,3.095087433E1,4.302625778E1
1.831342672E1,-1.946591949E1,2.326923370E1,3.031085587E1,4.288504684E1
1.832342672E1,-1.823490906E1,2.342836761E1,2.987533951E1,4.211812232E1
1.833342672E1,-1.900317383E1,2.311492538E1,2.939556694E1,4.194662974E1
1.834342672E1,-1.946410370E1,2.194255066E1,3.032626534E1,4.219015562E1
1.835342672E1,-2.038661957E1,2.105335236E1,3.093267250E1,4.261089216E1
1.836342672E1,-2.115467072E1,2.059250641E1,3.045461273E1,4.241526671E1
1.837342672E1,-2.053892517E1,2.218859482E1,2.812997818E1,4.129741953E1
1.838342672E1,-2.177114105E1,2.103234100E1,3.089847755E1,4.325572640E1
1.839342672E1,-2.253703308E1,1.924017334E1,3.012635803E1,4.225753872E1
1.840342672E1,-2.407694244E1,2.097415924E1,2.929415321E1,4.333315043E1
1.841342672E1,-2.176985931E1,2.159418106E1,2.903483009E1,4.222862523E1
1.842342672E1,-2.207438660E1,1.966624451E1,2.858528900E1,4.112369711E1
1.843342672E1,-2.207600403E1,2.084551620E1,2.857159233E1,4.169198230E1
1.844342672E1,-2.346355438E1,2.216740036E1,2.960512161E1,4.379948914E1
1.845342672E1,-2.146102905E1,2.100458527E1,2.873981094E1,4.156615334E1
1.846342672E1,-2.146495056E1,2.337239075E1,2.933135223E1,4.321274090E1
1.847342672E1,-2.176985931E1,2.159418106E1,2.903483009E1,4.222862523E1
1.848342672E1,-1.977399445E1,2.355938339E1,3.029983330E1,4.317563317E1
1.849342672E1,-1.915634155E1,2.324842072E1,2.861638832E1,4.154939432E1
1.850342672E1,-1.854267883E1,2.385897446E1,2.939840508E1,4.215860317E1
1.851342672E1,-1.854267883E1,2.385897446E1,2.939840508E1,4.215860317E1
1.852342672E1,-1.854096985E1,2.311266708E1,2.878803062E1,4.131239100E1
1.853342672E1,-1.854096985E1,2.311266708E1,2.878803062E1,4.131239100E1
1.854342672E1,-1.854251099E1,2.486999512E1,2.799382019E1,4.178510907E1
1.855342672E1,-1.854251099E1,2.486999512E1,2.799382019E1,4.178510907E1
1.856342672E1,-1.808271790E1,2.475506973E1,2.970899773E1,4.268984317E1
1.857342672E1,-1.808271790E1,2.475506973E1,2.970899773E1,4.268984317E1
1.858342672E1,-1.900528717E1,2.516938782E1,2.875266457E1,4.267803584E1
1.859342672E1,-1.900528717E1,2.516938782E1,2.875266457E1,4.267803584E1
1.860342672E1,-1.900447845E1,2.544799423E1,2.766610909E1,4.212106603E1
1.861342672E1,-1.823765564E1,2.693839264E1,2.797745132E1,4.290718895E1
1.862342672E1,-1.747091675E1,2.698249054E1,3.016271400E1,4.408034759E1
1.863342672E1,-1.777622986E1,2.549909973E1,2.986276817E1,4.310433108E1
1.864342672E1,-1.808110809E1,2.357579803E1,2.972269440E1,4.202598345E1
1.865342672E1,-1.731241608E1,2.431756592E1,2.926893044E1,4.180590929E1
1.866342672E1,-1.700586700E1,2.477141190E1,2.973559380E1,4.227325275E1
1.867342672E1,-1.669630432E1,2.214588165E1,3.132134247E1,4.183578786E1
1.868342672E1,-1.746548462E1,2.213420868E1,3.130234528E1,4.212841282E1
1.869342672E1,-1.776866150E1,2.033283234E1,2.945849037E1,3.996188255E1
1.870342672E1,-2.038649750E1,2.134122467E1,3.046504974E1,4.241669962E1
1.871342672E1,-2.161418915E1,2.012474060E1,2.921048355E1,4.153830408E1
1.872342672E1,-2.207569122E1,2.011773682E1,2.919908524E1,4.176896044E1
1.873342672E1,-2.253809357E1,2.026741028E1,2.980490685E1,4.250959954E1
1.874342672E1,-2.315113831E1,1.906953430E1,2.918447304E1,4.184920322E1
1.875342672E1,-2.223063660E1,1.955124664E1,3.090419960E1,4.279628491E1
1.876342672E1,-2.253778076E1,1.953963089E1,3.043240166E1,4.261314125E1
1.877342672E1,-2.453424835E1,1.801665878E1,2.916226387E1,4.215408604E1
1.878342672E1,-2.161277771E1,1.909288025E1,2.922246742E1,4.105609381E1
1.879342672E1,-2.222991943E1,1.852864456E1,3.153511810E1,4.280121098E1
1.880342672E1,-2.161561584E1,1.942012405E1,3.138530922E1,4.277164600E1
1.881342672E1,-2.069100189E1,1.926818848E1,3.017195129E1,4.134884873E1
1.882342672E1,-1.961813354E1,2.107429123E1,3.157060242E1,4.272820908E1
1.883342672E1,-2.007722473E1,1.929837418E1,3.157975006E1,4.210466498E1
1.884342672E1,-2.007722473E1,1.929837418E1,3.157975006E1,4.210466498E1
1.885342672E1,-1.900183105E1,2.063677216E1,3.128147125E1,4.201757242E1
1.886342672E1,-1.900183105E1,2.063677216E1,3.128147125E1,4.201757242E1
1.887342672E1,-1.531091309E1,2.215531158E1,3.058187103E1,4.074963468E1
1.888342672E1,-1.531091309E1,2.215531158E1,3.058187103E1,4.074963468E1
1.889342672E1,-1.331391144E1,2.265799713E1,3.263765717E1,4.190300391E1
1.890342672E1,-1.331391144E1,2.265799713E1,3.263765717E1,4.190300391E1
1.891342672E1,-1.469985199E1,2.366884995E1,3.259148026E1,4.287778786E1
1.892342672E1,-1.269757843E1,2.294362640E1,3.141156769E1,4.091851751E1
1.893342672E1,-1.269757843E1,2.294362640E1,3.141156769E1,4.091851751E1
1.894342672E1,-1.377732086E1,2.354471207E1,3.323492432E1,4.299683978E1
1.895342672E1,-1.408543396E1,2.311170959E1,3.416085815E1,4.358342346E1
1.896342672E1,-1.439056396E1,2.162600327E1,3.370618057E1,4.255442347E1
1.897342672E1,-1.254432678E1,2.237484741E1,3.266007996E1,4.152920363E1
1.898342672E1,-1.315728760E1,2.074169922E1,3.250898361E1,4.074513859E1
1.899342672E1,-1.439082336E1,2.206359863E1,3.339157867E1,4.253111459E1
1.900342672E1,-1.439163208E1,2.265323639E1,3.338472748E1,4.283489491E1
1.901342672E1,-1.638890076E1,2.171990204E1,3.210774231E1,4.208630809E1
1.902342672E1,-1.669670868E1,2.244069672E1,3.131791687E1,4.199019965E1
1.903342672E1,-2.023268127E1,2.148864746E1,3.031240273E1,4.230797939E1
1.904342672E1,-1.808061981E1,2.096412277E1,3.253870773E1,4.272201724E1
1.905342672E1,-1.839083099E1,2.157225037E1,3.407159424E1,4.432220870E1
1.906342672E1,-1.808142090E1,2.155375671E1,3.253186035E1,4.300958205E1
1.907342672E1,-1.931051636E1,2.136914825E1,3.126531219E1,4.250948466E1
1.908342672E1,-1.669564819E1,2.141346741E1,3.163936996E1,4.169329666E1
1.909342672E1,-1.654453278E1,2.203091431E1,3.333838654E1,4.324963314E1
1.910342672E1,-1.623498535E1,2.128695679E1,3.258087921E1,4.216898112E1
1.911342672E1,-1.607910156E1,1.967011261E1,3.275824356E1,4.145543822E1
1.912342672E1,-1.423561096E1,2.117916489E1,3.325091553E1,4.191459207E1
1.913342672E1,-1.669754028E1,2.042561340E1,3.459128571E1,4.350368469E1
1.914342672E1,-1.608103943E1,2.070892334E1,3.321046066E1,4.231304802E1
1.915342672E1,-1.700280762E1,2.053360748E1,3.226097488E1,4.185086622E1
1.916342672E1,-1.638743591E1,2.039785385E1,3.243261719E1,4.167127494E1
1.917342672E1,-1.638743591E1,2.039785385E1,3.243261719E1,4.167127494E1
1.918342672E1,-1.746407318E1,2.110234451E1,3.131432915E1,4.160396623E1
1.919342672E1,-1.746407318E1,2.110234451E1,3.131432915E1,4.160396623E1
1.920342672E1,-2.054203796E1,2.121695709E1,3.216502762E1,4.366604623E1
1.921342672E1,-2.054203796E1,2.121695709E1,3.216502762E1,4.366604623E1
1.922342672E1,-2.007894897E1,2.105802155E1,3.094027138E1,4.247240111E1
1.923342672E1,-2.007894897E1,2.105802155E1,3.094027138E1,4.247240111E1
1.924342672E1,-1.838980103E1,2.257169342E1,3.189334488E1,4.318392726E1
1.925342672E1,-1.777201843E1,2.066703033E1,3.208553314E1,4.210050141E1
1.926342672E1,-1.531507111E1,2.394738007E1,3.210865784E1,4.288349709E1
1.927342672E1,-1.454300690E1,2.247338104E1,3.137110901E1,4.123952456E1
1.928342672E1,-1.439298248E1,2.339491653E1,3.368563843E1,4.346495486E1
1.929342672E1,-1.423721313E1,2.322667694E1,3.214381409E1,4.213551404E1
1.930342672E1,-1.193246460E1,2.518033218E1,3.233328247E1,4.268341593E1
1.931342672E1,-1.362500763E1,2.515928268E1,3.260095596E1,4.337571518E1
1.932342672E1,-1.362264252E1,2.368056107E1,3.230860901E1,4.231065560E1
1.933342672E1,-1.377671051E1,2.397072601E1,3.214665222E1,4.240048003E1
1.934342672E1,-1.254765320E1,2.618200684E1,3.091350174E1,4.240973559E1
1.935342672E1,-1.500874329E1,2.556196976E1,3.132375908E1,4.312603107E1
1.936342672E1,-1.331649780E1,2.717903519E1,2.933518791E1,4.214952333E1
1.937342672E1,-1.347064209E1,2.602290344E1,3.104714966E1,4.269162920E1
1.938342672E1,-1.162663269E1,2.665677643E1,3.216902924E1,4.336598620E1
1.939342672E1,-9.317306519E0,2.551020432E1,3.208498383E1,4.203604301E1
1.940342672E1,-8.550140381E0,2.699596786E1,3.208686066E1,4.279548818E1
1.941342672E1,-7.011901855E0,2.673144531E1,3.259247971E1,4.273179928E1
1.942342672E1,-6.706047058E0,2.907612610E1,3.133481979E1,4.326965574E1
1.943342672E1,-4.244812012E0,2.983894348E1,3.061338234E1,4.295998319E1
1.944342672E1,-2.400482178E0,2.873169708E1,3.361260223E1,4.428408022E1
1.945342672E1,-2.486267090E-1,3.124949265E1,3.224409485E1,4.490294265E1
1.946342672E1,2.061824799E0,2.965374374E1,3.170098495E1,4.345742844E1
1.947342672E1,4.680934906E0,2.833895493E1,2.992418289E1,4.147847923E1
1.948342672E1,7.602291107E0,2.912730789E1,3.045201111E1,4.281962022E1
1.949342672E1,7.602291107E0,2.912730789E1,3.045201111E1,4.281962022E1
1.950342672E1,1.391312027E1,3.062299728E1,2.563920403E1,4.229316329E1
1.951342672E1,1.391312027E1,3.062299728E1,2.563920403E1,4.229316329E1
1.952342672E1,2.037794876E1,3.038222122E1,2.286227036E1,4.313958238E1
1.953342672E1,2.037794876E1,3.038222122E1,2.286227036E1,4.313958238E1
1.954342672E1,2.222919846E1,3.034074783E1,1.826586533E1,4.181315677E1
1.955342672E1,2.222919846E1,3.034074783E1,1.826586533E1,4.181315677E1
1.956342672E1,2.792846680E1,3.018474960E1,1.206409073E1,4.285627902E1
1.957342672E1,2.792846680E1,3.018474960E1,1.206409073E1,4.285627902E1
1.958342672E1,2.808213806E1,3.105764008E1,1.112922287E1,4.332485530E1
1.959342672E1,2.808759308E1,2.881407928E1,8.988632202E0,4.123056583E1
1.960342672E1,2.731767273E1,2.997009277E1,8.182273865E0,4.136920727E1
1.961342672E1,3.024164581E1,2.884212875E1,8.732360840E0,4.269285254E1
1.962342672E1,3.116954041E1,2.690970993E1,6.765880585E0,4.173068269E1
1.963342672E1,2.993543625E1,2.751541138E1,9.049636841E0,4.165482125E1
1.964342672E1,3.239928436E1,2.549367142E1,9.443862915E0,4.229453223E1
1.965342672E1,3.285952377E1,2.580707169E1,1.022550583E1,4.301527893E1
1.966342672E1,3.270797729E1,2.287971878E1,1.180327988E1,4.162464085E1
1.967342672E1,3.270928574E1,2.329647064E1,1.009607697E1,4.140716952E1
1.968342672E1,3.301335144E1,2.219135284E1,1.475936890E1,4.242848671E1
1.969342672E1,3.147770691E1,2.155289459E1,1.302615356E1,4.031195820E1
1.970342672E1,3.393841553E1,2.145441818E1,1.386232758E1,4.247672579E1
1.971342672E1,3.424406433E1,2.206493378E1,1.494620895E1,4.339246947E1
1.972342672E1,3.316789246E1,2.030284882E1,1.648748970E1,4.223922438E1
1.973342672E1,3.424648285E1,2.029602814E1,1.496675301E1,4.252944911E1
1.974342672E1,3.409479523E1,2.084395599E1,1.232563782E1,4.181921700E1
1.975342672E1,3.455213928E1,2.177478790E1,1.495723152E1,4.349379832E1
1.976342672E1,3.393820953E1,2.073358536E1,1.495401955E1,4.248889653E1
1.977342672E1,3.548017502E1,1.911689758E1,1.377297974E1,4.259100331E1
