"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.278704585E1,2.658191442E0,1.038318127E-1,9.855858803E0,1.020856089E1
1.278949147E1,2.741984844E0,1.158023179E-1,9.951622963E0,1.032311439E1
1.279193705E1,2.856901646E0,1.134082079E-1,1.000668812E1,1.040713964E1
1.279438189E1,2.962241888E0,8.946721256E-2,1.005217457E1,1.047993774E1
1.279682668E1,3.048429489E0,6.073804200E-2,1.006175232E1,1.051358508E1
1.279927231E1,3.163346052E0,5.116163939E-2,1.010963345E1,1.059311400E1
1.280171788E1,3.285445452E0,5.355574191E-2,1.017427444E1,1.069172018E1
1.280416272E1,3.378815174E0,2.243245393E-2,1.026525021E1,1.080704664E1
1.280660751E1,3.508096457E0,2.243245393E-2,1.037298489E1,1.095016253E1
1.280905314E1,3.599072218E0,2.003835887E-2,1.050465965E1,1.110412521E1
1.281149871E1,3.642165899E0,2.961474657E-2,1.049269009E1,1.110688051E1
1.281394356E1,3.668501139E0,-1.508530229E-3,1.047114277E1,1.109516714E1
1.281638835E1,3.656530619E0,-6.296731532E-3,1.041129017E1,1.103472785E1
1.281883397E1,3.618224859E0,-2.066132054E-2,1.041129017E1,1.102211146E1
1.282127955E1,3.534431696E0,-8.769609034E-2,1.037298489E1,1.095895586E1
1.282372439E1,3.407544374E0,-1.667013466E-1,1.027482700E1,1.082641298E1
1.282616918E1,3.225592852E0,-2.528889179E-1,1.011442184E1,1.061931878E1
1.282861481E1,3.048429489E0,-3.845643401E-1,9.918106079E0,1.038314212E1
1.283106038E1,2.806625605E0,-4.994810820E-1,9.839100838E0,1.024375585E1
1.283350522E1,2.564821720E0,-6.191860437E-1,9.875011444E0,1.022142616E1
1.283595001E1,2.306258917E0,-7.221322656E-1,9.944440842E0,1.023387555E1
1.283839564E1,2.074031353E0,-8.083198071E-1,9.954016685E0,1.019987427E1
1.284084121E1,1.863350749E0,-8.849310279E-1,9.965988159E0,1.017723435E1
1.284328606E1,1.647881866E0,-9.711185098E-1,9.975564003E0,1.015728620E1
1.284573085E1,1.470718503E0,-9.950594902E-1,9.946834564E0,1.010409195E1
1.284817647E1,1.291161180E0,-1.035759211E0,9.975564003E0,1.011196180E1
1.285062205E1,1.068510056E0,-1.035759211E0,1.004738712E1,1.015699261E1
1.285306689E1,9.176818132E-1,-9.950594902E-1,1.006414604E1,1.015476828E1
1.285551168E1,7.572771311E-1,-1.002241850E0,1.005935764E1,1.013748655E1
1.285795731E1,6.399662495E-1,-9.519657493E-1,1.012160397E1,1.018639595E1
1.286040288E1,5.442023277E-1,-8.729605079E-1,1.021976185E1,1.027140441E1
1.286284772E1,4.915321171E-1,-7.987434268E-1,1.027722073E1,1.031992542E1
1.286529251E1,4.364678562E-1,-7.724083066E-1,1.020061016E1,1.023911942E1
1.286773814E1,3.909800351E-1,-7.532556057E-1,1.006893349E1,1.010463661E1
1.287018371E1,2.952160835E-1,-7.532556057E-1,9.805583000E0,9.838902607E0
1.287262856E1,1.707229316E-1,-7.508614659E-1,9.539837837E0,9.570864393E0
1.287507335E1,-6.389874220E-2,-8.059257269E-1,9.393797874E0,9.428522569E0
1.287751897E1,-3.272495866E-1,-8.514135480E-1,9.365068436E0,9.409383834E0
1.287996454E1,-6.815762520E-1,-9.376011491E-1,9.386615753E0,9.457917181E0
1.288240939E1,-1.059843779E0,-1.004635930E0,9.479986191E0,9.591803812E0
1.288485418E1,-1.500357985E0,-1.095611691E0,9.640391350E0,9.817768812E0
1.288729981E1,-1.902566552E0,-1.177011013E0,9.800794601E0,1.005289457E1
1.288974538E1,-2.295198917E0,-1.267986655E0,9.920499802E0,1.026119119E1
1.289219022E1,-2.604037523E0,-1.337415576E0,9.970775604E0,1.039163404E1
1.289463501E1,-2.958364248E0,-1.404450297E0,9.930075645E0,1.045613705E1
1.289708064E1,-3.260020494E0,-1.430785418E0,9.879799843E0,1.050168203E1
1.289952621E1,-3.516189337E0,-1.488243818E0,9.846282959E0,1.056066973E1
1.290197106E1,-3.774751902E0,-1.536125779E0,9.786431313E0,1.060106939E1
1.290441585E1,-4.042890549E0,-1.615131140E0,9.767277718E0,1.069361149E1
1.290686147E1,-4.267936230E0,-1.651042581E0,9.848676682E0,1.085991039E1
1.290930704E1,-4.490587234E0,-1.691742182E0,9.954016685E0,1.105033092E1
1.291175189E1,-4.665356159E0,-1.739624262E0,1.002823448E1,1.119630865E1
1.291419668E1,-4.849701881E0,-1.782717943E0,1.005935764E1,1.130877393E1
1.291664225E1,-4.981377125E0,-1.816235304E0,1.011202812E1,1.141779057E1
1.291908788E1,-5.105870247E0,-1.868905425E0,1.021497345E1,1.157187975E1
1.292153272E1,-5.237545967E0,-1.935940385E0,1.033946705E1,1.175092898E1
1.292397751E1,-5.338098526E0,-1.998186827E0,1.038016701E1,1.184212454E1
1.292642309E1,-5.503290653E0,-2.079586267E0,1.039931965E1,1.194808504E1
1.292886871E1,-5.713971615E0,-2.156197548E0,1.037537861E1,1.203939952E1
1.293131350E1,-5.919864178E0,-2.271114349E0,1.032031441E1,1.211245812E1
1.293375830E1,-6.137727261E0,-2.381242752E0,1.023891449E1,1.217281327E1
1.293620392E1,-6.446565628E0,-2.512917995E0,1.014793873E1,1.228224840E1
1.293864954E1,-6.695552349E0,-2.606287956E0,1.014075661E1,1.242811743E1
1.294109439E1,-6.944538116E0,-2.714022636E0,1.010484600E1,1.255788363E1
1.294353918E1,-7.143248558E0,-2.790633678E0,1.013118076E1,1.270647315E1
1.294598475E1,-7.313230038E0,-2.862456560E0,1.015512180E1,1.283758116E1
1.294843038E1,-7.368293762E0,-2.912732601E0,1.016230392E1,1.288596854E1
1.295087517E1,-7.380264282E0,-2.941461802E0,1.011681557E1,1.286353200E1
1.295331996E1,-7.344352722E0,-2.934279680E0,1.001147556E1,1.275849353E1
1.295576559E1,-7.243800640E0,-2.910338640E0,9.889376640E0,1.259930510E1
1.295821121E1,-7.090578556E0,-2.855274439E0,9.769671440E0,1.240465140E1
1.296065600E1,-6.920597553E0,-2.788239479E0,9.635601997E0,1.218662282E1
1.296310080E1,-6.674005508E0,-2.714022636E0,9.501532555E0,1.192423538E1
1.296554642E1,-6.396289825E0,-2.587135315E0,9.396191597E0,1.165736716E1
1.296799204E1,-6.111392021E0,-2.469824314E0,9.305216789E0,1.140334179E1
1.297043684E1,-5.773824215E0,-2.307025671E0,9.259728432E0,1.115356374E1
1.297288163E1,-5.455409050E0,-2.177744389E0,9.281275749E0,1.098390359E1
1.297532725E1,-5.093899727E0,-1.988610506E0,9.329157829E0,1.081367523E1
1.297777288E1,-4.720420837E0,-1.825811744E0,9.444073677E0,1.071477900E1
1.298021767E1,-4.375670433E0,-1.660618901E0,9.580537796E0,1.066259121E1
1.298266246E1,-4.006979465E0,-1.528943419E0,9.695454597E0,1.060166932E1
1.298510809E1,-3.686170340E0,-1.373327136E0,9.815159798E0,1.057408346E1
1.298755371E1,-3.355784655E0,-1.260804415E0,9.879799843E0,1.051006010E1
1.298999850E1,-3.087645531E0,-1.174616814E0,9.944440842E0,1.047879684E1
1.299244330E1,-2.867388487E0,-1.109976172E0,9.927681923E0,1.039292222E1
1.299488892E1,-2.690225124E0,-1.105188012E0,9.903740883E0,1.032195889E1
1.299733449E1,-2.596855402E0,-1.102793932E0,9.846282959E0,1.024251437E1
1.299977934E1,-2.537002802E0,-1.184193254E0,9.700242996E0,1.009620776E1
1.300222413E1,-2.525032282E0,-1.311080456E0,9.666726112E0,1.007672138E1
1.300466975E1,-2.594461441E0,-1.445150137E0,9.575750351E0,1.002570117E1
1.300711533E1,-2.678254604E0,-1.622313380E0,9.520686150E0,1.002239558E1
1.300956017E1,-2.821900606E0,-1.844964623E0,9.422528267E0,1.000754997E1
1.301200496E1,-2.965546608E0,-2.122680187E0,9.367463112E0,1.005234316E1
1.301445059E1,-3.063704491E0,-2.390819073E0,9.317187309E0,1.009516124E1
1.301689616E1,-3.171439171E0,-2.678111076E0,9.410556793E0,1.028537236E1
1.301934100E1,-3.212138653E0,-2.994132042E0,9.626026154E0,1.058031384E1
1.302178580E1,-3.152286291E0,-3.334094048E0,9.875011444E0,1.088893672E1
1.302423142E1,-3.058916330E0,-3.659691572E0,1.015272808E1,1.121731693E1
1.302667699E1,-2.853023767E0,-3.980500937E0,1.039213753E1,1.148828337E1
1.302912184E1,-2.616008043E0,-4.277369022E0,1.051184177E1,1.164638147E1
1.303156663E1,-2.266469479E0,-4.535931110E0,1.060760593E1,1.175724707E1
1.303401225E1,-1.900172472E0,-4.751400471E0,1.076561642E1,1.191993954E1
1.303645783E1,-1.464446425E0,-4.909410954E0,1.100742054E1,1.214126131E1
1.303890267E1,-1.009567738E0,-5.021933556E0,1.118937206E1,1.230614037E1
1.304134746E1,-5.211716294E-1,-5.084179878E0,1.134977722E1,1.244740728E1
1.304379309E1,3.136023879E-3,-5.096150398E0,1.138808250E1,1.247634489E1
1.304623866E1,5.370200872E-1,-5.072209358E0,1.136653614E1,1.245848475E1
1.304868350E1,1.054145455E0,-5.026721954E0,1.128992462E1,1.240328804E1
1.305112830E1,1.509024143E0,-4.986021996E0,1.112233829E1,1.228185566E1
1.305357392E1,1.894474149E0,-4.911804676E0,1.092841625E1,1.213033962E1
1.305601949E1,2.176977634E0,-4.811253071E0,1.070815849E1,1.193951616E1
1.305846434E1,2.325411558E0,-4.727459431E0,1.059803009E1,1.183531383E1
1.306090913E1,2.399628639E0,-4.586207390E0,1.058366489E1,1.178157368E1
1.306335475E1,2.375687599E0,-4.421014786E0,1.061239529E1,1.173934398E1
1.306580033E1,2.236830235E0,-4.234274864E0,1.066506481E1,1.169085542E1
1.306824517E1,2.042908192E0,-4.052323341E0,1.072012901E1,1.164113244E1
1.307068996E1,1.755616307E0,-3.851219416E0,1.077998161E1,1.158110889E1
1.307313559E1,1.458747983E0,-3.616597891E0,1.083265209E1,1.151321316E1
1.307558116E1,1.137938857E0,-3.401128769E0,1.079434586E1,1.137455424E1
1.307802600E1,7.884004116E-1,-3.161719084E0,1.066267109E1,1.114946624E1
1.308047080E1,4.915321171E-1,-2.941461802E0,1.050705433E1,1.092208735E1
1.308291642E1,1.443878412E-1,-2.737963676E0,1.024130917E1,1.060196710E1
1.308536199E1,-2.075446695E-1,-2.563194275E0,1.000189877E1,1.032719800E1
1.308780684E1,-5.307480097E-1,-2.390819073E0,9.855858803E0,1.015557295E1
1.309025163E1,-8.515572548E-1,-2.254355669E0,9.748125076E0,1.004157417E1
1.309269725E1,-1.198701501E0,-2.160985470E0,9.657149315E0,9.968313618E0
1.309514283E1,-1.533875346E0,-2.062827587E0,9.626026154E0,9.963353388E0
1.309758767E1,-1.847502351E0,-2.026916027E0,9.623631477E0,1.000679451E1
1.310003246E1,-2.125217676E0,-1.988610506E0,9.616450310E0,1.004725029E1
1.310247809E1,-2.378992319E0,-1.979034066E0,9.599690437E0,1.008614083E1
1.310492366E1,-2.577702522E0,-1.969457746E0,9.539837837E0,1.007629992E1
1.310736850E1,-2.714166164E0,-2.000581026E0,9.525473595E0,1.010463605E1
1.310981330E1,-2.759654045E0,-2.010157347E0,9.496745110E0,1.009180810E1
1.311225887E1,-2.733318806E0,-2.034098387E0,9.499138832E0,1.009169096E1
1.311470449E1,-2.587278843E0,-2.046068907E0,9.472804070E0,1.003067429E1
1.311714928E1,-2.309563637E0,-2.050857067E0,9.377039909E0,9.872637761E0
1.311959413E1,-1.945660353E0,-2.017339706E0,9.259728432E0,9.674596856E0
1.312203975E1,-1.452475905E0,-2.002975225E0,9.159176826E0,9.487471536E0
1.312448533E1,-9.138038158E-1,-1.955093026E0,9.061018944E0,9.314477465E0
1.312693012E1,-3.583728969E-1,-1.926363826E0,8.946102142E0,9.158168609E0
1.312937491E1,1.970579922E-1,-1.878481984E0,8.831185341E0,9.030911413E0
1.313182054E1,7.165774107E-1,-1.816235304E0,8.725845337E0,8.941620139E0
1.313426616E1,1.185820818E0,-1.758776903E0,8.651627541E0,8.907868786E0
1.313671095E1,1.619152665E0,-1.701318622E0,8.656415939E0,8.969374411E0
1.313915574E1,2.004602432E0,-1.651042581E0,8.716267586E0,9.094926780E0
1.314160137E1,2.294288397E0,-1.624707460E0,8.802455902E0,9.240490435E0
1.314404699E1,2.536092520E0,-1.552884459E0,8.912584305E0,9.395603994E0
1.314649178E1,2.703679323E0,-1.514578938E0,9.041866302E0,9.558199489E0
1.314893658E1,2.849719524E0,-1.454726458E0,9.183117867E0,9.724545449E0
1.315138220E1,2.921542406E0,-1.358962417E0,9.305216789E0,9.847296501E0
1.315382783E1,2.979000568E0,-1.282351375E0,9.420132637E0,9.962819296E0
1.315627262E1,2.983788967E0,-1.208134174E0,9.537444115E0,1.006605310E1
1.315871741E1,2.923936367E0,-1.153069973E0,9.611660957E0,1.011251703E1
1.316116304E1,2.876054525E0,-1.074064732E0,9.635601997E0,1.011286955E1
1.316360861E1,2.847325087E0,-9.783008099E-1,9.626026154E0,1.008586695E1
1.316605345E1,2.806625605E0,-9.016897082E-1,9.645178795E0,1.008561677E1
1.316849824E1,2.758743763E0,-8.490195274E-1,9.623631477E0,1.004717792E1
1.317094387E1,2.682132483E0,-7.843788266E-1,9.626026154E0,1.002344573E1
1.317338944E1,2.617491722E0,-7.460732460E-1,9.616450310E0,9.994198555E0
1.317583428E1,2.512151480E0,-7.173441052E-1,9.568568230E0,9.918819768E0
1.317827908E1,2.413993359E0,-6.910089850E-1,9.513503075E0,9.839288496E0
1.318072470E1,2.301470757E0,-6.838266850E-1,9.470408440E0,9.770006274E0
1.318317027E1,2.258376837E0,-6.598857045E-1,9.458438873E0,9.746680512E0
1.318561512E1,2.188948154E0,-6.598857045E-1,9.482379913E0,9.754100265E0
1.318805991E1,2.212889194E0,-6.598857045E-1,9.573355675E0,9.847916866E0
1.319050554E1,2.212889194E0,-6.455211639E-1,9.685877800E0,9.956395177E0
1.319295111E1,2.282317877E0,-6.143978238E-1,9.815159798E0,1.009573283E1
1.319539595E1,2.366111517E0,-5.952450037E-1,9.915711403E0,1.021147066E1
1.319784074E1,2.509757519E0,-5.521512628E-1,9.994716644E0,1.031979237E1
1.320028637E1,2.634250402E0,-5.521512628E-1,1.004259872E1,1.039701569E1
1.320273194E1,2.773108244E0,-5.617276430E-1,1.006893349E1,1.045892389E1
1.320517678E1,2.933512926E0,-5.114515424E-1,1.004978085E1,1.048165902E1
1.320762158E1,3.117858410E0,-4.755401015E-1,9.977957726E0,1.046455063E1
1.321006720E1,3.275868893E0,-4.611755013E-1,9.927681923E0,1.046436182E1
1.321251277E1,3.419514894E0,-4.180817008E-1,9.846282959E0,1.043154651E1
1.321495762E1,3.539219618E0,-4.061112404E-1,9.827130318E0,1.045291788E1
1.321740241E1,3.615830898E0,-3.797761202E-1,9.810372353E0,1.046240262E1
1.321984804E1,3.668501139E0,-3.606233597E-1,9.817553520E0,1.048676818E1
1.322229361E1,3.678077459E0,-3.271059394E-1,9.831917763E0,1.050246919E1
1.322473845E1,3.656530619E0,-3.007708788E-1,9.855858803E0,1.051658842E1
1.322718324E1,3.603860378E0,-2.792239785E-1,9.906134605E0,1.054501202E1
1.322962887E1,3.527249098E0,-2.744357884E-1,9.886982918E0,1.050091579E1
1.323207444E1,3.436273336E0,-2.911944985E-1,9.894165039E0,1.047794209E1
1.323451929E1,3.378815174E0,-2.744357884E-1,9.882193565E0,1.044746173E1
1.323696408E1,3.302203894E0,-3.079531789E-1,9.853465080E0,1.039664176E1
1.323940970E1,3.251927853E0,-3.007708788E-1,9.781641960E0,1.031242054E1
1.324185527E1,3.213622332E0,-3.079531789E-1,9.750518799E0,1.027106715E1
1.324430012E1,3.218410730E0,-2.792239785E-1,9.707425117E0,1.023084728E1
1.324674491E1,3.242351532E0,-2.935885787E-1,9.652360916E0,1.018661421E1
1.324919054E1,3.297415972E0,-2.624652982E-1,9.606872559E0,1.016040553E1
1.325163611E1,3.354874134E0,-2.385243177E-1,9.549414635E0,1.012439599E1
1.325408095E1,3.417120695E0,-1.930364370E-1,9.477591515E0,1.007664219E1
1.325652574E1,3.467396975E0,-1.188193709E-1,9.429709435E0,1.004770520E1
1.325897132E1,3.465002775E0,-1.044547781E-1,9.518290520E0,1.012990669E1
1.326141694E1,3.438667774E0,-7.093739510E-2,9.793612480E0,1.037999584E1
1.326386173E1,3.352480173E0,-3.023771755E-2,1.021736813E1,1.075335525E1
1.326630652E1,3.199257612E0,-3.742001206E-2,1.059563541E1,1.106815881E1
1.326875215E1,3.069976330E0,-3.502591327E-2,1.076561642E1,1.119484159E1
1.327119777E1,2.859295607E0,-9.009018540E-2,1.061957645E1,1.099814037E1
1.327364257E1,2.631856441E0,-1.355780661E-1,1.032270908E1,1.065379616E1
1.327608736E1,2.354140997E0,-1.930364370E-1,1.004499245E1,1.031896875E1
1.327853298E1,2.059666634E0,-2.696475983E-1,9.894165039E0,1.010986836E1
1.328097861E1,1.738857627E0,-3.438646793E-1,9.812766075E0,9.971571933E0
1.328342340E1,1.398895621E0,-4.300522208E-1,9.824735641E0,9.933140707E0
1.328586819E1,1.094845057E0,-5.138456821E-1,9.889376640E0,9.963056429E0
1.328831382E1,8.003709316E-1,-5.641217828E-1,9.989929199E0,1.003780416E1
1.329075944E1,5.274436474E-1,-6.191860437E-1,1.009287453E1,1.012559649E1
1.329320423E1,2.688809633E-1,-6.479151845E-1,1.010245228E1,1.012677802E1
1.329564902E1,-1.652181149E-3,-6.934030652E-1,1.012399769E1,1.014771599E1
1.329809465E1,-2.195151746E-1,-6.934030652E-1,1.018624496E1,1.021217808E1
1.330054022E1,-4.062548876E-1,-6.814326048E-1,1.024130917E1,1.027199138E1
1.330298507E1,-5.331420898E-1,-6.407328844E-1,1.030595016E1,1.033960289E1
1.330542986E1,-6.073591709E-1,-5.713040233E-1,1.029876804E1,1.033246808E1
1.330787548E1,-6.313001513E-1,-5.114515424E-1,1.035383224E1,1.038566150E1
1.331032106E1,-5.953886509E-1,-4.108994007E-1,1.046635532E1,1.049132593E1
1.331276590E1,-5.475066900E-1,-2.840121984E-1,1.060760593E1,1.062552258E1
1.331521069E1,-4.732896090E-1,-1.762777418E-1,1.061718273E1,1.062918840E1
1.331765632E1,-4.182253778E-1,-6.614919752E-2,1.055972385E1,1.056820969E1
1.332010189E1,-3.392201066E-1,4.158525169E-2,1.044959545E1,1.045518267E1
1.332254673E1,-2.721853256E-1,1.517137885E-1,1.035143757E1,1.035612677E1
1.332499152E1,-1.812095940E-1,2.259308547E-1,1.021018600E1,1.021429292E1
1.332743715E1,-9.262792766E-2,3.169065714E-1,1.008090496E1,1.008631025E1
1.332988272E1,-1.652181149E-3,4.174587727E-1,9.891771317E0,9.900576465E0
1.333232757E1,6.298848987E-2,4.892816544E-1,9.645178795E0,9.657786396E0
1.333477236E1,1.012940705E-1,5.611046553E-1,9.441679955E0,9.458880446E0
1.333721798E1,1.084763408E-1,5.946220756E-1,9.329157829E0,9.348718005E0
1.333966356E1,5.580618978E-2,6.209571362E-1,9.286064148E0,9.306969940E0
1.334210840E1,-9.262792766E-2,6.448981166E-1,9.331551552E0,9.354267896E0
1.334455319E1,-3.440083265E-1,5.778633356E-1,9.441679955E0,9.465600252E0
1.334699882E1,-7.079112530E-1,4.725229740E-1,9.582931519E0,9.620654489E0
1.334944439E1,-1.141243219E0,3.480298519E-1,9.743336678E0,9.816117892E0
1.335188923E1,-1.629639387E0,1.756547838E-1,9.872617722E0,1.000775498E1
1.335433402E1,-2.151552916E0,-1.508530229E-3,1.011681557E1,1.034307205E1
1.335677965E1,-2.675860643E0,-1.690954417E-1,1.042086697E1,1.076026448E1
1.335922522E1,-3.111586571E0,-3.366823196E-1,1.076322269E1,1.120902711E1
1.336167007E1,-3.509006739E0,-4.851164818E-1,1.103614998E1,1.159073219E1
1.336411486E1,-3.822633743E0,-6.120036840E-1,1.131386566E1,1.195786910E1
1.336656048E1,-4.097955227E0,-7.245264053E-1,1.145272255E1,1.218536127E1
1.336900606E1,-4.342153072E0,-8.705663681E-1,1.144554043E1,1.227243149E1
1.337145090E1,-4.576775074E0,-9.759067893E-1,1.133062363E1,1.225896798E1
1.337389569E1,-4.751543999E0,-1.083641171E0,1.121091843E1,1.222440757E1
1.337634126E1,-4.907160282E0,-1.184193254E0,1.101939106E1,1.212062354E1
1.337878689E1,-5.043623924E0,-1.260804415E0,1.075125217E1,1.194224407E1
1.338123168E1,-5.177693367E0,-1.325445056E0,1.045199013E1,1.173922531E1
1.338367647E1,-5.256698608E0,-1.363750696E0,1.027482700E1,1.162173680E1
1.338612210E1,-5.275851250E0,-1.392479777E0,1.027961445E1,1.163804449E1
1.338856772E1,-5.290216446E0,-1.428391337E0,1.043762493E1,1.178858372E1
1.339101251E1,-5.321339130E0,-1.500214338E0,1.074885750E1,1.208739967E1
1.339345731E1,-5.328521729E0,-1.593584180E0,1.106487846E1,1.238402963E1
1.339590293E1,-5.402739048E0,-1.677377582E0,1.129950047E1,1.263653020E1
1.339834856E1,-5.488926411E0,-1.818629503E0,1.147905827E1,1.285319046E1
1.340079335E1,-5.613419533E0,-1.993398666E0,1.158918667E1,1.303047830E1
1.340323814E1,-5.757065296E0,-2.149015188E0,1.171607399E1,1.322983208E1
1.340568376E1,-5.895923138E0,-2.314208031E0,1.178310871E1,1.337756029E1
1.340812934E1,-6.065904140E0,-2.529676914E0,1.185014343E1,1.355065894E1
1.341057418E1,-6.238279343E0,-2.735569239E0,1.190281391E1,1.371409666E1
1.341301897E1,-6.432201385E0,-2.931885481E0,1.198900127E1,1.391780581E1
1.341546460E1,-6.580635548E0,-3.168901443E0,1.203448868E1,1.407748622E1
1.341791017E1,-6.674005508E0,-3.398734808E0,1.207040119E1,1.420522202E1
1.342035501E1,-6.736251831E0,-3.592656851E0,1.204406548E1,1.425986624E1
1.342279981E1,-6.750616550E0,-3.805731535E0,1.194111919E1,1.423533435E1
1.342524543E1,-6.688369751E0,-3.987683058E0,1.173043919E1,1.407974111E1
1.342769100E1,-6.585423470E0,-4.136116982E0,1.145751095E1,1.384737604E1
1.343013585E1,-6.413048267E0,-4.251033783E0,1.114148998E1,1.353998801E1
1.343258064E1,-6.168850422E0,-4.373132706E0,1.076082897E1,1.315197496E1
1.343502626E1,-5.836071014E0,-4.442561150E0,1.036340809E1,1.269631055E1
1.343747184E1,-5.498502731E0,-4.490443230E0,9.939652443E0,1.221451200E1
1.343991668E1,-5.074747562E0,-4.528749466E0,9.523079872E0,1.170263581E1
1.344236147E1,-4.629445076E0,-4.557478428E0,9.092142105E0,1.117449862E1
1.344480710E1,-4.124289989E0,-4.588601112E0,8.668385506E0,1.063982779E1
1.344725267E1,-3.640682220E0,-4.574236870E0,8.261389732E0,1.012070997E1
1.344969751E1,-3.192985773E0,-4.602966309E0,7.899880409E0,9.684553034E0
1.345214231E1,-2.752471924E0,-4.646059990E0,7.579071522E0,9.306143146E0
1.345458793E1,-2.345474720E0,-4.684365273E0,7.363602161E0,9.036988794E0
1.345703350E1,-1.909748793E0,-4.725065231E0,7.133769035E0,8.767214070E0
1.345947835E1,-1.440505505E0,-4.732247353E0,6.970970154E0,8.547727534E0
1.346192314E1,-9.832327366E-1,-4.744217873E0,6.841689110E0,8.383499252E0
1.346436876E1,-5.427185297E-1,-4.729853153E0,6.808171272E0,8.307662146E0
1.346681434E1,-1.405099034E-1,-4.739429951E0,6.970970154E0,8.430679936E0
1.346925918E1,2.257871926E-1,-4.705912113E0,7.176862717E0,8.585100298E0
1.347170397E1,5.657491684E-1,-4.696335793E0,7.512036324E0,8.877293040E0
1.347414960E1,8.769820929E-1,-4.674789429E0,7.868757248E0,9.194568746E0
1.347659517E1,1.046963215E0,-4.643665791E0,8.247024536E0,9.522246460E0
1.347903996E1,1.224126458E0,-4.602966309E0,8.649233818E0,9.873957163E0
1.348148475E1,1.303131700E0,-4.533537388E0,8.996377945E0,1.015804753E1
1.348393038E1,1.355801821E0,-4.473684788E0,9.369856834E0,1.047121155E1
1.348637600E1,1.351013660E0,-4.397073746E0,9.676301956E0,1.071402422E1
1.348882080E1,1.252855539E0,-4.327644825E0,9.949229240E0,1.092178187E1
1.349126559E1,1.142727017E0,-4.246245384E0,1.023173332E1,1.113664185E1
1.349371121E1,1.015839815E0,-4.176816463E0,1.054535961E1,1.138781523E1
1.349615684E1,8.721939325E-1,-4.085840702E0,1.082307529E1,1.160145574E1
1.349860163E1,7.141833305E-1,-4.035564899E0,1.110797310E1,1.183988633E1
1.350104642E1,5.681433678E-1,-3.970924377E0,1.135695934E1,1.204456528E1
1.350349205E1,4.268915355E-1,-3.901495457E0,1.150060463E1,1.215186447E1
1.350593767E1,3.000042439E-1,-3.822490215E0,1.156524563E1,1.218426610E1
1.350838246E1,1.779052317E-1,-3.760243654E0,1.160834026E1,1.220346862E1
1.351082725E1,7.974718511E-2,-3.676450014E0,1.159636879E1,1.216545985E1
1.351327288E1,-2.080495656E-2,-3.609415293E0,1.159397507E1,1.214284026E1
1.351571850E1,-1.093866229E-1,-3.535198212E0,1.156524563E1,1.209398604E1
1.351816330E1,-1.788154840E-1,-3.446616888E0,1.142399406E1,1.193393411E1
1.352060809E1,-2.602148354E-1,-3.381976128E0,1.123007202E1,1.173115476E1
1.352305371E1,-3.679493070E-1,-3.336488008E0,1.100742054E1,1.150786018E1
1.352549928E1,-4.852601290E-1,-3.286211967E0,1.085419846E1,1.135113609E1
1.352794413E1,-6.887584925E-1,-3.233541727E0,1.066267109E1,1.116345534E1
1.353038892E1,-8.922569752E-1,-3.231147766E0,1.050465965E1,1.102652769E1
1.353283454E1,-1.138849020E0,-3.235936165E0,1.031552601E1,1.087098601E1
1.353528012E1,-1.421352744E0,-3.250300646E0,1.014075661E1,1.074335341E1
1.353772496E1,-1.715826869E0,-3.247906685E0,9.946834564E0,1.060341820E1
1.354016975E1,-1.986359954E0,-3.279029846E0,9.738549232E0,1.046599273E1
1.354261538E1,-2.302381039E0,-3.286211967E0,9.508714676E0,1.032064932E1
1.354506095E1,-2.568126202E0,-3.295788527E0,9.300427437E0,1.019585429E1
1.354750580E1,-2.848235607E0,-3.319729567E0,9.075383186E0,1.007450398E1
1.354995059E1,-3.106798410E0,-3.346064568E0,8.886248589E0,9.990683582E0
1.355239621E1,-3.386907816E0,-3.362823248E0,8.661204338E0,9.889195384E0
1.355484178E1,-3.645470619E0,-3.322123528E0,8.450522423E0,9.784543422E0
1.355728663E1,-3.841786623E0,-3.336488008E0,8.263783455E0,9.704720175E0
1.355973142E1,-3.978250265E0,-3.255088806E0,8.043526649E0,9.545700565E0
1.356217704E1,-4.021344185E0,-3.159324884E0,7.844816208E0,9.364490596E0
1.356462262E1,-3.992614746E0,-3.037225723E0,7.667653084E0,9.162893452E0
1.356706746E1,-3.836998701E0,-2.895974159E0,7.399513721E0,8.823946321E0
1.356951225E1,-3.547312498E0,-2.702052116E0,7.128981113E0,8.408738509E0
1.357195788E1,-3.121162891E0,-2.508130074E0,6.803383350E0,7.894200357E0
1.357440345E1,-2.616008043E0,-2.292661190E0,6.520879745E0,7.390647202E0
1.357684830E1,-2.079729795E0,-2.074798107E0,6.300622940E0,6.951828007E0
1.357929309E1,-1.531481266E0,-1.859329104E0,6.183311939E0,6.635954048E0
1.358173871E1,-9.784444571E-1,-1.667801261E0,6.180917740E0,6.476315211E0
1.358418429E1,-4.900483489E-1,-1.500214338E0,6.317381382E0,6.511535761E0
1.358662908E1,-6.868694723E-2,-1.399662256E0,6.619038105E0,6.765754782E0
1.358907387E1,2.545163929E-1,-1.325445056E0,7.085886955E0,7.213277836E0
1.359151949E1,4.867439568E-1,-1.299109936E0,7.610194683E0,7.735610475E0
1.359396512E1,5.825079679E-1,-1.284745455E0,8.172807693E0,8.293652513E0
