"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.476922484E1,4.125774384E0,-2.366878033E0,6.164158821E0,7.785947589E0
2.477162947E1,3.910305262E0,-2.441095352E0,6.135429859E0,7.674173136E0
2.477403468E1,3.711594820E0,-2.496159554E0,6.264711380E0,7.697620236E0
2.477643926E1,3.551190138E0,-2.544041634E0,6.429903984E0,7.773465410E0
2.477884327E1,3.342903614E0,-2.575164795E0,6.420327187E0,7.682908269E0
2.478124801E1,3.153769970E0,-2.599105835E0,6.393992424E0,7.588461984E0
2.478365208E1,2.995759487E0,-2.623046875E0,6.458633423E0,7.587416919E0
2.478605593E1,2.849719524E0,-2.637411356E0,6.595097065E0,7.653244105E0
2.478846056E1,2.741984844E0,-2.625440836E0,6.719589710E0,7.717791546E0
2.479086504E1,2.684526443E0,-2.644593477E0,6.836900711E0,7.806648975E0
2.479326989E1,2.658191442E0,-2.623046875E0,6.896753311E0,7.842930759E0
2.479567432E1,2.684526443E0,-2.620652676E0,6.970970154E0,7.916370858E0
2.479807775E1,2.708467484E0,-2.601499796E0,7.061945915E0,7.998417181E0
2.480048197E1,2.789866924E0,-2.584741116E0,7.184044838E0,8.128637298E0
2.480288614E1,2.909571886E0,-2.517706394E0,7.205591679E0,8.168537537E0
2.480528978E1,2.955059767E0,-2.503341913E0,7.018852234E0,8.016444701E0
2.480769379E1,2.988577127E0,-2.453065872E0,6.693254948E0,7.729733968E0
2.481009796E1,2.981394768E0,-2.503341913E0,6.726772308E0,7.772059005E0
2.481250275E1,2.962241888E0,-2.651775837E0,7.014063835E0,8.062498594E0
2.481490692E1,3.034065008E0,-2.855274439E0,7.373178959E0,8.468878943E0
2.481731051E1,3.180104971E0,-3.013284922E0,7.679623604E0,8.841355798E0
2.481971520E1,3.364450693E0,-3.123413324E0,7.947762489E0,9.178353221E0
2.482211952E1,3.565554857E0,-3.159324884E0,8.318847656E0,9.586330971E0
2.482452332E1,3.752294779E0,-3.195236206E0,8.637263298E0,9.944423955E0
2.482692765E1,3.879182100E0,-3.226359606E0,8.783303261E0,1.012935666E1
2.482933197E1,3.996492624E0,-3.250300646E0,8.785696983E0,1.018454118E1
2.483173655E1,4.034798622E0,-3.250300646E0,8.721056938E0,1.014400751E1
2.483414067E1,4.039586544E0,-3.231147766E0,8.706691742E0,1.012744076E1
2.483654468E1,4.010857582E0,-3.173689365E0,8.642050743E0,1.004212745E1
2.483894963E1,3.852846861E0,-3.070743322E0,8.414611816E0,9.750876140E0
2.484135395E1,3.596678257E0,-2.996526003E0,8.036344528E0,9.300435256E0
2.484375765E1,3.194469690E0,-2.874427080E0,7.715534687E0,8.831559497E0
2.484616161E1,2.730014324E0,-2.723598719E0,7.672441483E0,8.587044107E0
2.484856567E1,2.212889194E0,-2.584741116E0,7.919033051E0,8.619097962E0
2.485096994E1,1.724493027E0,-2.436307192E0,8.369123459E0,8.885476712E0
2.485337400E1,1.221732259E0,-2.299843311E0,8.867096901E0,9.241607891E0
2.485577786E1,7.285479307E-1,-2.213655710E0,9.230999947E0,9.520630951E0
2.485818244E1,2.521222830E-1,-2.134650469E0,9.209452629E0,9.456971820E0
2.486058671E1,-2.889440358E-1,-2.084374666E0,9.080170631E0,9.320815689E0
2.486299067E1,-8.635277748E-1,-2.065221786E0,8.869490623E0,9.147605433E0
2.486539494E1,-1.462052345E0,-2.093950987E0,8.486434937E0,8.862381493E0
2.486779916E1,-2.130006075E0,-2.120285988E0,8.060285568E0,8.602368394E0
2.487020379E1,-2.764442444E0,-2.158591509E0,7.849604607E0,8.597554990E0
2.487260822E1,-3.374937296E0,-2.146620989E0,7.887909889E0,8.844054830E0
2.487501218E1,-3.884880304E0,-2.129862547E0,7.952550888E0,9.103388110E0
2.487741708E1,-4.294270992E0,-2.113103628E0,7.935791969E0,9.267295424E0
2.487982150E1,-4.610292435E0,-2.086768627E0,7.816087246E0,9.311316742E0
2.488222536E1,-4.864066124E0,-2.024522066E0,7.619771004E0,9.263840403E0
2.488462963E1,-4.993347645E0,-1.983822227E0,7.332479477E0,9.090342491E0
2.488703385E1,-5.036441803E0,-1.964669466E0,7.064340591E0,8.895537091E0
2.488943843E1,-5.069958687E0,-1.933546185E0,6.994911194E0,8.852788518E0
2.489184265E1,-4.990953922E0,-1.923969865E0,7.157710075E0,8.935552284E0
2.489424614E1,-4.899977684E0,-1.921575665E0,7.464154243E0,9.133226862E0
2.489665056E1,-4.691691399E0,-1.923969865E0,7.696382523E0,9.216720249E0
2.489905510E1,-4.428340912E0,-1.919181585E0,7.770599365E0,9.147440936E0
2.490145921E1,-4.069225788E0,-1.926363826E0,7.672441483E0,8.895832418E0
2.490386333E1,-3.705322981E0,-1.983822227E0,7.519218922E0,8.614152437E0
2.490626739E1,-3.298326254E0,-2.024522066E0,7.476124763E0,8.418437334E0
2.490867218E1,-2.884147167E0,-2.103527308E0,7.564706802E0,8.364682960E0
2.491107650E1,-2.493909121E0,-2.182532549E0,7.818481445E0,8.491859816E0
2.491348036E1,-2.086912155E0,-2.287872791E0,8.179990768E0,8.746531497E0
2.491588504E1,-1.715826869E0,-2.388425112E0,8.383488655E0,8.884341190E0
2.491828937E1,-1.363894343E0,-2.503341913E0,8.402641296E0,8.873066509E0
2.492069317E1,-1.090967178E0,-2.639805317E0,8.472069740E0,8.940623422E0
2.492309744E1,-8.324043751E-1,-2.773874998E0,8.632474899E0,9.105322753E0
2.492550182E1,-6.121473312E-1,-2.912732601E0,8.912584305E0,9.396429883E0
2.492790640E1,-4.230135679E-1,-3.053984642E0,9.238182068E0,9.739084690E0
2.493031036E1,-2.626089454E-1,-3.161719084E0,9.479986191E0,9.996777941E0
2.493271385E1,-6.389874220E-2,-3.283818007E0,9.673908234E0,1.021626371E1
2.493511812E1,8.932358027E-2,-3.374793768E0,9.688271523E0,1.025962069E1
2.493752208E1,2.545163929E-1,-3.453799009E0,9.628419876E0,1.023230060E1
2.493992583E1,3.933741152E-1,-3.501681089E0,9.575750351E0,1.020350471E1
2.494233036E1,5.178672075E-1,-3.556745291E0,9.468014717E0,1.012728622E1
2.494473499E1,6.495426893E-1,-3.568715811E0,9.415345192E0,1.008991394E1
2.494713978E1,7.740358114E-1,-3.551957130E0,9.597296715E0,1.026273039E1
2.494954416E1,9.176818132E-1,-3.532804251E0,9.829524040E0,1.048534161E1
2.495194796E1,1.030204415E0,-3.492104530E0,1.006414604E1,1.070248339E1
2.495435265E1,1.183426738E0,-3.413099289E0,1.027482700E1,1.089136426E1
2.495675713E1,1.336649060E0,-3.338882208E0,1.042804909E1,1.103081923E1
2.495916135E1,1.511418343E0,-3.247906685E0,1.043523121E1,1.103301109E1
2.496156598E1,1.705340266E0,-3.180871725E0,1.042565441E1,1.103269687E1
2.496397041E1,1.942355990E0,-3.094684124E0,1.043283653E1,1.105413473E1
2.496637530E1,2.203312635E0,-3.010890722E0,1.040889549E1,1.105735750E1
2.496877994E1,2.514545441E0,-2.965402842E0,1.032989120E1,1.103735499E1
2.497118405E1,2.809019566E0,-2.953432322E0,1.008090496E1,1.087372973E1
2.497358890E1,3.153769970E0,-2.936673641E0,9.717001915E0,1.062969629E1
2.497599317E1,3.476973057E0,-2.967797041E0,9.379433632E0,1.043412364E1
2.497839697E1,3.792994261E0,-2.989343882E0,9.168752670E0,1.036286678E1
2.498080150E1,4.097044945E0,-3.037225723E0,9.144811630E0,1.047082123E1
2.498320572E1,4.391519070E0,-3.065955162E0,9.307610512E0,1.073858157E1
2.498560994E1,4.662052155E0,-3.130595684E0,9.542231560E0,1.107201620E1
2.498801400E1,4.954132080E0,-3.173689365E0,9.800794601E0,1.143115496E1
2.499041765E1,5.205512524E0,-3.209600925E0,1.006893349E1,1.178059083E1
2.499282187E1,5.430558205E0,-3.219177246E0,1.031552601E1,1.209397128E1
2.499522572E1,5.648421288E0,-3.252694845E0,1.049987221E1,1.235847900E1
2.499762947E1,5.859101772E0,-3.276635647E0,1.064830589E1,1.258776522E1
2.500003358E1,6.029082775E0,-3.271847486E0,1.079913425E1,1.279359706E1
2.500243775E1,6.249339581E0,-3.255088806E0,1.087574482E1,1.295884538E1
2.500484275E1,6.416926861E0,-3.235936165E0,1.089489746E1,1.305170578E1
2.500724749E1,6.613242626E0,-3.240724325E0,1.096672058E1,1.321008071E1
2.500965155E1,6.859835148E0,-3.171295404E0,1.104093742E1,1.337971420E1
2.501205629E1,7.092062473E0,-3.135383844E0,1.109121418E1,1.353303417E1
2.501446103E1,7.362595558E0,-3.073137283E0,1.109360790E1,1.366455716E1
2.501686556E1,7.604399681E0,-3.001314402E0,1.108403206E1,1.377281922E1
2.501927036E1,7.874932766E0,-2.924703121E0,1.100981522E1,1.384862757E1
2.502167494E1,8.143072128E0,-2.857668400E0,1.098108578E1,1.396639314E1
2.502407989E1,8.418393135E0,-2.769086838E0,1.088771629E1,1.403850245E1
2.502648437E1,8.669773102E0,-2.670928717E0,1.086377525E1,1.415346030E1
2.502888832E1,8.863695145E0,-2.556012154E0,1.084941006E1,1.424106697E1
2.503129322E1,9.014523506E0,-2.441095352E0,1.089011002E1,1.434625654E1
2.503369775E1,9.127045631E0,-2.323784351E0,1.093080997E1,1.442863619E1
2.503610208E1,9.165351868E0,-2.213655710E0,1.094996262E1,1.445010823E1
2.503850661E1,9.148592949E0,-2.110709667E0,1.098347950E1,1.444952145E1
2.504091077E1,9.033676147E0,-2.000581026E0,1.104572582E1,1.440894473E1
2.504331567E1,8.897212982E0,-1.866511464E0,1.115824890E1,1.439273367E1
2.504572015E1,8.712866783E0,-1.713289022E0,1.126837826E1,1.434662871E1
2.504812390E1,8.463880539E0,-1.579219580E0,1.137850571E1,1.426890326E1
2.505052859E1,8.193347931E0,-1.473879218E0,1.144075298E1,1.414899640E1
2.505293327E1,7.925209522E0,-1.349386096E0,1.140962887E1,1.395741451E1
2.505533754E1,7.666646004E0,-1.227287054E0,1.133301830E1,1.373757614E1
2.505774218E1,7.417660236E0,-1.117158413E0,1.120134258E1,1.348109053E1
2.506014640E1,7.199797153E0,-1.016606331E0,1.105051517E1,1.322816893E1
2.506255088E1,7.020239830E0,-9.376011491E-1,1.088053417E1,1.298263791E1
2.506495536E1,6.838288307E0,-8.657782078E-1,1.074646378E1,1.276707651E1
2.506735952E1,6.677883625E0,-8.035316467E-1,1.054535961E1,1.250777367E1
2.506976416E1,6.560572624E0,-7.460732460E-1,1.032270908E1,1.225381823E1
2.507216822E1,6.455232143E0,-7.293145657E-1,1.003062916E1,1.195054154E1
2.507457176E1,6.313980579E0,-7.173441052E-1,9.717001915E0,1.161038585E1
2.507697556E1,6.223004818E0,-7.173441052E-1,9.384222031E0,1.128290719E1
2.507937978E1,6.132029057E0,-7.556496263E-1,9.123265266E0,1.101847339E1
2.508178463E1,6.017112255E0,-7.963493466E-1,8.893431664E0,1.076721593E1
2.508418869E1,5.916560173E0,-8.514135480E-1,8.718662262E0,1.057098202E1
2.508659249E1,5.799249172E0,-9.328129292E-1,8.524740219E0,1.035242130E1
2.508899723E1,5.693908691E0,-1.019000530E0,8.330818176E0,1.014206536E1
2.509140155E1,5.590962887E0,-1.119552612E0,8.136896133E0,9.935861449E0
2.509380562E1,5.480834007E0,-1.248834014E0,7.952550888E0,9.738695674E0
2.509621015E1,5.377887726E0,-1.380509377E0,7.861574650E0,9.624543548E0
2.509861484E1,5.286911964E0,-1.481061459E0,7.780175686E0,9.522400688E0
2.510101958E1,5.224665642E0,-1.598372340E0,7.679623604E0,9.424889596E0
2.510342348E1,5.138478279E0,-1.720471382E0,7.586253643E0,9.322833536E0
2.510582723E1,5.057078838E0,-1.847358584E0,7.375572681E0,9.131585432E0
2.510823197E1,4.980467796E0,-1.952698946E0,7.169680595E0,8.945524718E0
2.511063619E1,4.867944717E0,-2.034098387E0,6.954211235E0,8.729003146E0
2.511303999E1,4.741057873E0,-2.105921507E0,6.839294910E0,8.584200022E0
2.511544421E1,4.623746872E0,-2.199291229E0,6.911118031E0,8.601131872E0
2.511784838E1,4.513617992E0,-2.235202789E0,7.196015358E0,8.783593565E0
2.512025327E1,4.417854309E0,-2.280690670E0,7.440213680E0,8.948506369E0
2.512265770E1,4.312514305E0,-2.326178551E0,7.442607880E0,8.910740616E0
2.512506140E1,4.166473866E0,-2.342936993E0,7.291779518E0,8.718882197E0
2.512746598E1,4.051557064E0,-2.381242752E0,7.212774277E0,8.608690055E0
2.512987046E1,3.958187342E0,-2.378848553E0,7.397119999E0,8.720295393E0
2.513227463E1,3.867211580E0,-2.383636713E0,7.708353043E0,8.947388223E0
2.513467905E1,3.816935062E0,-2.402789593E0,7.899880409E0,9.096730269E0
2.513708333E1,3.790600061E0,-2.419548273E0,7.923821449E0,9.110971904E0
2.513948801E1,3.802570581E0,-2.438701153E0,7.808904648E0,9.021407769E0
2.514189218E1,3.819329500E0,-2.491371393E0,7.744264603E0,8.987093161E0
2.514429593E1,3.905516863E0,-2.544041634E0,7.662864685E0,8.969097222E0
2.514670025E1,3.989310503E0,-2.570376635E0,7.588647842E0,8.950363703E0
2.514910426E1,4.094651222E0,-2.618258476E0,7.387543201E0,8.842920368E0
2.515150806E1,4.130562782E0,-2.678111076E0,7.140951157E0,8.673350636E0
2.515391197E1,4.113803864E0,-2.718810558E0,6.836900711E0,8.429621843E0
2.515631588E1,3.996492624E0,-2.790633678E0,6.446662903E0,8.082020305E0
2.515872030E1,3.757082701E0,-2.862456560E0,6.188099861E0,7.784722723E0
2.516112426E1,3.443455935E0,-2.996526003E0,6.642978668E0,8.060131664E0
2.516352812E1,3.199257612E0,-3.202418566E0,7.430637360E0,8.700868089E0
2.516593291E1,3.074764729E0,-3.439434290E0,8.120138168E0,9.339193233E0
2.516833692E1,3.110676050E0,-3.590262651E0,8.548681259E0,9.779889706E0
2.517074041E1,3.247139692E0,-3.654903412E0,8.747391701E0,1.002093293E1
2.517314478E1,3.385997534E0,-3.654903412E0,8.795273781E0,1.010841922E1
2.517554958E1,3.555978298E0,-3.595050812E0,8.610927582E0,9.985862297E0
2.517795473E1,3.668501139E0,-3.523227930E0,8.299695015E0,9.734267974E0
2.518035926E1,3.752294779E0,-3.396340609E0,7.986068726E0,9.454741632E0
2.518276332E1,3.773841381E0,-3.310153008E0,7.693987846E0,9.186753544E0
2.518516822E1,3.670895100E0,-3.183265924E0,7.526401520E0,8.958536299E0
2.518757270E1,3.522461176E0,-3.013284922E0,7.543159962E0,8.853636595E0
2.518997666E1,3.295021772E0,-2.869638920E0,7.727505207E0,8.877293097E0
2.519238103E1,3.026882648E0,-2.702052116E0,8.050708771E0,9.015376638E0
2.519478546E1,2.765925884E0,-2.558406115E0,8.357153893E0,9.167213809E0
2.519719015E1,2.378081799E0,-2.398001671E0,8.670781136E0,9.305274341E0
2.519959458E1,1.997420192E0,-2.316601992E0,8.917372704E0,9.427399861E0
2.520199859E1,1.554512024E0,-2.242385149E0,8.943707466E0,9.350652492E0
2.520440343E1,1.058933496E0,-2.201685429E0,8.744997978E0,9.079853992E0
2.520680775E1,5.154731274E-1,-2.194503069E0,8.701904297E0,8.989143155E0
2.520921140E1,-4.714005440E-2,-2.194503069E0,7.696382523E0,8.003272446E0
2.521161567E1,-7.007290125E-1,-2.228020430E0,8.426582336E0,8.744277332E0
2.521401994E1,-1.248977542E0,-2.235202789E0,8.124925613E0,8.518831647E0
2.521642458E1,-1.869049191E0,-2.223232269E0,7.442607880E0,7.989275227E0
2.521882905E1,-2.438844919E0,-2.278296471E0,8.608533859E0,9.232846503E0
2.522123332E1,-2.884147167E0,-2.235202789E0,7.387543201E0,8.239552836E0
2.522363807E1,-3.379725695E0,-2.323784351E0,8.141684532E0,9.116443742E0
2.522604202E1,-3.717293501E0,-2.314208031E0,8.007615089E0,9.126649396E0
2.522844567E1,-4.026132107E0,-2.338149071E0,7.385149479E0,8.730241328E0
2.523084994E1,-4.275118351E0,-2.417154312E0,8.438552856E0,9.763628741E0
2.523325390E1,-4.382853031E0,-2.419548273E0,7.358814240E0,8.900323677E0
2.523565780E1,-4.524104118E0,-2.527282715E0,8.378700256E0,9.851766034E0
2.523806166E1,-4.502557755E0,-2.539253235E0,8.285330772E0,9.765630514E0
2.524046530E1,-4.387640953E0,-2.591923475E0,7.823269367E0,9.336648436E0
2.524286947E1,-4.200901508E0,-2.673322916E0,8.735421181E0,1.005493969E1
2.524527327E1,-3.858545303E0,-2.651775837E0,7.421061039E0,8.774533258E0
2.524767682E1,-3.525765657E0,-2.771480799E0,8.278148651E0,9.414875165E0
2.525008077E1,-3.027793169E0,-2.764298677E0,7.887909889E0,8.889769461E0
2.525248484E1,-2.594461441E0,-2.843303919E0,7.612588882E0,8.530364402E0
2.525488978E1,-2.108459234E0,-2.946249962E0,8.701904297E0,9.425981518E0
2.525729432E1,-1.567392707E0,-2.948644161E0,7.492883682E0,8.203324214E0
2.525969817E1,-1.129272699E0,-3.075531244E0,8.723450661E0,9.318408700E0
2.526210265E1,-5.858122706E-1,-3.097078323E0,8.361942291E0,8.936282731E0
2.526450692E1,-1.931800842E-1,-3.173689365E0,8.282936096E0,8.872240591E0
2.526691088E1,2.018462121E-1,-3.245512247E0,9.161570549E0,9.721546511E0
2.526931494E1,5.489904881E-1,-3.283818007E0,7.928609848E0,8.599285167E0
2.527171916E1,7.812181711E-1,-3.401128769E0,9.343522072E0,9.973935203E0
2.527412395E1,1.113997936E0,-3.441828489E0,8.797667503E0,9.512419684E0
2.527652801E1,1.264826059E0,-3.518439531E0,8.979619026E0,9.726909044E0
2.527893140E1,1.470718503E0,-3.554351091E0,9.872617722E0,1.059551817E1
2.528133567E1,1.650276065E0,-3.532804251E0,8.699509621E0,9.533393132E0
2.528374004E1,1.698157907E0,-3.585474253E0,1.008808708E1,1.084015068E1
2.528614411E1,1.837015748E0,-3.511257410E0,9.269305229E0,1.008085189E1
2.528854832E1,1.841803908E0,-3.523227930E0,9.556596756E0,1.035055159E1
2.529095223E1,1.913626790E0,-3.449010849E0,1.029397869E1,1.102377615E1
2.529335666E1,1.959114671E0,-3.341276407E0,9.147206306E0,9.933460703E0
2.529576083E1,1.899262309E0,-3.283818007E0,1.047353649E1,1.113937272E1
2.529816478E1,1.935173869E0,-3.118625164E0,9.319581032E0,1.001625236E1
2.530056952E1,1.906444430E0,-3.030043602E0,9.594902992E0,1.024098911E1
2.530297369E1,1.920809150E0,-2.888791561E0,1.010723972E1,1.068601513E1
2.530537749E1,1.971085191E0,-2.723598719E0,9.017925262E0,9.624247651E0
2.530778161E1,1.978267550E0,-2.618258476E0,1.053338909E1,1.103272884E1
2.531018556E1,2.105154753E0,-2.508130074E0,9.271698952E0,9.832944343E0
2.531258994E1,2.244012356E0,-2.374060631E0,9.728971481E0,1.026277942E1
2.531499416E1,2.464269400E0,-2.239990711E0,9.532655716E0,1.009760898E1
2.531739796E1,2.710861683E0,-2.153803349E0,9.468014717E0,1.008121732E1
2.531980265E1,3.024488688E0,-2.086768627E0,9.089747429E0,9.804368590E0
2.532220687E1,3.342903614E0,-2.041280746E0,8.869490623E0,9.695859713E0
2.532461046E1,3.661319017E0,-2.024522066E0,8.598958015E0,9.562741526E0
2.532701452E1,3.984522104E0,-2.010157347E0,8.472069740E0,9.575652178E0
2.532941859E1,4.276602745E0,-2.022127867E0,8.405035973E0,9.644841204E0
2.533182301E1,4.554317474E0,-2.058039427E0,8.400246620E0,9.774532072E0
2.533422697E1,4.860762596E0,-2.058039427E0,8.440946579E0,9.955506941E0
2.533663046E1,5.162419319E0,-2.067615747E0,8.570227623E0,1.021637948E1
2.533903478E1,5.473651886E0,-2.101133108E0,8.692326546E0,1.048485413E1
2.534143874E1,5.787278652E0,-2.108315468E0,8.812031746E0,1.075125536E1
2.534384234E1,6.069782257E0,-2.093950987E0,8.953284264E0,1.101763071E1
2.534624635E1,6.400167942E0,-2.086768627E0,9.082565308E0,1.130529723E1
2.534865041E1,6.732947826E0,-2.086768627E0,9.166358948E0,1.156327489E1
2.535105478E1,7.056151390E0,-2.058039427E0,9.221423149E0,1.179234682E1
2.535345864E1,7.386536598E0,-2.041280746E0,9.223816872E0,1.199193678E1
2.535586228E1,7.731287003E0,-2.031704187E0,9.185511589E0,1.217679119E1
2.535826697E1,8.090401649E0,-2.038886547E0,9.120870590E0,1.236130808E1
2.536067093E1,8.425574303E0,-2.002975225E0,8.989195824E0,1.248230162E1
2.536307437E1,8.753566742E0,-2.007763147E0,8.871885300E0,1.262404025E1
2.536547858E1,9.031281471E0,-2.007763147E0,8.819214821E0,1.278177249E1
2.536788306E1,9.306603432E0,-1.993398666E0,8.754573822E0,1.293170787E1
2.537028791E1,9.538830757E0,-1.967063546E0,8.615715981E0,1.300343005E1
2.537269234E1,9.759087563E0,-2.000581026E0,8.555864334E0,1.313182885E1
2.537509640E1,9.967374802E0,-1.971851707E0,8.510375977E0,1.325380168E1
2.537750083E1,1.013974953E1,-1.926363826E0,8.541499138E0,1.339711184E1
2.537990484E1,1.023790741E1,-1.928757906E0,8.716267586E0,1.358337866E1
2.538230905E1,1.034564304E1,-1.878481984E0,9.005953789E0,1.384442950E1
2.538471374E1,1.036000633E1,-1.883270025E0,9.307610512E0,1.405375575E1
2.538711796E1,1.034803677E1,-1.840176344E0,9.391404152E0,1.409491347E1
2.538952275E1,1.028100204E1,-1.801870704E0,9.384222031E0,1.403600243E1
2.539192697E1,1.018284321E1,-1.804264784E0,9.300427437E0,1.390840098E1
2.539433025E1,1.004877377E1,-1.773141623E0,9.281275749E0,1.379362044E1
2.539673426E1,9.909916878E0,-1.720471382E0,9.290851593E0,1.369256724E1
2.539913812E1,9.759087563E0,-1.682165861E0,9.247757912E0,1.354955713E1
2.540154182E1,9.560378075E0,-1.651042581E0,9.250151634E0,1.340492730E1
2.540394582E1,9.328150749E0,-1.615131140E0,9.300427437E0,1.327105857E1
2.540634968E1,9.083952904E0,-1.581613660E0,9.391404152E0,1.316123756E1
2.540875411E1,8.811024666E0,-1.579219580E0,9.547020912E0,1.308715777E1
2.541115838E1,8.518944740E0,-1.562460780E0,9.733759880E0,1.302918971E1
2.541356234E1,8.207712173E0,-1.567249060E0,9.836707115E0,1.290672753E1
2.541596692E1,7.874932766E0,-1.584007740E0,9.779248238E0,1.265532863E1
2.541837072E1,7.590034962E0,-1.607948661E0,9.640391350E0,1.237462222E1
2.542077432E1,7.317107677E0,-1.622313380E0,9.410556793E0,1.203040085E1
2.542317853E1,7.166279793E0,-1.643860221E0,9.144811630E0,1.173394317E1
2.542558254E1,7.053757191E0,-1.646254301E0,8.910189629E0,1.148290568E1
2.542798687E1,6.929263592E0,-1.689348102E0,8.697115898E0,1.124759600E1
2.543039098E1,6.835894108E0,-1.744412303E0,8.572622299E0,1.110235451E1
2.543279484E1,6.735341549E0,-1.809053063E0,8.555864334E0,1.103812997E1
2.543519932E1,6.670701027E0,-1.883270025E0,8.618109703E0,1.105969136E1
2.543760312E1,6.606060505E0,-1.986216307E0,8.570227623E0,1.100154044E1
2.544000671E1,6.550996304E0,-2.081980467E0,8.388277054E0,1.084497059E1
2.544241067E1,6.531843662E0,-2.170562029E0,8.177596092E0,1.068875105E1
2.544481473E1,6.531843662E0,-2.283084869E0,7.957339287E0,1.054498491E1
2.544721947E1,6.570148945E0,-2.390819073E0,7.696382523E0,1.039794099E1
2.544962379E1,6.584513664E0,-2.474612474E0,7.435425282E0,1.023548124E1
2.545202744E1,6.653942585E0,-2.567982674E0,7.174468994E0,1.011644662E1
2.545443166E1,6.658730507E0,-2.663746357E0,6.990122795E0,1.001479173E1
2.545683551E1,6.685065746E0,-2.771480799E0,6.803383350E0,9.932634840E0
2.545923911E1,6.713795185E0,-2.855274439E0,6.647767067E0,9.870179577E0
2.546164343E1,6.673095226E0,-2.941461802E0,6.547214985E0,9.800429658E0
2.546404796E1,6.632395744E0,-3.020467043E0,6.444268227E0,9.728334258E0
2.546645280E1,6.555784702E0,-3.113837004E0,6.338928223E0,9.636197640E0
2.546885682E1,6.428897381E0,-3.168901443E0,6.212040901E0,9.484835795E0
2.547126020E1,6.239763260E0,-3.231147766E0,6.123459339E0,9.320499756E0
2.547366452E1,6.005141735E0,-3.257482767E0,6.003754616E0,9.094943140E0
2.547606858E1,5.753761292E0,-3.267059326E0,6.046848297E0,8.963471424E0
2.547847234E1,5.502381325E0,-3.283818007E0,6.283864021E0,8.974776208E0
2.548087666E1,5.253394604E0,-3.255088806E0,6.463421345E0,8.942570854E0
2.548328098E1,4.994832039E0,-3.257482767E0,6.578337669E0,8.878855082E0
2.548568556E1,4.753028393E0,-3.219177246E0,6.559185505E0,8.716495599E0
2.548808968E1,4.504041672E0,-3.200024605E0,6.542426586E0,8.563287598E0
2.549049338E1,4.259843826E0,-3.166507006E0,6.571156025E0,8.447078048E0
2.549289770E1,4.063527584E0,-3.183265924E0,6.621431828E0,8.395760705E0
2.549530182E1,3.871999502E0,-3.185659885E0,6.777048588E0,8.430254837E0
2.549770593E1,3.745112181E0,-3.204812765E0,7.030822754E0,8.586568506E0
2.550011041E1,3.680471659E0,-3.228753805E0,7.215168476E0,8.719482720E0
2.550251504E1,3.663712978E0,-3.262271166E0,7.277414799E0,8.776444160E0
2.550491984E1,3.781023741E0,-3.317335367E0,7.236715317E0,8.813109726E0
2.550732395E1,3.943822622E0,-3.329305887E0,7.131374836E0,8.803097274E0
2.550972765E1,4.142532825E0,-3.343670607E0,6.968576431E0,8.769365360E0
2.551213234E1,4.381942749E0,-3.370005608E0,6.882388592E0,8.827549648E0
2.551453666E1,4.575864792E0,-3.405917168E0,6.829718590E0,8.898531697E0
2.551694067E1,4.712327957E0,-3.413099289E0,6.779442310E0,8.933986768E0
2.551934499E1,4.820062637E0,-3.396340609E0,6.757895470E0,8.968683545E0
2.552174921E1,4.834427834E0,-3.374793768E0,6.712407589E0,8.934055132E0
2.552415379E1,4.731481075E0,-3.307759047E0,6.559185505E0,8.737911510E0
2.552655791E1,4.446583748E0,-3.192842245E0,6.288652420E0,8.337475511E0
2.552896171E1,4.032403946E0,-3.051590443E0,6.164158821E0,7.973038303E0
2.553136614E1,3.443455935E0,-2.888791561E0,6.164158821E0,7.628850466E0
2.553377010E1,2.775502205E0,-2.728387117E0,6.212040901E0,7.330549837E0
2.553617395E1,2.026149511E0,-2.567982674E0,6.228799820E0,7.035464736E0
2.553857827E1,1.283978939E0,-2.352513552E0,6.204858780E0,6.758934413E0
2.554098254E1,5.418082476E-1,-2.189714909E0,6.183311939E0,6.581926321E0
2.554338723E1,-1.261453182E-1,-2.038886547E0,6.247952461E0,6.573422317E0
2.554579155E1,-6.935467720E-1,-1.964669466E0,6.547214985E0,6.870731933E0
2.554819536E1,-1.138849020E0,-1.885664225E0,6.990122795E0,7.329019262E0
2.555059984E1,-1.469234705E0,-1.919181585E0,7.547947884E0,7.925492151E0
2.555300379E1,-1.703856349E0,-1.933546185E0,8.093802452E0,8.494195986E0
2.555540739E1,-1.833137751E0,-1.998186827E0,8.531923294E0,8.952477853E0
2.555781161E1,-1.835531831E0,-2.074798107E0,8.838366508E0,9.262326210E0
2.556021593E1,-1.768496990E0,-2.220838070E0,9.226210594E0,9.653116868E0
2.556262057E1,-1.538663626E0,-2.364484072E0,9.702636719E0,1.010442626E1
2.556502484E1,-1.174760580E0,-2.498553514E0,9.791218758E0,1.017304265E1
2.556742869E1,-7.318522930E-1,-2.565588236E0,9.381828308E0,9.753796860E0
2.556983322E1,-2.482443452E-1,-2.589529276E0,8.876672745E0,9.250005737E0
2.557223734E1,2.832455635E-1,-2.556012154E0,8.608533859E0,8.984446638E0
2.557464124E1,7.572771311E-1,-2.551223755E0,8.448128700E0,8.857374884E0
2.557704567E1,1.224126458E0,-2.560800076E0,8.311665535E0,8.782936102E0
