"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.685590240E-1,9.251538277E0,-1.682165861E0,-1.650179148E0,9.546922734E0
1.709630860E-1,9.184504509E0,-1.708500981E0,-1.726790428E0,9.500310724E0
1.733669930E-1,9.098317146E0,-1.730047822E0,-1.839313030E0,9.442219696E0
1.757703260E-1,8.990582466E0,-1.732441783E0,-1.963806152E0,9.364211778E0
1.781743890E-1,8.933123589E0,-1.765959263E0,-1.942259312E0,9.310836719E0
1.805781390E-1,8.873271942E0,-1.737230062E0,-2.583877563E0,9.403687921E0
1.829813680E-1,8.708078384E0,-1.749200583E0,-1.865648150E0,9.075845682E0
1.853850660E-1,8.633861542E0,-1.756382823E0,-2.054781914E0,9.047130731E0
1.877888160E-1,8.552462578E0,-1.756382823E0,-2.837652206E0,9.180510161E0
1.901928260E-1,8.380087852E0,-1.782717943E0,-1.848889351E0,8.764835852E0
1.925964200E-1,8.344175339E0,-1.718077302E0,-3.105791092E0,9.067689342E0
1.949998050E-1,8.246017456E0,-1.732441783E0,-2.610212803E0,8.821075291E0
1.974041800E-1,8.234047890E0,-1.679771662E0,-2.737100124E0,8.838149952E0
1.998083470E-1,8.284323692E0,-1.634283781E0,-3.390688896E0,9.099322706E0
2.022119410E-1,8.325022697E0,-1.631889701E0,-2.354044437E0,8.804010002E0
2.046155340E-1,8.475851059E0,-1.543308139E0,-3.397871017E0,9.261067899E0
2.070195450E-1,8.521338463E0,-1.572037220E0,-2.641335964E0,9.058761830E0
2.094240760E-1,8.686532021E0,-1.526549339E0,-2.770617485E0,9.244593700E0
2.118278260E-1,8.794266701E0,-1.471485138E0,-3.306895733E0,9.509992361E0
2.142312640E-1,8.897212982E0,-1.483455539E0,-2.334891319E0,9.317336350E0
2.166353780E-1,9.016917229E0,-1.425997257E0,-3.529546738E0,9.787541298E0
2.190388160E-1,9.050435066E0,-1.459514618E0,-2.667671204E0,9.547618942E0
2.214420970E-1,9.148592949E0,-1.440361857E0,-2.945386410E0,9.718369016E0
2.238460030E-1,9.182110786E0,-1.466696978E0,-3.345201015E0,9.881939504E0
2.262498050E-1,9.215627670E0,-1.524155378E0,-2.272644520E0,9.613311401E0
2.286542840E-1,9.337726593E0,-1.519367099E0,-3.347595215E0,1.003533796E1
2.310586590E-1,9.371243477E0,-1.612736940E0,-2.203216076E0,9.760905994E0
2.334627740E-1,9.483766556E0,-1.612736940E0,-2.507266521E0,9.941284320E0
2.358677740E-1,9.512495995E0,-1.665407062E0,-2.715553284E0,1.003171921E1
2.382723570E-1,9.531648636E0,-1.734835982E0,-1.700455308E0,9.836337218E0
2.406765760E-1,9.584319115E0,-1.742018342E0,-2.887928486E0,1.016041002E1
2.430812640E-1,9.526860237E0,-1.854540944E0,-1.662149668E0,9.846985813E0
2.454858990E-1,9.541224480E0,-1.835388064E0,-2.236733437E0,9.970285371E0
2.478908990E-1,9.488554955E0,-1.897634745E0,-2.294191837E0,9.944697529E0
2.502954820E-1,9.399973869E0,-1.957487226E0,-1.449074864E0,9.710359568E0
2.526994930E-1,9.392790794E0,-1.957487226E0,-2.689218044E0,9.964344877E0
2.551042320E-1,9.246750832E0,-2.029310226E0,-1.456257105E0,9.578161916E0
2.575084510E-1,9.249144554E0,-2.017339706E0,-2.272644520E0,9.735566115E0
2.599122530E-1,9.174927711E0,-2.043674707E0,-2.234339237E0,9.661686015E0
2.623164720E-1,9.098317146E0,-2.060433626E0,-1.566385746E0,9.459298385E0
2.647206390E-1,9.105498314E0,-2.019733667E0,-2.768223286E0,9.728950806E0
2.671253260E-1,9.002552986E0,-2.081980467E0,-1.547232985E0,9.368806372E0
2.695296490E-1,9.033676147E0,-2.007763147E0,-2.519237041E0,9.590879671E0
2.719335550E-1,8.992977142E0,-2.034098387E0,-2.375590801E0,9.521272278E0
2.743381390E-1,8.969036102E0,-2.024522066E0,-1.915924072E0,9.392180964E0
2.767424090E-1,9.028887749E0,-1.981428146E0,-3.127337933E0,9.758438093E0
2.791464720E-1,9.004946709E0,-2.026916027E0,-1.856071591E0,9.415012244E0
2.815508990E-1,9.076769829E0,-1.969457746E0,-2.938204288E0,9.741640456E0
2.839551180E-1,9.048040390E0,-2.010157347E0,-2.540783882E0,9.610585320E0
2.863598570E-1,9.091135025E0,-2.014945745E0,-2.196033955E0,9.567199566E0
2.887642840E-1,9.105498314E0,-1.998186827E0,-3.285348892E0,9.884147282E0
2.911680860E-1,9.060011864E0,-2.072404146E0,-2.002111912E0,9.507214420E0
2.935727740E-1,9.141410828E0,-2.031704187E0,-3.189584732E0,9.892758189E0
2.959771490E-1,9.062405586E0,-2.096344948E0,-2.691612244E0,9.683317284E0
2.983808990E-1,9.064799309E0,-2.072404146E0,-2.531207561E0,9.637035705E0
3.007848050E-1,9.067193985E0,-2.072404146E0,-3.505605698E0,9.939725198E0
3.031886590E-1,9.052828789E0,-2.125074148E0,-2.208004475E0,9.557454315E0
3.055928780E-1,9.112681389E0,-2.046068907E0,-3.476876736E0,9.965742918E0
3.079966800E-1,9.050435066E0,-2.134650469E0,-2.811316967E0,9.714453695E0
3.104000660E-1,9.071981430E0,-2.098739147E0,-2.849622726E0,9.737859249E0
3.128040240E-1,9.091135025E0,-2.084374666E0,-3.754591942E0,1.005436793E1
3.152076700E-1,9.093528748E0,-2.110709667E0,-2.581483364E0,9.685629393E0
3.176111590E-1,9.172533989E0,-2.046068907E0,-3.946119785E0,1.019282292E1
3.200148050E-1,9.146198273E0,-2.062827587E0,-3.163249493E0,9.895167904E0
3.224184510E-1,9.227597237E0,-2.022127867E0,-3.292531013E0,1.000391485E1
3.248225660E-1,9.234780312E0,-1.988610506E0,-4.022730827E0,1.026733181E1
3.272262110E-1,9.253933907E0,-1.986216307E0,-2.804134846E0,9.871348449E0
3.296295970E-1,9.323361397E0,-1.897634745E0,-4.175953388E0,1.039060499E1
3.320337640E-1,9.273085594E0,-1.911999345E0,-3.163249493E0,9.982585100E0
3.344375660E-1,9.318573952E0,-1.847358584E0,-3.412235737E0,1.009415212E1
3.368412640E-1,9.270691872E0,-1.773141623E0,-3.922179222E0,1.022121562E1
3.392453780E-1,9.222809792E0,-1.797082543E0,-2.696400166E0,9.775494871E0
3.416492840E-1,9.263509750E0,-1.720471382E0,-3.970060825E0,1.022418787E1
3.440536070E-1,9.143804550E0,-1.758776903E0,-2.849622726E0,9.737700320E0
3.464578260E-1,9.143804550E0,-1.670195341E0,-3.196766853E0,9.829447209E0
3.488615760E-1,9.079163551E0,-1.663012981E0,-3.510394096E0,9.875205804E0
3.512660550E-1,9.021705627E0,-1.684559941E0,-2.423472881E0,9.492214464E0
3.536701700E-1,9.021705627E0,-1.624707460E0,-3.716286659E0,9.891492976E0
3.560740240E-1,8.959458351E0,-1.684559941E0,-2.533601284E0,9.461964469E0
3.584783990E-1,9.014523506E0,-1.629495621E0,-3.120155811E0,9.677409897E0
3.608825660E-1,8.969036102E0,-1.658224821E0,-3.309289455E0,9.702819944E0
3.632871490E-1,8.995370865E0,-1.677377582E0,-2.366014957E0,9.451366003E0
3.656912640E-1,9.105498314E0,-1.648648500E0,-3.716286659E0,9.971906937E0
3.680947010E-1,9.071981430E0,-1.763565183E0,-2.492901802E0,9.572124561E0
3.704988160E-1,9.177321434E0,-1.734835982E0,-3.237466812E0,9.885043042E0
3.729025140E-1,9.186898232E0,-1.787506223E0,-3.321259975E0,9.931014321E0
3.753058470E-1,9.215627670E0,-1.823417544E0,-2.557542324E0,9.736203964E0
3.777099090E-1,9.268298149E0,-1.832994103E0,-3.900631905E0,1.022135741E1
3.801141280E-1,9.213233948E0,-1.926363826E0,-2.605424404E0,9.766411505E0
3.825186070E-1,9.244357109E0,-1.921575665E0,-3.498423576E0,1.006923825E1
3.849226180E-1,9.182110786E0,-1.988610506E0,-3.402659416E0,9.992188016E0
3.873258990E-1,9.160563469E0,-2.041280746E0,-2.749070644E0,9.779577678E0
3.897299610E-1,9.141410828E0,-2.038886547E0,-3.941331863E0,1.016152287E1
3.921338680E-1,9.052828789E0,-2.137044668E0,-2.593453884E0,9.656431641E0
3.945374090E-1,9.055222511E0,-2.122680187E0,-3.551093578E0,9.955555811E0
3.969411590E-1,8.973823547E0,-2.163379908E0,-3.225496292E0,9.778218039E0
3.993448050E-1,8.942700386E0,-2.163379908E0,-2.670065403E0,9.580258456E0
4.017488680E-1,8.947488785E0,-2.149015188E0,-3.788109303E0,9.951160431E0
4.041526700E-1,8.902000427E0,-2.187320709E0,-2.442625523E0,9.486643397E0
4.065561070E-1,8.959458351E0,-2.101133108E0,-3.543911457E0,9.861336760E0
4.089603780E-1,8.921154022E0,-2.115497828E0,-3.079456329E0,9.671885619E0
4.113642840E-1,8.933123589E0,-2.079586267E0,-2.715553284E0,9.565542626E0
4.137677220E-1,8.966641426E0,-2.022127867E0,-3.766562462E0,9.933612251E0
4.161712640E-1,8.918759346E0,-2.041280746E0,-2.435443401E0,9.467971267E0
4.185750140E-1,9.040858269E0,-1.933546185E0,-3.646857738E0,9.938575876E0
4.209792840E-1,9.052828789E0,-1.885664225E0,-3.093820572E0,9.750957101E0
4.233831390E-1,9.174927711E0,-1.823417544E0,-2.916657448E0,9.798522374E0
4.257867320E-1,9.275479317E0,-1.737230062E0,-3.888661385E0,1.020657495E1
4.281911070E-1,9.323361397E0,-1.708500981E0,-2.581483364E0,9.823853607E0
4.305951700E-1,9.474190712E0,-1.603160620E0,-3.847961903E0,1.035071130E1
4.329988160E-1,9.467007637E0,-1.622313380E0,-3.148884773E0,1.010799731E1
4.354026700E-1,9.550801277E0,-1.555278540E0,-3.134520531E0,1.017162304E1
4.378062640E-1,9.581924438E0,-1.505002499E0,-3.924572945E0,1.046329686E1
4.402106390E-1,9.579530716E0,-1.509790659E0,-2.624577522E0,1.004665535E1
4.426147530E-1,9.627412796E0,-1.445150137E0,-3.934149265E0,1.050014602E1
4.450184510E-1,9.581924438E0,-1.483455539E0,-3.029180050E0,1.015824040E1
4.474230860E-1,9.593895912E0,-1.457120538E0,-3.112973690E0,1.019100801E1
4.498272010E-1,9.577136993E0,-1.471485138E0,-3.780927181E0,1.040106878E1
4.522306910E-1,9.536437035E0,-1.531337619E0,-2.538389683E0,9.986593433E0
4.546341280E-1,9.565165520E0,-1.485849738E0,-3.912602425E0,1.044071830E1
4.570377220E-1,9.467007637E0,-1.569643259E0,-2.945386410E0,1.003809318E1
4.594420970E-1,9.514889717E0,-1.572037220E0,-3.242254734E0,1.017431291E1
4.618458990E-1,9.498131752E0,-1.619919181E0,-3.740227699E0,1.033576065E1
4.642491800E-1,9.459825516E0,-1.689348102E0,-2.615001202E0,9.958937046E0
4.666533470E-1,9.512495995E0,-1.634283781E0,-3.970060825E0,1.043646715E1
4.690570970E-1,9.474190712E0,-1.727653742E0,-2.890322208E0,1.005480182E1
4.714603260E-1,9.531648636E0,-1.708500981E0,-3.347595215E0,1.024586234E1
4.738641280E-1,9.546013832E0,-1.751594663E0,-3.764168739E0,1.040977571E1
4.762682430E-1,9.565165520E0,-1.794688463E0,-2.732311726E0,1.010835424E1
4.786726700E-1,9.670506477E0,-1.756382823E0,-4.080189705E0,1.064196994E1
4.810765760E-1,9.644171715E0,-1.844964623E0,-2.895110607E0,1.023697260E1
4.834801180E-1,9.727964401E0,-1.823417544E0,-3.505605698E0,1.049987687E1
4.858845450E-1,9.737542152E0,-1.842570424E0,-3.668404579E0,1.056749663E1
4.882886070E-1,9.751905441E0,-1.873693705E0,-2.679641724E0,1.028546876E1
4.906920450E-1,9.804575920E0,-1.830599904E0,-3.991607666E0,1.074307855E1
4.930957950E-1,9.739935875E0,-1.902422786E0,-2.698794365E0,1.028440831E1
4.954998050E-1,9.816546440E0,-1.823417544E0,-3.419418335E0,1.055376034E1
4.979041800E-1,9.811758995E0,-1.854540944E0,-3.452935696E0,1.056563778E1
5.003079820E-1,9.816546440E0,-1.854540944E0,-2.624577522E0,1.032919713E1
5.027116800E-1,9.876399040E0,-1.799476743E0,-3.907814026E0,1.077276125E1
5.051158990E-1,9.857245445E0,-1.828205824E0,-2.571907043E0,1.034999179E1
5.075198570E-1,9.960192680E0,-1.765959263E0,-3.481664658E0,1.069794556E1
5.099236590E-1,9.962586403E0,-1.777929664E0,-3.342806816E0,1.065779148E1
5.123276180E-1,9.998497963E0,-1.720471382E0,-2.696400166E0,1.049764531E1
5.147320450E-1,1.005356312E1,-1.663012981E0,-3.967666626E0,1.093536108E1
5.171369410E-1,1.002722645E1,-1.710894942E0,-2.615001202E0,1.050288832E1
5.195413680E-1,1.010383892E1,-1.617525101E0,-3.603763580E0,1.084855107E1
5.219452220E-1,1.007510853E1,-1.643860221E0,-3.275772095E0,1.072104338E1
5.243499090E-1,1.008229160E1,-1.615131140E0,-2.763434887E0,1.057817683E1
5.267546490E-1,1.009426212E1,-1.564854980E0,-3.895843983E0,1.093254313E1
5.291586070E-1,1.004638004E1,-1.605554700E0,-2.468961239E0,1.046916078E1
5.315622010E-1,1.009426212E1,-1.557672739E0,-3.543911457E0,1.081109525E1
5.339659510E-1,1.005356312E1,-1.593584180E0,-3.069879532E0,1.063192373E1
5.363701180E-1,1.007510853E1,-1.560066819E0,-2.686823845E0,1.054327476E1
5.387738160E-1,1.007750320E1,-1.533731699E0,-3.658827782E0,1.083030122E1
5.411774610E-1,1.004159164E1,-1.579219580E0,-2.263068676E0,1.041388386E1
5.435821490E-1,1.007750320E1,-1.497820258E0,-3.428994656E0,1.074976933E1
5.459862110E-1,1.002004433E1,-1.528943419E0,-2.777799606E0,1.050976341E1
5.483899610E-1,1.003919792E1,-1.521761179E0,-2.612607002E0,1.048460621E1
5.507942320E-1,1.003680325E1,-1.473879218E0,-3.546305656E0,1.074644235E1
5.531985030E-1,9.986527443E0,-1.536125779E0,-2.234339237E0,1.034807637E1
5.556030860E-1,1.001765060E1,-1.447544098E0,-3.563064098E0,1.073052344E1
5.580069410E-1,9.938645363E0,-1.488243818E0,-2.820893288E0,1.043786282E1
5.604103260E-1,9.938645363E0,-1.452332377E0,-2.907081127E0,1.045643637E1
5.628145450E-1,9.912310600E0,-1.445150137E0,-3.752198219E0,1.069679166E1
5.652184510E-1,9.847669601E0,-1.452332377E0,-2.579089642E0,1.028287748E1
5.676219410E-1,9.893157959E0,-1.409238577E0,-3.986819267E0,1.075896164E1
5.700259510E-1,9.862034798E0,-1.478667498E0,-3.153673172E0,1.045905552E1
5.724299090E-1,9.919492722E0,-1.445150137E0,-3.397871017E0,1.058443774E1
5.748342320E-1,9.893157959E0,-1.447544098E0,-4.087371826E0,1.080169277E1
5.772384510E-1,9.909916878E0,-1.471485138E0,-2.998056889E0,1.045753633E1
5.796424090E-1,9.960192680E0,-1.435573578E0,-4.460851192E0,1.100752030E1
5.820467840E-1,9.926674843E0,-1.485849738E0,-3.579822540E0,1.065653566E1
5.844505860E-1,9.974556923E0,-1.464302778E0,-4.039489746E0,1.086063745E1
5.868543360E-1,9.926674843E0,-1.493031979E0,-4.590132713E0,1.103799512E1
5.892586590E-1,9.900340080E0,-1.533731699E0,-3.577428818E0,1.063800092E1
5.916627220E-1,9.938645363E0,-1.485849738E0,-5.004311562E0,1.122619950E1
5.940670970E-1,9.869216919E0,-1.569643259E0,-3.926967144E0,1.073714550E1
5.964711590E-1,9.897945404E0,-1.548096299E0,-4.511126995E0,1.098709207E1
5.988749610E-1,9.857245445E0,-1.576825500E0,-4.913336277E0,1.112620959E1
6.012797010E-1,9.802181244E0,-1.629495621E0,-3.955696106E0,1.069511780E1
6.036840240E-1,9.845275879E0,-1.600766420E0,-5.368214607E0,1.132738444E1
6.060879820E-1,9.754300117E0,-1.677377582E0,-4.147224426E0,1.073123650E1
6.084919930E-1,9.811758995E0,-1.663012981E0,-4.860665798E0,1.107530129E1
6.108960550E-1,9.768664360E0,-1.715683222E0,-5.021070004E0,1.111672237E1
6.133007430E-1,9.768664360E0,-1.734835982E0,-4.147224426E0,1.075341479E1
6.157051180E-1,9.797393799E0,-1.710894942E0,-5.461584568E0,1.134658507E1
6.181088680E-1,9.747117996E0,-1.777929664E0,-4.108918667E0,1.072616221E1
6.205131910E-1,9.830910683E0,-1.720471382E0,-4.884606838E0,1.111153502E1
6.229170450E-1,9.778240204E0,-1.746806502E0,-4.748143196E0,1.100954941E1
6.253205340E-1,9.773452759E0,-1.742018342E0,-3.914996624E0,1.067156058E1
6.277246490E-1,9.816546440E0,-1.701318622E0,-5.054587841E0,1.117174683E1
6.301287640E-1,9.747117996E0,-1.739624262E0,-3.548699379E0,1.051788330E1
6.325332950E-1,9.771059036E0,-1.713289022E0,-4.379452229E0,1.084382570E1
6.349376180E-1,9.665719032E0,-1.746806502E0,-3.998789787E0,1.060508261E1
6.373416280E-1,9.627412796E0,-1.756382823E0,-3.251831055E0,1.031243730E1
6.397463160E-1,9.603471756E0,-1.696530461E0,-4.348328590E0,1.067767985E1
6.421504300E-1,9.399973869E0,-1.775535703E0,-2.868775368E0,9.987087057E0
6.445542840E-1,9.371243477E0,-1.718077302E0,-3.835991383E0,1.027067786E1
6.469585550E-1,9.253933907E0,-1.782717943E0,-3.333230495E0,9.996189351E0
6.493624610E-1,9.198868752E0,-1.775535703E0,-2.780193806E0,9.772471076E0
6.517668890E-1,9.160563469E0,-1.765959263E0,-3.886267662E0,1.010631543E1
6.541712640E-1,9.031281471E0,-1.847358584E0,-2.449808121E0,9.538256580E0
6.565752220E-1,9.019311905E0,-1.816235304E0,-3.718680382E0,9.923471252E0
6.589799610E-1,8.928336143E0,-1.895240545E0,-3.251831055E0,9.689248073E0
6.613842840E-1,8.890030861E0,-1.902422786E0,-3.115367413E0,9.610274464E0
6.637877220E-1,8.846936226E0,-1.902422786E0,-4.324387550E0,1.002934797E1
6.661914720E-1,8.799055099E0,-2.010157347E0,-3.103397369E0,9.544379416E0
6.685952740E-1,8.830177307E0,-1.986216307E0,-4.640408516E0,1.017106079E1
6.709992840E-1,8.743990898E0,-2.046068907E0,-4.144830227E0,9.890570884E0
6.734029300E-1,8.755960464E0,-2.079586267E0,-4.293263912E0,9.971140242E0
6.758063160E-1,8.710473061E0,-2.077192307E0,-5.490313530E0,1.050383794E1
6.782106390E-1,8.605133057E0,-2.156197548E0,-4.580555916E0,9.983936863E0
6.806144930E-1,8.552462578E0,-2.125074148E0,-5.162322044E0,1.021323285E1
6.830180860E-1,8.418393135E0,-2.192109108E0,-5.966739178E0,1.054877537E1
6.854222010E-1,8.303475380E0,-2.216049910E0,-5.607624531E0,1.026177536E1
6.878260030E-1,8.164618492E0,-2.247173309E0,-5.952374458E0,1.035091999E1
6.902300140E-1,7.985061169E0,-2.251961231E0,-5.954768658E0,1.021233573E1
6.926333990E-1,7.839021206E0,-2.232808590E0,-6.072079659E0,1.016394800E1
6.950365760E-1,7.673828602E0,-2.228020430E0,-6.134325981E0,1.007381138E1
6.974406390E-1,7.511029720E0,-2.213655710E0,-6.234878540E0,1.000947299E1
6.998441280E-1,7.360201836E0,-2.187320709E0,-6.273184299E0,9.915129056E0
7.022471490E-1,7.197402477E0,-2.122680187E0,-6.234878540E0,9.756130586E0
7.046507950E-1,7.065727711E0,-2.081980467E0,-6.170237541E0,9.608901189E0
7.070546490E-1,6.905322552E0,-2.024522066E0,-6.086443901E0,9.424806019E0
7.094587110E-1,6.790406227E0,-1.964669466E0,-5.988286018E0,9.264400265E0
7.118624090E-1,6.670701027E0,-1.880875945E0,-5.926039696E0,9.118875643E0
7.142657950E-1,6.558178425E0,-1.809053063E0,-5.870975494E0,8.986141023E0
7.166699610E-1,6.455232143E0,-1.751594663E0,-5.808728695E0,8.858861944E0
7.190738680E-1,6.359467983E0,-1.744412303E0,-5.744088173E0,8.745304812E0
7.214777740E-1,6.299615860E0,-1.713289022E0,-5.629171848E0,8.620214322E0
7.238820970E-1,6.278069019E0,-1.710894942E0,-5.475949287E0,8.504547767E0
7.262862110E-1,6.282856941E0,-1.696530461E0,-5.262874126E0,8.369608773E0
7.286904820E-1,6.270886421E0,-1.730047822E0,-5.095287800E0,8.263113199E0
7.310944410E-1,6.155970097E0,-1.763565183E0,-4.966006279E0,8.103539248E0
7.334982430E-1,5.942894936E0,-1.832994103E0,-4.896577358E0,7.915449288E0
7.359030860E-1,5.698697090E0,-1.923969865E0,-4.781660557E0,7.683819769E0
7.383072530E-1,5.478440285E0,-2.010157347E0,-4.582950115E0,7.420072255E0
7.407105340E-1,5.265365124E0,-2.060433626E0,-4.362693310E0,7.141606929E0
7.431143890E-1,5.095384121E0,-2.132256508E0,-4.259747028E0,6.975306581E0
7.455183470E-1,4.944556236E0,-2.192109108E0,-4.223835468E0,6.862562552E0
7.479227220E-1,4.820062637E0,-2.287872791E0,-4.276505470E0,6.837826027E0
