"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.749072375E1,5.370200872E-1,-2.527282715E0,9.125658989E0,9.484366108E0
2.749316927E1,2.736691535E-1,-2.553617716E0,8.879066467E0,9.243034111E0
2.749561474E1,6.298848987E-2,-2.551223755E0,8.677963257E0,9.045427380E0
2.749805943E1,-1.045984328E-1,-2.589529276E0,8.517558098E0,8.903111740E0
2.750050412E1,-2.386679649E-1,-2.570376635E0,8.349970818E0,8.739897659E0
2.750294964E1,-3.152791262E-1,-2.603893757E0,8.153655052E0,8.565147654E0
2.750539510E1,-3.727374971E-1,-2.623046875E0,7.935791969E0,8.366367332E0
2.750783984E1,-3.847079873E-1,-2.632622957E0,7.720323563E0,8.165910836E0
2.751028453E1,-4.206194580E-1,-2.658958435E0,7.445002079E0,7.916756700E0
2.751273005E1,-3.799197674E-1,-2.685293436E0,7.222351074E0,7.714758253E0
2.751517552E1,-3.607670069E-1,-2.706840038E0,7.045187473E0,7.555911749E0
2.751762026E1,-3.152791262E-1,-2.725993156E0,6.956605911E0,7.478288937E0
2.752006495E1,-2.602148354E-1,-2.754722118E0,6.889570713E0,7.424445455E0
2.752251042E1,-1.955741793E-1,-2.769086838E0,6.827324390E0,7.370105122E0
2.752495594E1,-1.381158084E-1,-2.776268959E0,6.832112312E0,7.375940886E0
2.752740063E1,-7.826333493E-2,-2.785845280E0,6.920694351E0,7.460768685E0
2.752984531E1,-5.671645701E-2,-2.788239479E0,7.045187473E0,7.577081409E0
2.753229083E1,-1.652181149E-3,-2.771480799E0,7.251080036E0,7.762684474E0
2.753473630E1,3.186520934E-2,-2.749933958E0,7.478519440E0,7.968149420E0
2.753718104E1,5.580618978E-2,-2.716416597E0,7.720323563E0,8.184462681E0
2.753962573E1,8.932358027E-2,-2.663746357E0,7.957339287E0,8.391827684E0
2.754207125E1,1.156586707E-1,-2.613470316E0,8.160837173E0,8.569881411E0
2.754451672E1,1.372055411E-1,-2.572770596E0,8.369123459E0,8.756723209E0
2.754696141E1,1.539642215E-1,-2.517706394E0,8.510375977E0,8.876319605E0
2.754940609E1,2.162108123E-1,-2.455459833E0,8.668385506E0,9.012044018E0
2.755185162E1,2.664868832E-1,-2.398001671E0,8.766544342E0,9.092509388E0
2.755429708E1,3.287334442E-1,-2.364484072E0,8.862307549E0,9.178199480E0
2.755674182E1,3.598567545E-1,-2.352513552E0,8.962861061E0,9.273440316E0
2.755918651E1,3.718272150E-1,-2.340543032E0,8.993984222E0,9.300975721E0
2.756163203E1,4.029504955E-1,-2.371666431E0,9.061018944E0,9.374925870E0
2.756407750E1,4.149210155E-1,-2.388425112E0,9.104111671E0,9.421336598E0
2.756652219E1,3.981623352E-1,-2.433912754E0,9.190299988E0,9.515465223E0
2.756896688E1,3.598567545E-1,-2.488977432E0,9.230999947E0,9.567437774E0
2.757141240E1,3.119747639E-1,-2.529676914E0,9.278882027E0,9.622590359E0
2.757385786E1,2.688809633E-1,-2.572770596E0,9.379433632E0,9.729605376E0
2.757630261E1,2.162108123E-1,-2.635017395E0,9.463227272E0,9.825616224E0
2.757874729E1,1.635406315E-1,-2.675716877E0,9.539837837E0,9.909324513E0
2.758119281E1,1.300232708E-1,-2.733175278E0,9.618844032E0,1.000046567E1
2.758363828E1,5.341207981E-2,-2.764298677E0,9.628419876E0,1.001751812E1
2.758608297E1,-6.440386176E-3,-2.773874998E0,9.654754639E0,1.004533280E1
2.758852766E1,-7.586924732E-2,-2.797815800E0,9.671513557E0,1.006835160E1
2.759097318E1,-1.452981085E-1,-2.788239479E0,9.697849274E0,1.009176256E1
2.759341865E1,-1.931800842E-1,-2.754722118E0,9.772066116E0,1.015475695E1
2.759586339E1,-1.836036891E-1,-2.687687397E0,9.827130318E0,1.018969402E1
2.759830807E1,-1.764213890E-1,-2.632622957E0,9.860648155E0,1.020755652E1
2.760075359E1,-9.741612524E-2,-2.544041634E0,9.843889236E0,1.016778211E1
2.760319906E1,-1.652181149E-3,-2.443489313E0,9.807976723E0,1.010777177E1
2.760564375E1,8.214126527E-2,-2.326178551E0,9.774459839E0,1.004778179E1
2.760808844E1,1.970579922E-1,-2.232808590E0,9.757700920E0,1.001184265E1
2.761053396E1,3.215511739E-1,-2.125074148E0,9.738549232E0,9.972897094E0
2.761297943E1,4.628029764E-1,-2.012551546E0,9.707425117E0,9.924648746E0
2.761542417E1,5.705374479E-1,-1.928757906E0,9.712212563E0,9.918300908E0
2.761786886E1,6.710895300E-1,-1.828205824E0,9.721790314E0,9.914933414E0
2.762031438E1,7.860063314E-1,-1.737230062E0,9.740942955E0,9.925812002E0
2.762275984E1,8.985290527E-1,-1.646254301E0,9.779248238E0,9.957469748E0
2.762520453E1,9.655637741E-1,-1.562460780E0,9.776853561E0,9.947887346E0
2.762764922E1,1.054145455E0,-1.512184858E0,9.743336678E0,9.916175437E0
2.763009474E1,1.135544777E0,-1.440361857E0,9.683484077E0,9.855656655E0
2.763254026E1,1.224126458E0,-1.423603058E0,9.657149315E0,9.837970530E0
2.763498495E1,1.305525780E0,-1.406844497E0,9.626026154E0,9.815497364E0
2.763742964E1,1.401289701E0,-1.390085697E0,9.614054680E0,9.814580911E0
2.763987516E1,1.487477303E0,-1.387691736E0,9.611660957E0,9.824576502E0
2.764232063E1,1.595211625E0,-1.392479777E0,9.640391350E0,9.870199868E0
2.764476536E1,1.719704866E0,-1.425997257E0,9.719395638E0,9.972838340E0
2.764721005E1,1.837015748E0,-1.452332377E0,9.728971481E0,1.000683678E1
2.764965552E1,1.942355990E0,-1.512184858E0,9.700242996E0,1.000770523E1
2.765210104E1,2.033331633E0,-1.564854980E0,9.714608192E0,1.004772715E1
2.765454573E1,2.138671875E0,-1.648648500E0,9.824735641E0,1.018908189E1
2.765699042E1,2.289500237E0,-1.698924422E0,1.003302288E1,1.043023028E1
2.765943594E1,2.478633881E0,-1.797082543E0,1.017187977E1,1.062263007E1
2.766188141E1,2.651009083E0,-1.878481984E0,1.015751553E1,1.066450493E1
2.766432615E1,2.773108244E0,-2.014945745E0,1.004499245E1,1.061376507E1
2.766677083E1,2.902389526E0,-2.137044668E0,1.003062916E1,1.065853396E1
2.766921636E1,3.060400009E0,-2.268720150E0,1.011921024E1,1.081256469E1
2.767166182E1,3.247139692E0,-2.398001671E0,1.033946705E1,1.109950031E1
2.767410651E1,3.467396975E0,-2.498553514E0,1.044001865E1,1.128093972E1
2.767655120E1,3.745112181E0,-2.577558756E0,1.047353649E1,1.141773362E1
2.767899672E1,4.030010223E0,-2.697263718E0,1.042086697E1,1.149394111E1
2.768144219E1,4.288573265E0,-2.821756840E0,1.033707333E1,1.154163148E1
2.768388693E1,4.511224270E0,-2.905550241E0,1.033946705E1,1.164894611E1
2.768633162E1,4.671628475E0,-3.046802282E0,1.037537861E1,1.177945661E1
2.768877714E1,4.822457314E0,-3.156930923E0,1.049508381E1,1.197368329E1
2.769122260E1,4.956526756E0,-3.209600925E0,1.066985321E1,1.219485396E1
2.769366729E1,5.071443081E0,-3.257482767E0,1.085180378E1,1.241339495E1
2.769611198E1,5.210300922E0,-3.307759047E0,1.096672058E1,1.258401629E1
2.769855750E1,5.344370842E0,-3.293394327E0,1.104093742E1,1.270082852E1
2.770100297E1,5.480834007E0,-3.281423807E0,1.107206154E1,1.278271608E1
2.770344771E1,5.646027088E0,-3.219177246E0,1.107924366E1,1.284485750E1
2.770589240E1,5.768126011E0,-3.161719084E0,1.108642578E1,1.289094961E1
2.770833792E1,5.899801254E0,-3.094684124E0,1.106009102E1,1.291163576E1
2.771078339E1,6.057811737E0,-3.022861242E0,1.111276054E1,1.301261772E1
2.771322807E1,6.093723297E0,-2.955826521E0,1.112951946E1,1.302829910E1
2.771567276E1,6.189486980E0,-2.872033119E0,1.114867306E1,1.307100739E1
2.771811828E1,6.179911137E0,-2.790633678E0,1.123007202E1,1.311843953E1
2.772056375E1,6.184699059E0,-2.725993156E0,1.131386566E1,1.317896420E1
2.772300849E1,6.122452736E0,-2.649381876E0,1.138329411E1,1.319405307E1
2.772545318E1,5.993171215E0,-2.575164795E0,1.136174774E1,1.310110250E1
2.772789870E1,5.866284370E0,-2.522494555E0,1.137132359E1,1.304159772E1
2.773034417E1,5.641238689E0,-2.441095352E0,1.140962887E1,1.296002127E1
2.773278886E1,5.413799286E0,-2.371666431E0,1.137371826E1,1.281778029E1
2.773523354E1,5.183965683E0,-2.307025671E0,1.137132359E1,1.270837786E1
2.773767906E1,4.949344158E0,-2.223232269E0,1.131147099E1,1.254544320E1
2.774012453E1,4.733875275E0,-2.134650469E0,1.121331310E1,1.235737426E1
2.774256927E1,4.537559032E0,-2.050857067E0,1.111994362E1,1.218394857E1
2.774501396E1,4.358001709E0,-1.981428146E0,1.101220894E1,1.200778839E1
2.774745948E1,4.211961746E0,-1.923969865E0,1.090208054E1,1.184473055E1
2.774990495E1,4.082680702E0,-1.847358584E0,1.071773529E1,1.161683542E1
2.775234964E1,4.003674984E0,-1.823417544E0,1.055254173E1,1.143286499E1
2.775479432E1,3.958187342E0,-1.785112023E0,1.032031441E1,1.119655132E1
2.775723984E1,3.948610544E0,-1.761171103E0,1.007851124E1,1.096675146E1
2.775968537E1,3.962975264E0,-1.727653742E0,9.824735641E0,1.073384325E1
2.776213005E1,3.989310503E0,-1.753988862E0,9.590113640E0,1.053381958E1
2.776457474E1,4.015645504E0,-1.775535703E0,9.360280991E0,1.033889724E1
2.776702026E1,4.039586544E0,-1.792294383E0,9.178328514E0,1.018686865E1
2.776946573E1,4.039586544E0,-1.828205824E0,9.032288551E0,1.006194973E1
2.777191047E1,4.065921783E0,-1.873693705E0,8.926948547E0,9.986633988E0
2.777435516E1,4.037192822E0,-1.921575665E0,8.812031746E0,9.881461552E0
2.777680063E1,3.984522104E0,-1.950304866E0,8.809638023E0,9.863560593E0
2.777924615E1,3.946216822E0,-2.005369186E0,8.778514862E0,9.831401526E0
2.778169083E1,3.905516863E0,-2.046068907E0,8.747391701E0,9.795729759E0
2.778413552E1,3.797782421E0,-2.081980467E0,8.665991783E0,9.687992959E0
2.778658104E1,3.718777180E0,-2.132256508E0,8.596563339E0,9.606077387E0
2.778902651E1,3.627801418E0,-2.170562029E0,8.570227623E0,9.556206578E0
2.779147125E1,3.546402216E0,-2.211261749E0,8.546286583E0,9.513446356E0
2.779391594E1,3.467396975E0,-2.218444109E0,8.563045502E0,9.501057010E0
2.779636146E1,3.366844654E0,-2.268720150E0,8.570227623E0,9.483223901E0
2.779880693E1,3.266292334E0,-2.290266991E0,8.551075935E0,9.435830019E0
2.780125162E1,3.129828930E0,-2.352513552E0,8.500800133E0,9.359153383E0
2.780369630E1,3.022094488E0,-2.409971714E0,8.450522423E0,9.292596407E0
2.780614182E1,2.899995327E0,-2.462642193E0,8.390670776E0,9.212922204E0
2.780858729E1,2.768319845E0,-2.488977432E0,8.311665535E0,9.107271127E0
2.781103203E1,2.624674082E0,-2.522494555E0,8.256601334E0,9.023489258E0
2.781347672E1,2.516939640E0,-2.570376635E0,8.223083496E0,8.975573708E0
2.781592224E1,2.440328360E0,-2.615864277E0,8.151261330E0,8.901741946E0
2.781836771E1,2.339776516E0,-2.646987915E0,8.110561371E0,8.846598494E0
2.782081240E1,2.263165236E0,-2.692475557E0,8.033949852E0,8.770159162E0
2.782325708E1,2.236830235E0,-2.728387117E0,8.072256088E0,8.809587057E0
2.782570260E1,2.270347357E0,-2.745145798E0,8.115349770E0,8.862798906E0
2.782814807E1,2.342170477E0,-2.771480799E0,8.132108688E0,8.904945821E0
2.783059281E1,2.526515961E0,-2.797815800E0,8.086620331E0,8.922134527E0
2.783303750E1,2.749167204E0,-2.826545000E0,8.048315048E0,8.962290559E0
2.783548302E1,3.022094488E0,-2.838515520E0,7.964521408E0,8.979077164E0
2.783792849E1,3.285445452E0,-2.855274439E0,7.880727768E0,9.002922530E0
2.784037318E1,3.546402216E0,-2.893579721E0,7.816087246E0,9.057648266E0
2.784281786E1,3.759476900E0,-2.943856001E0,7.818481445E0,9.161255745E0
2.784526339E1,3.948610544E0,-2.939067841E0,7.897486210E0,9.305908523E0
2.784770886E1,4.077892303E0,-2.967797041E0,8.055497169E0,9.504107510E0
2.785015359E1,4.149714947E0,-2.982161522E0,8.278148651E0,9.728369163E0
2.785259828E1,4.183232784E0,-2.977373362E0,8.507982254E0,9.937300976E0
2.785504380E1,4.154503345E0,-2.958220482E0,8.764149666E0,1.014008313E1
2.785748927E1,4.073104382E0,-2.917520761E0,9.010743141E0,1.030997569E1
2.785993396E1,3.953398943E0,-2.876821280E0,9.262123108E0,1.047341340E1
2.786237865E1,3.821723461E0,-2.821756840E0,9.491955757E0,1.061438203E1
2.786482417E1,3.663712978E0,-2.783451319E0,9.697849274E0,1.073399621E1
2.786726964E1,3.520066977E0,-2.716416597E0,9.853465080E0,1.081020651E1
2.786971438E1,3.328539133E0,-2.685293436E0,9.975564003E0,1.085365610E1
2.787215906E1,3.151375771E0,-2.649381876E0,1.007132816E1,1.088035131E1
2.787460458E1,3.007730007E0,-2.637411356E0,1.014315128E1,1.090348093E1
2.787705005E1,2.816201925E0,-2.591923475E0,1.017906284E1,1.087485085E1
2.787949479E1,2.627068281E0,-2.596711636E0,1.021257973E1,1.086007292E1
2.788193948E1,2.478633881E0,-2.596711636E0,1.023891449E1,1.084997268E1
2.788438495E1,2.311047077E0,-2.582347155E0,1.013596916E1,1.071201784E1
2.788683042E1,2.165007114E0,-2.582347155E0,1.004738712E1,1.059744123E1
2.788927516E1,2.026149511E0,-2.567982674E0,9.934864998E0,1.045951048E1
2.789171984E1,1.923203349E0,-2.541647434E0,9.791218758E0,1.029692418E1
2.789416537E1,1.786739707E0,-2.539253235E0,9.635601997E0,1.012349108E1
2.789661083E1,1.681399345E0,-2.512917995E0,9.491955757E0,9.961881585E0
2.789905557E1,1.571270823E0,-2.503341913E0,9.424921989E0,9.877487901E0
2.790150026E1,1.441989422E0,-2.474612474E0,9.372250557E0,9.800108208E0
2.790394573E1,1.279190660E0,-2.455459833E0,9.355492592E0,9.756580004E0
2.790639125E1,1.111603737E0,-2.462642193E0,9.305216789E0,9.689547406E0
2.790883594E1,8.793761730E-1,-2.457853794E0,9.254940987E0,9.616042866E0
2.791128063E1,6.088429689E-1,-2.472218513E0,9.245364189E0,9.589541862E0
2.791372615E1,3.119747639E-1,-2.493765354E0,9.216634750E0,9.553143463E0
2.791617162E1,1.750060916E-2,-2.512917995E0,9.252547264E0,9.587736646E0
2.791861636E1,-2.913381159E-1,-2.536859035E0,9.264516830E0,9.609984587E0
2.792106104E1,-5.666594505E-1,-2.529676914E0,9.240575790E0,9.597323021E0
2.792350656E1,-8.491631746E-1,-2.544041634E0,9.211847305E0,9.594339827E0
2.792595203E1,-1.090967178E0,-2.563194275E0,9.159176826E0,9.573436918E0
2.792839672E1,-1.330376983E0,-2.556012154E0,9.037077904E0,9.485350710E0
2.793084141E1,-1.497963786E0,-2.565588236E0,8.936525345E0,9.417410671E0
2.793328693E1,-1.672733068E0,-2.572770596E0,8.807244301E0,9.326560815E0
2.793573240E1,-1.790043950E0,-2.572770596E0,8.663598061E0,9.213106818E0
2.793817714E1,-1.902566552E0,-2.541647434E0,8.510375977E0,9.083294030E0
2.794062182E1,-1.993542314E0,-2.536859035E0,8.378700256E0,8.978445451E0
2.794306734E1,-2.031847954E0,-2.488977432E0,8.230266571E0,8.835196806E0
2.794551281E1,-2.053394794E0,-2.460247993E0,8.069861412E0,8.682851696E0
2.794795750E1,-2.039030313E0,-2.436307192E0,7.931003571E0,8.543655833E0
2.795040219E1,-1.986359954E0,-2.376454592E0,7.866363525E0,8.454160952E0
2.795284771E1,-1.888201952E0,-2.309419870E0,7.808904648E0,8.359289357E0
2.795529318E1,-1.794832110E0,-2.244779110E0,7.751446247E0,8.267126132E0
2.795773792E1,-1.677521229E0,-2.225626230E0,7.770599365E0,8.255283404E0
2.796018260E1,-1.529087067E0,-2.170562029E0,7.763416767E0,8.204881881E0
2.796262813E1,-1.380653143E0,-2.146620989E0,7.804116726E0,8.210872222E0
2.796507359E1,-1.227430701E0,-2.108315468E0,7.832845688E0,8.203965615E0
2.796751828E1,-1.050267458E0,-2.098739147E0,7.902275085E0,8.243404592E0
2.796996297E1,-8.898627758E-1,-2.091556787E0,7.983674049E0,8.300934699E0
2.797240849E1,-7.462168932E-1,-2.081980467E0,8.041131973E0,8.339741347E0
2.797485396E1,-5.810240507E-1,-2.101133108E0,8.144079208E0,8.430799217E0
2.797729870E1,-4.230135679E-1,-2.113103628E0,8.290119171E0,8.565642025E0
2.797974339E1,-3.248555064E-1,-2.113103628E0,8.414611816E0,8.681960036E0
2.798218891E1,-1.812095940E-1,-2.129862547E0,8.464887619E0,8.730605580E0
2.798463438E1,-7.108104229E-2,-2.134650469E0,8.519951820E0,8.783584926E0
2.798707912E1,3.904750943E-2,-2.146620989E0,8.594168663E0,8.858286594E0
2.798952380E1,1.419937611E-1,-2.144227028E0,8.701904297E0,8.963314686E0
2.799196927E1,2.401517928E-1,-2.158591509E0,8.778514862E0,9.043202606E0
2.799441474E1,3.407039344E-1,-2.168168068E0,8.835972786E0,9.104474011E0
2.799685948E1,3.885859549E-1,-2.184926510E0,8.898220062E0,9.170780947E0
2.799930417E1,4.173151553E-1,-2.196897030E0,8.907795906E0,9.184189480E0
2.800174969E1,4.508325160E-1,-2.225626230E0,8.926948547E0,9.211247062E0
2.800419516E1,4.747734368E-1,-2.251961231E0,8.958071709E0,9.248988482E0
2.800663990E1,5.011085272E-1,-2.285478830E0,9.001166344E0,9.300296704E0
2.800908458E1,5.178672075E-1,-2.285478830E0,9.056229591E0,9.354511978E0
2.801153005E1,5.489904881E-1,-2.311813831E0,9.113688469E0,9.418343339E0
2.801397557E1,5.537787676E-1,-2.350119591E0,9.135235786E0,9.448929351E0
2.801642026E1,5.849020481E-1,-2.369272232E0,9.175934792E0,9.494911301E0
2.801886495E1,6.758778095E-1,-2.386031151E0,9.175934792E0,9.505142543E0
2.802131047E1,7.046068907E-1,-2.429124832E0,9.180724144E0,9.522752445E0
2.802375594E1,7.644594908E-1,-2.462642193E0,9.163965225E0,9.519835268E0
2.802620068E1,8.123413324E-1,-2.484189034E0,9.159176826E0,9.524789432E0
2.802864537E1,8.889524937E-1,-2.484189034E0,9.159176826E0,9.531629023E0
2.803109083E1,9.679577351E-1,-2.517706394E0,9.178328514E0,9.566478034E0
2.803353636E1,1.037386656E0,-2.524888515E0,9.185511589E0,9.582528698E0
2.803598104E1,1.085268617E0,-2.529676914E0,9.207058907E0,9.609735010E0
2.803842573E1,1.161879778E0,-2.541647434E0,9.192693710E0,9.608098352E0
2.804087125E1,1.236096859E0,-2.563194275E0,9.173541069E0,9.604777774E0
2.804331672E1,1.293555260E0,-2.548829556E0,9.204665184E0,9.638240424E0
2.804576146E1,1.391713262E0,-2.515312433E0,9.247757912E0,9.684249523E0
2.804820615E1,1.520994663E0,-2.500947475E0,9.398587227E0,9.843861280E0
2.805065167E1,1.724493027E0,-2.484189034E0,9.518290520E0,9.987138017E0
2.805309714E1,1.987843871E0,-2.477006912E0,9.623631477E0,1.013416841E1
2.805554182E1,2.299076557E0,-2.450671673E0,9.575750351E0,1.014822839E1
2.805798651E1,2.552851200E0,-2.436307192E0,9.446469307E0,1.008406785E1
2.806043203E1,2.809019566E0,-2.477006912E0,9.396191597E0,1.011506652E1
2.806287750E1,3.034065008E0,-2.515312433E0,9.348309517E0,1.014510906E1
2.806532224E1,3.239957333E0,-2.565588236E0,9.441679955E0,1.030654583E1
2.806776693E1,3.457820415E0,-2.611076355E0,9.645178795E0,1.057372762E1
2.807021245E1,3.656530619E0,-2.635017395E0,9.855858803E0,1.083750366E1
2.807265792E1,3.898334742E0,-2.637411356E0,1.004738712E1,1.109517645E1
2.807510260E1,4.147321224E0,-2.627834797E0,1.023412704E1,1.135090945E1
2.807754729E1,4.338849068E0,-2.625440836E0,1.038016701E1,1.155276668E1
2.807999281E1,4.525588512E0,-2.651775837E0,1.051423645E1,1.174998020E1
2.808243828E1,4.690781593E0,-2.668534517E0,1.064112377E1,1.193138817E1
2.808488302E1,4.844003677E0,-2.709234238E0,1.077758694E1,1.212273492E1
2.808732771E1,4.980467796E0,-2.733175278E0,1.090926266E1,1.229989099E1
2.808977323E1,5.131295681E0,-2.769086838E0,1.103854370E1,1.248388899E1
2.809221870E1,5.282123566E0,-2.785845280E0,1.113430786E1,1.263465769E1
2.809466339E1,5.430558205E0,-2.790633678E0,1.117500782E1,1.273418229E1
2.809710807E1,5.614903450E0,-2.812180519E0,1.124204254E1,1.287707345E1
2.809955359E1,5.792067051E0,-2.838515520E0,1.127795410E1,1.299220766E1
2.810199906E1,6.005141735E0,-2.812180519E0,1.128752995E1,1.309115804E1
2.810444380E1,6.189486980E0,-2.828939438E0,1.129710674E1,1.318852790E1
2.810688849E1,6.359467983E0,-2.824151039E0,1.129231930E1,1.326405433E1
2.810933401E1,6.491143703E0,-2.840909719E0,1.123007202E1,1.327856288E1
2.811177948E1,6.606060505E0,-2.838515520E0,1.119655514E1,1.330639142E1
2.811422417E1,6.685065746E0,-2.833727360E0,1.115346050E1,1.330863614E1
2.811666886E1,6.742524147E0,-2.836121559E0,1.110797310E1,1.330008585E1
2.811911438E1,6.725765705E0,-2.814574480E0,1.106727314E1,1.325301055E1
2.812155990E1,6.658730507E0,-2.802603960E0,1.107924366E1,1.322659900E1
2.812400458E1,6.560572624E0,-2.778663158E0,1.110557842E1,1.319454259E1
2.812644927E1,6.381015301E0,-2.759510279E0,1.109600258E1,1.309402637E1
2.812889479E1,6.151181698E0,-2.702052116E0,1.113191414E1,1.300221652E1
2.813134026E1,5.904589653E0,-2.670928717E0,1.116064262E1,1.290573450E1
2.813378500E1,5.617297649E0,-2.591923475E0,1.119176579E1,1.278779581E1
2.813622969E1,5.315640926E0,-2.536859035E0,1.121570683E1,1.266821897E1
2.813867521E1,5.057078838E0,-2.460247993E0,1.122288990E1,1.255309222E1
2.814112068E1,4.798516273E0,-2.378848553E0,1.116782570E1,1.238567760E1
2.814356536E1,4.556712151E0,-2.311813831E0,1.103136158E1,1.215726314E1
2.814601005E1,4.336454868E0,-2.208867550E0,1.085419846E1,1.189527473E1
2.814845557E1,4.176050186E0,-2.134650469E0,1.067224693E1,1.165731454E1
2.815090104E1,4.041980743E0,-2.072404146E0,1.045677757E1,1.140073087E1
2.815334578E1,3.955793142E0,-1.995792747E0,1.021497345E1,1.113450361E1
2.815579047E1,3.879182100E0,-1.935940385E0,9.970775604E0,1.087254731E1
2.815823599E1,3.850452662E0,-1.926363826E0,9.736153603E0,1.064563527E1
2.816068146E1,3.836087942E0,-1.904816985E0,9.468014717E0,1.039168904E1
2.816312615E1,3.838482141E0,-1.854540944E0,9.185511589E0,1.012654385E1
2.816557083E1,3.867211580E0,-1.830599904E0,8.926948547E0,9.899334916E0
2.816801636E1,3.876787901E0,-1.830599904E0,8.658809662E0,9.662068371E0
2.817046182E1,3.903122663E0,-1.804264784E0,8.438552856E0,9.470950968E0
2.817290656E1,3.888757944E0,-1.806658983E0,8.249419212E0,9.297277686E0
2.817535125E1,3.871999502E0,-1.811447024E0,8.127320290E0,9.182976400E0
2.817779677E1,3.850452662E0,-1.828205824E0,8.010009766E0,9.073509722E0
2.818024224E1,3.804964781E0,-1.828205824E0,7.933398247E0,8.986595643E0
2.818268693E1,3.721171141E0,-1.821023583E0,7.887909889E0,8.909678107E0
2.818513162E1,3.620619059E0,-1.842570424E0,7.856786728E0,8.844944648E0
2.818757714E1,3.560766697E0,-1.832994103E0,7.844816208E0,8.807954824E0
2.819002261E1,3.445849895E0,-1.832994103E0,7.866363525E0,8.781424941E0
2.819246734E1,3.397967815E0,-1.840176344E0,7.914245605E0,8.807253701E0
2.819491203E1,3.323750973E0,-1.854540944E0,7.935791969E0,8.801331537E0
2.819735755E1,3.232775211E0,-1.880875945E0,7.895092487E0,8.736189975E0
2.819980302E1,3.160952091E0,-1.895240545E0,7.871151447E0,8.691293342E0
2.820224771E1,3.065188169E0,-1.928757906E0,7.880727768E0,8.673024601E0
2.820469240E1,3.000547647E0,-1.979034066E0,7.859180927E0,8.642140179E0
2.820713792E1,2.962241888E0,-2.031704187E0,7.804116726E0,8.591096367E0
2.820958339E1,2.907177687E0,-2.077192307E0,7.780175686E0,8.561398465E0
2.821202813E1,2.847325087E0,-2.101133108E0,7.789752007E0,8.555831743E0
2.821447281E1,2.761137724E0,-2.189714909E0,7.794540405E0,8.554156477E0
2.821691833E1,2.706073523E0,-2.228020430E0,7.851998329E0,8.598882875E0
2.821936380E1,2.665373564E0,-2.304631472E0,7.933398247E0,8.680688348E0
2.822180849E1,2.655797482E0,-2.376454592E0,8.036344528E0,8.791110855E0
2.822425318E1,2.682132483E0,-2.445883274E0,8.048315048E0,8.829017769E0
2.822669870E1,2.801837444E0,-2.529676914E0,8.074649811E0,8.913446467E0
2.822914417E1,2.935906887E0,-2.608682156E0,8.084226608E0,8.987741190E0
2.823158891E1,3.115464449E0,-2.682899237E0,8.077043533E0,9.063260963E0
2.823403359E1,3.328539133E0,-2.725993156E0,8.077043533E0,9.151439433E0
2.823647912E1,3.544008017E0,-2.797815800E0,8.091408730E0,9.265994890E0
2.823892458E1,3.709200621E0,-2.869638920E0,8.129714012E0,9.385374084E0
2.824136932E1,3.845664263E0,-2.939067841E0,8.223083496E0,9.541821397E0
2.824381401E1,3.939034224E0,-3.018073082E0,8.338001251E0,9.702938761E0
2.824625948E1,3.958187342E0,-3.087501764E0,8.500800133E0,9.872361271E0
2.824870500E1,3.965369463E0,-3.116230965E0,8.709085464E0,1.006395648E1
2.825114969E1,3.943822622E0,-3.152142525E0,8.941313744E0,1.026824380E1
2.825359438E1,3.831300020E0,-3.161719084E0,9.156783104E0,1.041738951E1
2.825603990E1,3.673289299E0,-3.144960403E0,9.321974754E0,1.050157338E1
2.825848537E1,3.476973057E0,-3.142565966E0,9.542231560E0,1.063105101E1
2.826093011E1,3.242351532E0,-3.099472284E0,9.733759880E0,1.071753952E1
2.826337479E1,3.010123968E0,-3.034831762E0,9.913317680E0,1.079559714E1
2.826582031E1,2.775502205E0,-2.986949921E0,1.006414604E1,1.085874384E1
2.826826578E1,2.540880680E0,-2.929491282E0,1.020779228E1,1.091957037E1
2.827071047E1,2.334988117E0,-2.862456560E0,1.032989120E1,1.097052776E1
2.827315516E1,2.141066074E0,-2.812180519E0,1.040889549E1,1.099261700E1
2.827560068E1,1.975873590E0,-2.749933958E0,1.042086697E1,1.095722052E1
2.827804615E1,1.837015748E0,-2.687687397E0,1.040650177E1,1.090383279E1
2.828049089E1,1.707734466E0,-2.632622957E0,1.033946705E1,1.080516726E1
2.828293557E1,1.602393985E0,-2.582347155E0,1.022694492E1,1.066895430E1
2.828538109E1,1.509024143E0,-2.539253235E0,1.009526920E1,1.051852752E1
2.828782656E1,1.398895621E0,-2.486582994E0,9.949229240E0,1.035022543E1
2.829027125E1,1.286373019E0,-2.453065872E0,9.877406120E0,1.025843260E1
2.829271594E1,1.185820818E0,-2.443489313E0,9.846282959E0,1.021401484E1
2.829516146E1,1.044569016E0,-2.409971714E0,9.831917763E0,1.017672319E1
2.829760693E1,8.721939325E-1,-2.400395632E0,9.767277718E0,1.009565924E1
2.830005167E1,6.447545290E-1,-2.424336672E0,9.657149315E0,9.977657520E0
2.830249636E1,4.077387154E-1,-2.448277473E0,9.530261993E0,9.848157549E0
2.830494188E1,1.300232708E-1,-2.493765354E0,9.444073677E0,9.768638560E0
2.830738734E1,-1.668449938E-1,-2.508130074E0,9.362674713E0,9.694237025E0
2.830983203E1,-4.541368484E-1,-2.548829556E0,9.324368477E0,9.677118366E0
